회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
(주)고영테크놀러지,098460,2016/12,194333,157573,0,2370.19,103.9,23.33,543.46,66.71,0,31040,1452886,195121,157268,0.06,2360.09,168.56,24.07,492.5,65.3,17,33184,1636816,34427.03
(주)고영테크놀러지,098460,2017/12,205696,164836,0,2721.47,60.72,24.79,493.89,63.05,0,45513,1665777,205207,161317,0,2670.04,142.52,27.21,430.73,62.9,7,43749,1906413,49108.3
(주)고영테크놀러지,098460,2018/12,279985,229271,0,3409.86,46.68,22.12,551.02,68.99,0,46197,2117286,279059,225867,0,3360.11,57.35,23.55,484.7,67.04,8,45983,2450817,50226.52
(주)고영테크놀러지,098460,2019/12,308020,252021,3.34,3782.62,61.42,22.22,602.43,63.21,214,40058,7333941,305481,243669,4.22,3660.85,70.8,25.37,493.22,61.34,295,33331,9138890,48953.85
(주)고영테크놀러지,098460,2020/12,303115,252663,3.28,3788.29,136.4,19.97,632.2,57.13,186,13573,7663514,302574,246058,4.48,3692.09,141.35,22.97,503.7,53.62,258,15843,9678464,23153.05
(주)고영테크놀러지,098460,2021/12,366775,285441,7.88,4265.73,145.38,28.49,587.97,64.25,248,43786,7870644,368329,280399,8.43,4192.3,142.1,31.36,483.56,60.99,301,41351,9948515,54350.98
(주)골드앤에스,035290,2011/12,46347,22638,32.74,-4.89,0.42,104.73,95.73,4.23,1112,1392,283415,46677,22437,33.01,-5.68,0.68,108.04,94.83,3.73,1144,1295,295461,9679.55
(주)골드앤에스,035290,2012/12,51063,26253,30.24,-21.32,15.89,94.5,127.38,15.56,1211,-2363,285190,51951,25518,31.22,-23.11,15.05,103.59,116.04,11.48,1222,-2331,307195,4895.12
(주)골드앤에스,035290,2013/12,34509,9813,45.77,-67.22,0.35,251.66,66.62,-12.48,1084,-4982,302725,51443,13127,49.89,-66.39,0.6,291.87,42.48,-27.23,1697,-6493,366328,1376.08
(주)골드앤에스,035290,2014/12,28884,9084,41.42,49.88,0.88,217.96,90.22,5.36,1343,-2319,241590,46528,12083,50.11,46.55,1.37,285.09,48.43,-21.44,2189,-3080,279991,2134.93
(주)골드앤에스,035290,2015/12,23598,14992,9.47,52.17,6.82,57.4,168.17,31.85,563,1062,167630,24102,15160,10.18,53.84,6.65,58.98,164.1,30.79,575,1144,188059,4127.44
(주)골드앤에스,035290,2016/12,18296,14102,9.15,40.78,13.87,29.74,190.51,27.83,156,390,143992,18672,14269,10.12,42.4,13.2,30.86,182.61,26.73,166,402,164092,2385.41
(주)골드앤에스,035290,2017/12,16995,13105,9.12,18.2,65.69,29.68,304.13,45.39,134,-3690,106289,17174,13346,9.03,20.41,67.09,28.68,305.56,44.44,141,-3694,114090,-2174.39
(주)골드앤에스,035290,2018/12,42473,13867,52.35,21.85,54.63,206.29,70.72,-16.21,1023,-4559,318728,42473,13780,52.35,21.1,54.46,208.23,70.49,-16.42,1023,-4667,320037,-3664.02
(주)골드앤에스,035290,2019/12,16096,-5001,112.14,0,3.62,0,16.28,-105.96,4888,-7142,313852,16096,-5092,112.14,-496.01,3.6,0,16.21,-106.52,4888,-7142,313852,-5952.59
(주)골드앤에스,035290,2020/12,20634,14489,20.21,-20.01,372.74,42.42,412.69,33.64,2402,-2343,178231,20634,14398,20.21,-20.49,357.37,43.31,395.67,33.2,2402,-2343,178231,-2148.73
(주)골드앤에스,035290,2021/12,26145,15266,25.9,-15.71,110.52,71.26,337.58,34.81,380,1356,106441,26145,15176,25.9,-16.2,107.87,72.28,329.48,34.47,380,1356,106441,2231.83
(주)골드퍼시픽,038530,2011/12,27474,21830,10.58,98.41,0.66,25.85,446.04,45.96,122,1726,71933,,,,,,,,,,,,3276.49
(주)골드퍼시픽,038530,2012/12,29862,22928,10.27,100.82,1.7,30.24,354.65,51.73,274,727,81725,,,,,,,,,,,,3084.27
(주)골드퍼시픽,038530,2013/12,30518,17116,28.96,35.87,0.7,78.3,113.55,23.36,516,-5585,50756,33688,16191,35.78,28.67,0.83,108.06,95.34,17.61,541,-6138,58846,-3033.81
(주)골드퍼시픽,038530,2014/12,31936,16902,32.22,-1.73,0.8,88.95,141.21,22.42,876,-5975,30965,41949,16568,41.73,-8.73,0.62,153.19,90.47,14.19,1344,-5819,74913,-3585.25
(주)골드퍼시픽,038530,2015/12,27496,20116,11.54,-22.83,72.2,36.69,308.07,37.15,599,-8198,304683,28573,21193,10.41,-18.76,72.2,34.82,308.07,35.75,859,-8243,321368,-5909.4
(주)골드퍼시픽,038530,2016/12,11122,1890,0,-92.35,38.45,488.58,80.54,-11.2,489,-8525,922557,,,,,,,,,,,,-7320.74
(주)골드퍼시픽,038530,2017/12,26568,5364,64.77,71.88,25.64,395.26,80.35,-13.3,1516,938,110402,,,,,,,,,,,,1048
(주)골드퍼시픽,038530,2018/12,37288,20087,41.01,138.58,96.83,85.64,181.89,27.76,1331,-506,210952,37825,20087,40.43,138.58,103.14,88.31,183.6,31.19,1336,-904,211030,-295.29
(주)골드퍼시픽,038530,2019/12,72946,21069,66.47,26.55,12.59,246.22,49.36,-30.16,3838,-3421,458866,,,,,,,,,,,,-2904.05
(주)골드퍼시픽,038530,2020/12,71420,59738,13.28,81.56,181.41,19.56,336.19,43.09,3801,685,524914,,,,,,,,,,,,1326.13
(주)골드퍼시픽,038530,2021/12,87389,62984,22.62,52.91,177.98,38.75,254.52,46.3,1781,-4780,466434,,,,,,,,,,,,-4106.31
(주)골프존,215000,2015/12,171629,105063,,,,,,,711,47628,3519105,178132,108854,,,,,,,712,49582,3666746,
(주)골프존,215000,2016/12,177636,115887,19.7,3598.91,40.18,53.28,124.92,13.5,745,43961,2990626,187914,120649,18.63,3749.22,55.55,55.75,136.62,17.74,760,45442,3364655,50612.85
(주)골프존,215000,2017/12,239012,181395,13.6,5686.69,214.42,31.76,288.79,40.51,708,33529,1856680,253672,189382,12.81,5937.62,212.93,33.95,284.03,42.84,713,37458,2317703,38360.72
(주)골프존,215000,2018/12,254579,197437,7.53,6197.95,97.34,28.94,240.13,32.05,744,29086,2729071,254058,194920,7.54,6117.72,108.81,30.34,248.01,35.79,749,28160,2950367,34932.41
(주)골프존,215000,2019/12,304861,205530,15.9,6455.87,12.58,48.33,115.92,5.28,814,36199,13454562,312587,200043,18.21,6281,26.2,56.26,116.02,6.61,1004,32297,15764507,53241.75
(주)골프존,215000,2020/12,348043,228577,15.14,7190.4,20.71,52.27,136.36,9.67,1235,51583,25154160,367294,225571,18.52,7062.46,29.01,62.83,133.04,10.12,1513,51573,28526316,80438.95
(주)골프존,215000,2021/12,453214,288696,10.38,9106.43,27.01,56.99,155.45,18.73,1068,105539,28097379,483601,291902,13.63,9079.4,52.98,65.67,166.89,23.21,1493,107672,33838892,136900.43
(주)골프존뉴딘홀딩스,121440,2011/12,373246,348104,0,6001.47,122.56,7.22,1018.12,60.31,31,54712,1305990,378054,348969,0.18,6014.29,197.26,8.33,994.82,65.89,49,54442,1834937,57784.6
(주)골프존뉴딘홀딩스,121440,2012/12,512615,411000,12.49,7025.57,54.22,24.72,250.35,32.64,1522,73882,4111659,540923,411637,16.34,7035.94,53.59,31.41,194.96,25.77,2220,69003,5239250,80294.15
(주)골프존뉴딘홀딩스,121440,2013/12,589947,427556,9.15,2220.58,35.22,37.98,179.38,26.63,2124,84448,5666388,637840,424544,15.93,2204.23,32.19,50.24,117.72,10.91,3098,80489,6594520,93237.16
(주)골프존뉴딘홀딩스,121440,2014/12,586599,473636,8.35,2486.05,33.13,23.85,132.18,11.08,1558,101367,6690830,762037,486386,25.6,2555.25,29.5,56.67,75.96,-2.06,4644,102394,7590330,111676.48
(주)골프존뉴딘홀딩스,121440,2015/12,585663,551703,4.63,2483.1,192.7,6.16,545.86,6.37,657,-13804,4426268,767325,551360,24.3,2466.63,46.79,39.17,70.63,-0.84,6064,-9350,6077492,-7131.48
(주)골프존뉴딘홀딩스,121440,2016/12,561893,506841,8.36,2273.64,67.16,10.86,463.58,8.8,1257,-5563,3778871,760773,528087,25.35,2369.49,22.85,44.06,47.34,-5.56,7083,37006,5819376,-221.12
(주)골프존뉴딘홀딩스,121440,2017/12,536245,480074,9.19,2148.67,71.17,11.7,125.76,1.79,1387,-6824,3872069,756501,500913,27.5,2245.96,39.77,51.02,63.78,-0.45,6550,18423,6122719,-1238.7
(주)골프존뉴딘홀딩스,121440,2018/12,563387,484481,10.53,2169.24,9.06,16.29,110.93,1.04,1551,-11006,3210695,774743,485970,28.95,2169.84,7.58,59.42,23.21,-14.11,7547,1114,5658991,-6317.72
(주)골프존뉴딘홀딩스,121440,2019/12,537526,450069,11.83,2008.58,72.9,19.43,230.61,3.23,1993,-17956,2956615,776385,447198,32.57,2002.19,39.3,73.61,90.62,5.2,10033,-3625,9952415,-14304.17
(주)골프존뉴딘홀딩스,121440,2020/12,562129,468244,10.77,2093.44,88.39,20.05,371.54,5.5,1946,36116,2247553,795769,469481,29.65,2096.9,106.35,69.5,132.06,9.23,8773,30000,10061104,38802.74
(주)골프존뉴딘홀딩스,121440,2021/12,702772,597768,8.66,2698.17,17.45,17.57,32.99,-5.05,1828,59855,2154643,939418,601360,25.75,2704.91,14.16,56.22,35.45,-8.53,7985,73193,12323789,62343.69
(주)공구우먼,366030,2017/12,,,,,,,,,,,,,,,,,,,,,,,
(주)공구우먼,366030,2018/12,,,,,,,,,,,,,,,,,,,,,,,
(주)공구우먼,366030,2019/12,,,,,,,,,,,,,,,,,,,,,,,
(주)공구우먼,366030,2020/12,23980,21255,0.99,42096.8,346.2,12.82,383.54,38.69,23,5379,427842,,,,,,,,,,,,5807.01
(주)공구우먼,366030,2021/12,31551,27119,2.19,10667.84,44.46,16.34,381.6,46.29,7,10327,514584,,,,,,,,,,,,10841.69
(주)광림,014200,2011/12,86353,56677,13.97,273.13,17.24,52.36,102.38,29.83,1157,5264,102129,,,,,,,,,,,,6918.72
(주)광림,014200,2012/12,89766,63502,12.98,232.52,62.5,41.36,123.09,36.46,771,1322,111057,,,,,,,,,,,,2294.97
(주)광림,014200,2013/12,101593,64797,15.21,239.29,69.62,56.79,164.18,37.83,535,3311,110989,,,,,,,,,,,,4181.04
(주)광림,014200,2014/12,120284,66259,28.95,246.94,34.68,81.54,72.48,9.81,1066,1911,139750,244886,128971,33.27,243.25,23.65,89.88,85.19,26.21,3137,2185,1487037,2685.79
(주)광림,014200,2015/12,146339,80899,28.66,323.51,33.25,80.89,66.32,2.21,3060,1327,1534634,,,,,,,,,,,,5064.36
(주)광림,014200,2016/12,152080,90221,27.4,272.35,30.95,68.56,53.94,-2.81,1108,172,160838,229597,113506,24.69,307.7,27.45,102.28,58.22,-7.7,1108,172,160838,982.38
(주)광림,014200,2017/12,369582,176556,11.3,628.39,5.44,109.33,147.15,25.13,1405,2304,174449,208058,107691,31.48,286.38,43.08,93.2,76.78,2.26,3873,-12370,544085,3203.39
(주)광림,014200,2018/12,236379,120931,15.83,387.68,6.8,95.47,125.71,19.02,1523,2203,207817,187813,90075,33.67,209.82,18.36,108.51,56.07,-7.46,4556,-1044,293309,3163.08
(주)광림,014200,2019/12,193569,60749,41.18,129.85,11.26,218.64,50,-22.61,2782,3819,245831,252468,90772,42.5,196.24,12.03,178.13,58.44,-13.46,4780,-10983,856140,5049.89
(주)광림,014200,2020/12,234833,148098,22.51,459.95,29.53,58.57,50.22,-11.64,6341,8225,219590,212123,81613,39.99,156.04,29.38,159.91,59.25,-13,8299,8845,780012,9415.81
(주)광림,014200,2021/12,272822,204226,9.8,443.05,52.63,33.59,78.45,3.79,4518,14147,376421,268834,125780,24.9,218.33,53.71,113.73,74.26,-1.36,11754,11278,760716,15556.47
(주)광무,029480,2011/12,85836,49296,27.03,-18.58,18.15,74.12,76.98,4.33,4405,-11401,2213650,75946,37832,31.26,-36.64,17.65,100.75,78.43,5.07,4493,-13536,2395383,-8763.04
(주)광무,029480,2012/12,60163,36518,26.92,492,3.28,64.75,56.56,-4.54,2149,-5615,2116969,55789,29507,29.03,383.6,3.09,89.07,79.59,6.2,2149,-5777,2122128,-2863.76
(주)광무,029480,2013/12,28890,11347,52.04,39.16,2.27,154.61,47.61,-24.95,1618,-6899,1370748,35385,8787,42.49,12,2.46,302.71,42.61,-20.62,1697,-13905,1430503,-4746.48
(주)광무,029480,2014/12,27863,8505,42.15,-7.8,11.64,227.58,62.72,-18.9,1269,1422,958831,,,,,,,,,,,,2864.66
(주)광무,029480,2015/12,21133,7744,35.45,-29.68,17.8,172.88,74.18,-5.66,772,-620,423940,,,,,,,,,,,,193.82
(주)광무,029480,2016/12,29090,8053,49.4,-26.94,40.45,261.22,84.11,-4.8,671,1294,240527,,,,,,,,,,,,1883.36
(주)광무,029480,2017/12,28951,13552,14.42,-13.88,7.17,113.62,108.89,4.82,623,200,100189,,,,,,,,,,,,754.74
(주)광무,029480,2018/12,26017,9695,31.58,-39.74,2.89,168.36,90.56,-3.83,419,-672,99033,28432,10729,28.9,-40.28,14.82,164.99,111.64,8.14,419,-1335,130270,-179.42
(주)광무,029480,2019/12,57157,22202,36.51,267.89,43.08,157.44,100.69,1.24,958,-2260,486766,63140,22844,38.16,267.89,47.55,176.39,107.36,5.02,1038,-3013,940565,-1271.89
(주)광무,029480,2020/12,37073,24204,16.68,206.15,68.15,53.17,190.18,25.39,1781,-3069,440262,38625,24222,19,206.15,68.02,59.46,129.3,9.36,1866,-3573,452200,-2247.22
(주)광무,029480,2021/12,99477,50613,42.6,345.78,136.55,96.54,149.2,23.54,1416,-352,285683,104044,50960,42.15,346.92,151.07,104.17,165.33,31.88,1417,-725,297628,301.73
(주)구스앤홈,329050,2017/12,,,,,,,,,,,,,,,,,,,,,,,
(주)구스앤홈,329050,2018/12,,,,,,,,,,,,,,,,,,,,,,,
(주)구스앤홈,329050,2019/12,,,,,,,,,,,,,,,,,,,,,,,
(주)구스앤홈,329050,2020/12,,,,,,,,,,,,,,,,,,,,,,,
(주)구영테크,053270,2011/12,94941,27963,53.41,358.78,1.13,239.53,58.66,-20.55,3682,5190,87432,149471,36633,57.36,481.69,1.78,308.02,41.77,-30.4,5374,5159,591209,8185.03
(주)구영테크,053270,2012/12,109441,29302,55.62,379.61,1.51,273.49,57.71,-21.19,4003,4839,132132,161163,36687,58.83,482.19,4.5,339.29,41.13,-30.55,5794,7488,424579,7776.82
(주)구영테크,053270,2013/12,97549,30762,49.31,400.64,2.93,217.11,50.23,-21.65,3536,4463,146433,149230,39024,53.78,516.02,4.62,282.41,40.24,-23.73,5393,7492,606486,7735.16
(주)구영테크,053270,2014/12,101546,42200,38.98,335.92,2.57,140.63,66.71,-8.16,2565,2782,152816,155857,52213,48.29,427.43,4.84,198.5,44.53,-14.26,3945,5438,1039920,5974.42
(주)구영테크,053270,2015/12,102761,44067,38.91,367.79,14.53,133.2,87.09,1.57,1781,3530,164717,161331,56401,46.66,482.43,12.63,186.04,56.69,-6.2,3113,6145,1114744,6627.57
(주)구영테크,053270,2016/12,108895,46430,36.7,395.61,15.43,134.54,84.15,1.61,1342,4114,162955,166748,57780,45.27,500.91,12.55,188.59,51.13,-7.81,2622,4338,1177081,7018.18
(주)구영테크,053270,2017/12,139584,47102,45.96,405.86,19.22,196.34,78.06,-3.11,1184,3025,189350,187010,55811,50.83,485.53,15.72,235.08,53.8,-9.47,2401,5691,628382,5928.99
(주)구영테크,053270,2018/12,146492,57861,44.04,360.89,6.92,153.18,75.54,-0.21,2231,1639,361714,202573,68828,47.1,437.85,6.08,194.32,38.86,-7.04,3652,5379,681563,5764.8
(주)구영테크,053270,2019/12,141035,58669,43.89,367.01,7.9,140.39,59.76,-6.59,2208,2514,425668,206570,71704,45.39,465.78,6.93,188.09,40.02,-9.29,3946,5239,820922,7837.1
(주)구영테크,053270,2020/12,151133,58730,45.06,367.47,13.22,157.34,64.99,-6.35,1816,2377,577756,211767,69508,43.76,449.14,8.87,204.67,46.86,-12.92,2826,2939,870021,8778.27
(주)구영테크,053270,2021/12,150871,61940,44.9,391.8,19.58,143.58,71.06,-1.92,1612,3117,372968,222891,76272,43.8,500.4,10.83,192.23,47.28,-11.39,2515,3995,646927,10147.62
(주)국보디자인,066620,2011/12,79203,48472,0.51,1218.53,12.21,63.4,192.15,34.63,36,8489,73812,80201,48144,0.71,1209.76,17,66.59,191.36,35.39,36,8573,80784,8619.53
(주)국보디자인,066620,2012/12,92873,58283,0,1454.22,38.98,59.35,216.64,42.2,5,10776,61280,92878,57565,0,1435.05,38.65,61.35,216.7,43.1,5,10501,65566,10886.91
(주)국보디자인,066620,2013/12,121964,64946,2.76,1631.89,13.5,87.79,175.37,33.56,8,10440,61187,127902,65598,2.64,1649.28,17.75,94.98,172.74,33.87,8,11768,63790,10566.05
(주)국보디자인,066620,2014/12,125686,70452,0,1778.72,15.18,78.4,191.77,37.78,7,9851,69527,132012,74351,0,1882.69,15.07,77.55,197.66,40.03,7,13346,71239,10007.53
(주)국보디자인,066620,2015/12,129038,75467,1.46,1912.46,15.71,70.99,191.6,35.83,7,6840,91430,141090,83307,1.33,2121.53,19.19,69.36,196.06,37.19,7,12789,99049,7013.95
(주)국보디자인,066620,2016/12,150831,80282,0,2142.17,17,87.87,179.66,34.86,1,13350,100139,158452,86929,0,2319.41,18.84,82.28,192.59,39.14,2,10516,108690,13511.48
(주)국보디자인,066620,2017/12,158318,94381,0,2518.12,42.46,67.74,211.01,42.38,7,23991,184365,164382,99284,0,2648.88,43.1,65.57,220.15,45.03,7,23216,192570,24242.46
(주)국보디자인,066620,2018/12,161751,103599,0,2826.79,27.21,56.13,237.71,45.8,0,16747,175248,175037,108600,0.03,2960.17,26.05,61.18,229.49,45.89,43,16463,194352,17047.87
(주)국보디자인,066620,2019/12,197762,112076,0.28,3069.97,10.55,76.45,210.04,45.02,16,10506,419152,222515,123364,0.26,3370.98,16.28,80.37,206.55,45.16,20,11557,453758,11023.51
(주)국보디자인,066620,2020/12,248699,152421,0.14,4225.88,31.36,63.17,98.2,-0.64,10,21478,393686,269228,166024,0.15,4588.63,32.87,62.16,110.11,3.57,13,25743,429960,21962.52
(주)국보디자인,066620,2021/12,324448,208781,0.03,5728.83,20.4,55.4,99.06,-0.29,6,22375,464768,345307,227447,0.04,6226.58,23.87,51.82,115.39,4.54,6,25746,500233,22914.4
(주)국순당,043650,2011/12,193849,174045,0,2019.35,289.56,11.38,400.25,31.96,0,5669,640799,199135,178114,0.41,2012.86,293.46,11.8,401.4,33.11,32,5344,816189,11422.66
(주)국순당,043650,2012/12,203490,186306,0,2056.9,378.97,9.22,516.35,33.63,0,6794,632224,209730,191626,0.57,2065.16,372.47,9.45,515.25,35.08,33,5651,762567,12247.14
(주)국순당,043650,2013/12,203200,185986,0,2053.18,388.18,9.26,590.3,35.63,0,1188,620573,218115,194568,2.06,2094.77,389.06,12.1,615.55,39.81,156,1441,620887,5662.58
(주)국순당,043650,2014/12,205783,186838,0,2062.61,208.6,10.14,547.06,35.31,0,882,455065,217480,196811,0.42,2121.13,263.47,10.5,590.46,39.12,118,1082,455477,4828
(주)국순당,043650,2015/12,203528,186118,0,2006.46,240.64,9.35,622.16,35.12,0,-8306,258454,216588,198167,0.3,2085.6,351.48,9.3,766.73,39.93,24,-8198,258733,-5017.83
(주)국순당,043650,2016/12,200077,183189,0,1973.55,192.05,9.22,640.93,31.18,0,-5457,227246,213005,194019,0.45,2043.94,229.28,9.79,652.43,34.96,20,-6488,262173,-2564.3
(주)국순당,043650,2017/12,208832,191746,0,2069.34,287.17,8.91,614.56,31.08,0,-3585,299586,242200,221539,0.48,2355.09,295.3,9.33,591.98,30.73,347,-4263,318309,-768.71
(주)국순당,043650,2018/12,221230,203500,0,2200.93,205.79,8.71,519.07,23.92,0,-2752,326262,238619,215680,0.68,2296.3,210.82,10.64,492.38,25.62,381,-2994,400331,-215.82
(주)국순당,043650,2019/12,210007,196924,0.14,2160.13,414.61,6.64,758.32,25.84,0,-5441,678651,252484,204959,8.98,2197.62,107.45,23.19,185.56,17.82,1381,-5967,1017260,-2754.34
(주)국순당,043650,2020/12,226012,210249,0.32,2350.5,356.49,7.5,562.81,21.88,0,5089,671874,244883,222502,0.7,2466.91,348.67,10.06,536.54,25.27,18,4582,933379,7618.54
(주)국순당,043650,2021/12,244356,224095,0.27,2505.56,247.63,9.04,448.66,21.86,0,8342,539308,267165,242822,0.46,2692.63,288.25,10.03,505.77,25.17,11,8467,618382,10681.99
(주)국영지앤엠,006050,2011/12,61023,32733,17.98,228.58,5.51,86.43,140.9,13.76,17,-2948,93089,,,,,,,,,,,,-2548.69
(주)국영지앤엠,006050,2012/12,60198,45960,10.78,217.98,115.92,30.98,313.98,24.78,326,-1491,126107,,,,,,,,,,,,-194.08
(주)국영지앤엠,006050,2013/12,63108,46345,11.33,220.6,103.18,36.17,191.45,20.28,567,1333,70881,,,,,,,,,,,,2622.11
(주)국영지앤엠,006050,2014/12,58996,47241,5.09,220.71,152.1,24.88,279.88,25.73,310,1587,107561,,,,,,,,,,,,2961.2
(주)국영지앤엠,006050,2015/12,63713,48973,4.63,202.39,99.18,30.1,211.5,24.09,66,-1039,97213,,,,,,,,,,,,379.16
(주)국영지앤엠,006050,2016/12,65671,50558,4.95,200.03,87.22,29.89,218.22,27.23,73,249,72982,,,,,,,,,,,,1592.81
(주)국영지앤엠,006050,2017/12,66101,52612,4.16,206.14,64.83,25.64,238.44,28.37,80,1410,65041,,,,,,,,,,,,2825.27
(주)국영지앤엠,006050,2018/12,60335,51748,1.41,201.19,111.74,16.59,261.99,27.43,50,-920,80350,,,,,,,,,,,,541.69
(주)국영지앤엠,006050,2019/12,68657,52826,6.81,207.37,77.08,29.97,240.15,28.83,63,991,75905,,,,,,,,,,,,2480.76
(주)국영지앤엠,006050,2020/12,70028,51013,12.16,196.98,111.24,37.28,203.7,24.73,111,-2061,118294,,,,,,,,,,,,-438.37
(주)국영지앤엠,006050,2021/12,66277,46152,12.65,169.12,74.42,43.61,145.71,17.35,144,-6740,131077,,,,,,,,,,,,-5088.54
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,57802,32230,26.27,736.32,44.9,79.34,123.78,29.8,576,5790,300357,,,,,,,,,,,,6767.3
(주)국전약품,307750,2021/12,106989,83150,7.34,1594.58,87.4,28.67,277.82,51.47,284,6135,345896,,,,,,,,,,,,7240.61
(주)그래디언트,035080,2011/12,521750,334574,28.94,1222.71,9.07,55.94,21.02,-17.31,211,-7828,624943,777654,328872,27.18,1178.16,16.02,136.46,69.75,-8.05,373,-17907,5182759,-7069.56
(주)그래디언트,035080,2012/12,482182,411657,8.34,1348.39,10.34,17.13,49.86,-2.98,5740,-708,292332,739985,396658,17.17,1271.21,15.91,86.55,76.37,-3.91,10192,14021,5295811,-322.12
(주)그래디언트,035080,2013/12,473264,402332,8.62,1312.2,1.11,17.63,3.81,-9.15,1873,309,139476,1598504,751940,7.28,1292.62,14.11,112.58,126.34,16.15,6369,47743,7665036,537.34
(주)그래디언트,035080,2014/12,455860,420045,1.65,1334.54,1.43,8.53,17.21,-3.95,456,161,120341,1920351,900343,3.16,1405.58,22.39,113.29,120.93,13.76,3445,51010,7384820,403.88
(주)그래디언트,035080,2015/12,475793,431479,3.44,1363.32,0.01,10.27,3.21,-6.02,170,5842,72867,2106702,903809,3.41,1437.92,11.41,133.09,112.29,12.8,2480,65149,6778170,6029.71
(주)그래디언트,035080,2016/12,404583,389296,2.56,1215.53,0.01,3.93,3.75,-2.5,476,10734,62427,2073537,840331,3.02,1221.49,12.17,146.75,113.17,12.97,3801,49505,6152527,10856.04
(주)그래디언트,035080,2017/12,344023,328720,2.83,1017.5,0.06,4.66,31.92,-1.99,231,6033,66579,1804533,742317,3.48,976.02,13.71,143.09,111.83,14.05,2236,29816,6173622,6143.77
(주)그래디언트,035080,2018/12,339457,325218,2.72,1019.42,9.83,4.38,28.58,-1.97,217,5963,58662,1809664,714481,3.93,949.05,16.54,153.28,107.78,13.59,2365,19964,6352136,6065.66
(주)그래디언트,035080,2019/12,336146,320088,3.64,1021.95,0.13,5.02,1.68,-3.62,342,3788,190554,1780052,669587,7.52,931.44,14.6,165.84,114.41,12.74,4460,45164,13555755,4509.46
(주)그래디언트,035080,2020/12,548440,336589,3.25,756.7,6.86,62.94,63.2,-10.42,310,-1869,4507205,1602860,609774,7.12,665.1,11.98,162.86,106.82,9.28,3472,-11151,14021504,3954.26
(주)그래디언트,035080,2021/12,606037,332050,0.07,722.16,0.97,82.51,115.9,7.18,306,10435,7252951,1654218,589089,3.48,613.47,7.35,180.81,117.72,14.7,3186,2488,12528431,19229.17
(주)그리티,204020,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,45694,39832,0,1665.36,9.83,14.72,414.22,73.99,24,9788,207485,51545,40937,6.59,1720.11,9.95,25.91,266.65,69.36,189,10909,230821,10267.55
(주)그리티,204020,2015/12,49393,43878,0,1844.68,7.56,12.57,479.91,74.21,0,6394,249287,55746,45516,4.9,1921.52,13.26,22.47,288.66,71.32,139,7184,274102,6967.77
(주)그리티,204020,2016/12,55731,47664,0,980.37,6.88,16.92,340.92,67.42,1,5806,303173,64735,49389,7.02,1006.34,5.46,31.07,206.41,64.18,166,4665,436796,6406.26
(주)그리티,204020,2017/12,62494,54456,0,1134.31,8.1,14.76,306.79,68.39,0,9616,335730,73263,56070,8.6,1160.51,4.1,30.66,161.53,64.96,247,10144,478973,10176.52
(주)그리티,204020,2018/12,86557,74051,4.04,1256.99,2,16.89,498.76,77.01,37,9290,283348,95755,74461,10.27,1261.94,1.46,28.6,273.4,74.47,275,8045,425818,9719.36
(주)그리티,204020,2019/12,86804,74834,6.4,613.12,3.42,16,317.55,66,308,4419,2065088,92152,74181,8.14,606.09,6.18,24.23,233.61,70.87,589,2914,2750586,6577.64
(주)그리티,204020,2020/12,82600,73281,3.67,622.04,5.94,12.72,327.61,60.99,161,2592,2188170,87285,71954,7.29,609.73,9.82,21.31,269.28,70.56,311,2148,2923644,5032.43
(주)그리티,204020,2021/12,73835,64487,3.66,517.15,8.69,14.5,167.59,54.9,104,-6805,2421691,86545,66589,12.56,538.69,7.26,29.97,146.15,55.93,248,-7556,3814067,-4139.12
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,,,,,,,,,,
