회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
와이더블유(주),051390,2020/12,3118,3269,114509,114644,41979,42012
와이더블유(주),051390,2021/12,2551,2653,94126,94356,19926,19969
와이아이케이(주),232140,2015/12,,,,,,
와이아이케이(주),232140,2016/12,,,,,,
와이아이케이(주),232140,2017/12,14127,14393,130730,133016,50362,52041
와이아이케이(주),232140,2018/12,30167,28095,160502,192091,50118,72549
와이아이케이(주),232140,2019/12,-10857,-10703,163857,196763,64101,89973
와이아이케이(주),232140,2020/12,14970,20467,250833,280796,49212,66222
와이아이케이(주),232140,2021/12,37787,50931,307239,459888,65828,121024
와이엠씨(주),155650,2011/12,5337,,27264,,15145,
와이엠씨(주),155650,2012/12,7334,,47251,,11863,
와이엠씨(주),155650,2013/12,5023,4802,51264,50810,10517,10398
와이엠씨(주),155650,2014/12,1500,72,50530,51602,9130,11818
와이엠씨(주),155650,2015/12,3423,2063,52497,54815,8672,13925
와이엠씨(주),155650,2016/12,8297,9170,94609,97681,42586,47917
와이엠씨(주),155650,2017/12,15669,16516,220936,228611,145274,149999
와이엠씨(주),155650,2018/12,14650,15963,171577,181113,85646,90959
와이엠씨(주),155650,2019/12,-2497,-1409,124693,132327,44607,46440
와이엠씨(주),155650,2020/12,7542,8000,107908,115874,23403,25125
와이엠씨(주),155650,2021/12,8979,11809,112936,123475,21769,23230
와이엠티(주),251370,2012/12,3179,4465,27517,38584,16913,25310
와이엠티(주),251370,2013/12,2668,2901,42115,53805,28821,37590
와이엠티(주),251370,2014/12,1926,2944,48372,67009,32941,46774
와이엠티(주),251370,2015/12,4311,4750,53799,73763,33961,46198
와이엠티(주),251370,2016/12,3626,7743,56952,80107,25353,36891
와이엠티(주),251370,2017/12,2499,9012,86051,113971,37348,47472
와이엠티(주),251370,2018/12,3543,9785,93105,127078,42516,52667
와이엠티(주),251370,2019/12,7581,17381,121745,163928,63227,73495
와이엠티(주),251370,2020/12,2480,19771,141272,198459,72058,80412
와이엠티(주),251370,2021/12,392,14039,166962,246256,95957,106897
와토스코리아(주),079000,2011/12,8223,,56315,,5797,
와토스코리아(주),079000,2012/12,3262,,56661,,3460,
와토스코리아(주),079000,2013/12,3315,,59198,,3435,
와토스코리아(주),079000,2014/12,6881,,66005,,3350,
와토스코리아(주),079000,2015/12,5234,,69773,,2607,
와토스코리아(주),079000,2016/12,3395,,72364,,2623,
와토스코리아(주),079000,2017/12,3641,,75267,,3048,
와토스코리아(주),079000,2018/12,2903,,76760,,3160,
와토스코리아(주),079000,2019/12,1803,,77063,,3125,
와토스코리아(주),079000,2020/12,1454,,77254,,3220,
와토스코리아(주),079000,2021/12,1421,,78529,,4535,
완리인터내셔널홀딩스,900180,2011/12,,34791,,259621,,79267
완리인터내셔널홀딩스,900180,2012/12,,25671,,278061,,83504
완리인터내셔널홀딩스,900180,2013/12,,27146,,352885,,129292
완리인터내셔널홀딩스,900180,2014/12,,36808,,409325,,143553
완리인터내셔널홀딩스,900180,2015/12,,35557,,495217,,186505
완리인터내셔널홀딩스,900180,2016/12,,21974,,486863,,142816
완리인터내셔널홀딩스,900180,2017/12,,18960,,474769,,149579
우경(주),025920,2011/12,-6461,-5212,47272,50136,38855,40469
우경(주),025920,2012/12,-5259,-4541,49658,53237,44611,46240
우리바이오(주),082850,2011/12,-10002,6831,231999,410892,48553,186580
우리바이오(주),082850,2012/12,-23780,2852,160821,439735,3359,221056
우리바이오(주),082850,2013/12,-13579,-8182,180127,695164,40685,413132
우리바이오(주),082850,2014/12,-27839,-27321,166546,800922,56705,552459
우리바이오(주),082850,2015/12,-27869,-21381,145182,910183,57142,674451
우리바이오(주),082850,2016/12,-9846,-64338,158240,817877,61379,586619
우리바이오(주),082850,2017/12,2143,-23348,129018,613369,30273,451453
우리바이오(주),082850,2018/12,-9632,-32517,113238,605177,22945,484833
우리바이오(주),082850,2019/12,1587,6096,115151,609992,20796,482781
우리바이오(주),082850,2020/12,-6318,16983,116389,646102,28143,500977
우리바이오(주),082850,2021/12,2241,44041,117974,664331,24708,464894
우리산업(주),215360,2015/12,10351,10322,186144,186171,131463,131463
우리산업(주),215360,2016/12,13260,13139,188879,188788,122209,122213
우리산업(주),215360,2017/12,11692,11755,225173,230688,126459,132005
우리산업(주),215360,2018/12,11248,12110,242516,249604,134305,138251
우리산업(주),215360,2019/12,6820,7584,238733,245839,125961,129203
우리산업(주),215360,2020/12,4957,5424,241562,249350,125232,128754
우리산업(주),215360,2021/12,902,540,238413,243776,121961,123769
우리산업홀딩스(주),072470,2011/12,3470,6001,142609,160256,99122,110780
우리산업홀딩스(주),072470,2012/12,2985,6770,155508,172839,106831,115190
우리산업홀딩스(주),072470,2013/12,8866,13361,170447,197710,108606,123274
우리산업홀딩스(주),072470,2014/12,11810,14411,214002,245656,141400,158065
우리산업홀딩스(주),072470,2015/12,19842,28332,112413,315014,9923,160249
우리산업홀딩스(주),072470,2016/12,753,16135,107333,320032,5115,151618
우리산업홀딩스(주),072470,2017/12,-1141,9231,106279,353638,6504,157825
우리산업홀딩스(주),072470,2018/12,62,6573,105416,389911,6580,168079
우리산업홀딩스(주),072470,2019/12,60,3286,98890,395296,991,173112
우리산업홀딩스(주),072470,2020/12,704,2579,100141,405009,1794,182013
우리산업홀딩스(주),072470,2021/12,978,-325,100841,401897,2406,179806
우리손에프앤지농업회사법인(주),073560,2011/12,-1512,,61060,,2226,
우리손에프앤지농업회사법인(주),073560,2012/12,-881,,109981,,42621,
우리손에프앤지농업회사법인(주),073560,2013/12,-2061,,107842,,51013,
우리손에프앤지농업회사법인(주),073560,2014/12,7539,,109787,,50831,
우리손에프앤지농업회사법인(주),073560,2015/12,4207,14990,139406,238128,61340,145027
우리손에프앤지농업회사법인(주),073560,2016/12,3086,13837,146591,265863,34504,127738
우리손에프앤지농업회사법인(주),073560,2017/12,9155,27504,158669,290410,37592,126311
우리손에프앤지농업회사법인(주),073560,2018/12,4186,27404,164136,355934,46344,171854
우리손에프앤지농업회사법인(주),073560,2019/12,2334,4276,169868,370556,51300,183013
우리손에프앤지농업회사법인(주),073560,2020/12,7528,23803,191296,411981,66239,201417
우리손에프앤지농업회사법인(주),073560,2021/12,9821,28497,195561,431991,62225,193314
우리엔터프라이즈(주),037400,2011/12,4297,5266,107845,112932,27649,29188
우리엔터프라이즈(주),037400,2012/12,1127,454,132343,135695,29413,30156
우리엔터프라이즈(주),037400,2013/12,1085,-7714,133549,760307,31359,443103
우리엔터프라이즈(주),037400,2014/12,-721,-28151,132298,863881,31565,581091
우리엔터프라이즈(주),037400,2015/12,-4309,-25877,133277,958083,35180,694038
우리엔터프라이즈(주),037400,2016/12,-3670,-67836,140488,873937,38885,608967
우리엔터프라이즈(주),037400,2017/12,-4446,-23280,134449,682753,37209,487299
우리엔터프라이즈(주),037400,2018/12,-17708,-35261,120165,676603,33555,517614
우리엔터프라이즈(주),037400,2019/12,-1689,5399,118210,674990,33226,509876
우리엔터프라이즈(주),037400,2020/12,22979,17325,143981,712415,33276,527669
우리엔터프라이즈(주),037400,2021/12,9075,54506,143318,731988,22726,483511
우리이앤엘(주),153490,2011/12,23826,14579,185184,193199,130881,146527
우리이앤엘(주),153490,2012/12,14317,16006,260145,289891,191815,229506
우리이앤엘(주),153490,2013/12,-4784,-7723,252385,267497,148230,175137
우리이앤엘(주),153490,2014/12,-433,-5739,250847,230118,147038,144374
우리이앤엘(주),153490,2015/12,812,-5826,198699,195977,94117,113183
우리이앤엘(주),153490,2016/12,-14157,-17800,201602,178848,92708,94914
우리이앤엘(주),153490,2017/12,-37504,-29065,134317,128015,62687,73969
우리이앤엘(주),153490,2018/12,215,2013,138505,122849,66737,66752
우리이앤엘(주),153490,2019/12,311,4836,111709,98004,39620,36954
우리이앤엘(주),153490,2020/12,-5081,-1524,122702,109836,54945,49748
우리이앤엘(주),153490,2021/12,11355,17914,142905,123172,61845,52241
우림피티에스(주),101170,2011/12,9275,9432,95496,95961,23011,23114
우림피티에스(주),101170,2012/12,5131,5060,93750,94077,14718,14773
우림피티에스(주),101170,2013/12,1894,1596,96896,96865,16500,16500
우림피티에스(주),101170,2014/12,4791,,98012,,14829,
우림피티에스(주),101170,2015/12,4452,,98212,,11485,
우림피티에스(주),101170,2016/12,1173,,96378,,9101,
우림피티에스(주),101170,2017/12,-2010,,95330,,10461,
우림피티에스(주),101170,2018/12,4224,,97620,,9227,
우림피티에스(주),101170,2019/12,-667,,98209,,11428,
우림피티에스(주),101170,2020/12,-7935,-7958,89871,89831,10649,10649
우림피티에스(주),101170,2021/12,3563,3522,92697,92634,10639,10641
우수AMS(주),066590,2011/12,2147,1063,116866,131275,88546,104774
우수AMS(주),066590,2012/12,540,-1114,105045,126830,75966,102301
우수AMS(주),066590,2013/12,3434,2621,126287,139635,93616,113849
우수AMS(주),066590,2014/12,536,4010,121830,137218,87122,106006
우수AMS(주),066590,2015/12,384,2391,126588,145534,91496,112541
우수AMS(주),066590,2016/12,2717,5260,124340,151156,71387,97189
우수AMS(주),066590,2017/12,2509,4966,132631,157142,76376,97951
우수AMS(주),066590,2018/12,2500,1466,144284,164861,86137,105298
우수AMS(주),066590,2019/12,1208,282,151537,180876,91909,120564
우수AMS(주),066590,2020/12,-2925,-7759,190485,245526,97829,159315
우수AMS(주),066590,2021/12,-4515,-10229,206682,268621,116400,189424
우양에이치씨(주),101970,2011/12,7003,,233181,,182647,
우양에이치씨(주),101970,2012/12,6738,,316015,,228254,
우양에이치씨(주),101970,2013/12,11451,,373356,,243416,
우원개발(주),046940,2011/12,3211,3305,105147,116716,58792,68737
우원개발(주),046940,2012/12,1313,-922,116095,122345,67473,74203
우원개발(주),046940,2013/12,-4804,-5529,113930,115281,70149,73113
우원개발(주),046940,2014/12,1825,2483,115108,116037,69812,71778
우원개발(주),046940,2015/12,8835,8813,122063,122362,68361,69473
우원개발(주),046940,2016/12,6525,6687,111160,117238,50875,57992
우원개발(주),046940,2017/12,2644,-383,146327,189210,83344,130274
우원개발(주),046940,2018/12,4477,-1445,144777,186901,73504,125009
우원개발(주),046940,2019/12,1893,14143,149242,201932,69696,118756
우원개발(주),046940,2020/12,9163,16836,154373,179115,64627,78066
우원개발(주),046940,2021/12,6947,1181,149827,159151,54423,59247
우진비앤지(주),018620,2011/12,732,,25805,,8065,
우진비앤지(주),018620,2012/12,1276,,26176,,7620,
우진비앤지(주),018620,2013/12,606,,27387,,8396,
우진비앤지(주),018620,2014/12,821,,29062,,8391,
우진비앤지(주),018620,2015/12,353,,42241,,20337,
우진비앤지(주),018620,2016/12,175,,58146,,36008,
우진비앤지(주),018620,2017/12,-4190,,60638,,37599,
우진비앤지(주),018620,2018/12,-5632,-6632,47193,60049,19679,33536
우진비앤지(주),018620,2019/12,-11953,-13552,58381,85132,30034,46430
우진비앤지(주),018620,2020/12,-5562,-896,57190,77561,30109,35551
우진비앤지(주),018620,2021/12,-3242,-1039,54347,76508,26943,31944
울트라건설(주),004320,2011/12,-51833,-52222,623962,686704,566639,625380
울트라건설(주),004320,2012/12,4259,4411,491413,556828,429193,490438
울트라건설(주),004320,2013/12,6361,5836,378645,444579,306224,368426
울트라건설(주),004320,2014/12,-143027,-154671,169621,230979,240193,309337
원텍(주),336570,2019/12,,,,,,
원텍(주),336570,2020/12,,,,,,
원텍(주),336570,2021/12,,,,,,
원풍물산(주),008290,2011/12,753,,50320,,30050,
원풍물산(주),008290,2012/12,446,,50930,,29836,
원풍물산(주),008290,2013/12,180,-155,54912,55571,32236,33440
원풍물산(주),008290,2014/12,236,19,56824,57286,32459,33639
원풍물산(주),008290,2015/12,-11532,,46812,,18592,
원풍물산(주),008290,2016/12,-642,,47264,,18157,
원풍물산(주),008290,2017/12,83,,47000,,16793,
원풍물산(주),008290,2018/12,-3580,,46571,,22154,
원풍물산(주),008290,2019/12,-5450,,64046,,18493,
원풍물산(주),008290,2020/12,-8131,,52284,,18730,
원풍물산(주),008290,2021/12,-9329,,39684,,17605,
웨이포트유한공사,900130,2011/12,,38,,149887,,99898
웨이포트유한공사,900130,2012/12,,-7226,,157747,,117625
웨이포트유한공사,900130,2013/12,,-9970,,206735,,175816
웨이포트유한공사,900130,2014/12,,-10088,,231479,,210458
웨이포트유한공사,900130,2015/12,,-4540,,251717,,234855
웨이포트유한공사,900130,2016/12,,-1766,,233501,,219074
웹케시(주),053580,2011/12,,,,,,
웹케시(주),053580,2012/12,,,,,,
웹케시(주),053580,2013/12,,,,,,
웹케시(주),053580,2014/12,,,,,,
웹케시(주),053580,2015/12,2363,2349,39324,39201,25884,25718
웹케시(주),053580,2016/12,491,-500,39464,40435,25800,26968
웹케시(주),053580,2017/12,3679,3621,36425,35716,18387,19179
웹케시(주),053580,2018/12,5514,5500,37482,37134,13644,14785
웹케시(주),053580,2019/12,9279,,63272,,9048,
웹케시(주),053580,2020/12,17386,,99223,,32104,
웹케시(주),053580,2021/12,14865,,136095,,36865,
위더스제약(주),330350,2011/06,,,,,,
위더스제약(주),330350,2012/06,,,,,,
위더스제약(주),330350,2013/06,,,,,,
위더스제약(주),330350,2014/06,,,,,,
위더스제약(주),330350,2015/06,,,,,,
위더스제약(주),330350,2016/06,,,,,,
위더스제약(주),330350,2017/06,,,,,,
위더스제약(주),330350,2018/06,8491,,69018,,24922,
위더스제약(주),330350,2019/06,8661,,76283,,23854,
위더스제약(주),330350,2020/06,8039,,107013,,30253,
위더스제약(주),330350,2021/12,4264,,118979,,38074,
위즈코프(주),038620,2011/12,-5573,-8764,33501,31662,460,1052
위즈코프(주),038620,2012/12,557,367,34099,32196,488,1154
위즈코프(주),038620,2013/12,-271,-1578,40928,37817,5746,6115
위즈코프(주),038620,2014/12,723,-211,41793,37767,5889,6090
위즈코프(주),038620,2015/12,902,872,40122,36086,1474,1695
위즈코프(주),038620,2016/12,1415,1496,43512,43739,1844,5332
위즈코프(주),038620,2017/12,1834,1206,46753,45944,1756,4784
위즈코프(주),038620,2018/12,-1632,65,44046,44699,1500,4176
위즈코프(주),038620,2019/12,-1943,25,41727,41681,1718,1718
위즈코프(주),038620,2020/12,2088,2732,47792,51178,5791,7355
위즈코프(주),038620,2021/12,-5798,-5746,83155,86319,9216,10469
윈텍(주),320000,2019/12,,,,,,
윈텍(주),320000,2020/12,-1616,,22388,,1956,
윈텍(주),320000,2021/12,670,,24613,,3511,
윙입푸드홀딩스,900340,2018/12,,20028,,110058,,26065
윙입푸드홀딩스,900340,2019/12,,10227,,126212,,26064
윙입푸드홀딩스,900340,2020/12,,13051,,150944,,27902
윙입푸드홀딩스,900340,2021/12,,18993,,196206,,39531
유니셈(주),036200,2011/12,1911,2313,92624,93489,45619,46082
유니셈(주),036200,2012/12,970,1243,80666,82562,32293,33578
유니셈(주),036200,2013/12,1754,1887,95266,96981,44396,44880
유니셈(주),036200,2014/12,2959,2080,99977,101117,41963,42745
유니셈(주),036200,2015/12,4497,2447,97204,96001,31893,31856
유니셈(주),036200,2016/12,8741,5268,99895,95652,27047,27614
유니셈(주),036200,2017/12,21500,22257,133413,129996,42599,43196
유니셈(주),036200,2018/12,15937,20561,140089,141265,36462,37033
유니셈(주),036200,2019/12,22059,21262,165364,167716,41471,43936
유니셈(주),036200,2020/12,21622,20542,195336,197156,48972,49986
유니셈(주),036200,2021/12,36666,38156,229040,232940,48505,49903
유니슨(주),018000,2011/12,-115171,-94781,321768,330845,258173,235503
유니슨(주),018000,2012/12,2381,-22758,334331,332366,199313,198895
유니슨(주),018000,2013/12,-76540,-75139,290984,291120,229577,229487
유니슨(주),018000,2014/12,-13036,-16859,314119,307340,263636,260344
유니슨(주),018000,2015/12,-21259,-29115,246537,237813,193926,196412
유니슨(주),018000,2016/12,-32571,-32568,248928,239821,214695,210851
유니슨(주),018000,2017/12,13465,1115,289504,266962,221767,222165
유니슨(주),018000,2018/12,-7375,-14448,259148,229658,157122,157639
유니슨(주),018000,2019/12,-20701,-4089,248356,236353,163825,165158
유니슨(주),018000,2020/12,-25333,-23414,276609,256679,189471,180958
유니슨(주),018000,2021/12,-1416,-1294,279515,271581,191026,194191
유비벨록스(주),089850,2011/12,9785,8641,87860,88204,34076,34399
유비벨록스(주),089850,2012/12,6884,6573,108365,109614,38958,40611
유비벨록스(주),089850,2013/12,-2004,-1145,120184,122722,52341,54083
유비벨록스(주),089850,2014/12,-3199,-4311,109663,110788,43283,44723
유비벨록스(주),089850,2015/12,-1924,-7137,109141,119703,38140,53510
유비벨록스(주),089850,2016/12,2257,-3066,115552,124996,34198,51414
유비벨록스(주),089850,2017/12,-17458,-10297,115448,126997,51404,59412
유비벨록스(주),089850,2018/12,5758,-612,102942,289458,59705,119226
유비벨록스(주),089850,2019/12,7256,7660,86404,291876,43625,109195
유비벨록스(주),089850,2020/12,2197,12585,114155,317551,51218,123407
유비벨록스(주),089850,2021/12,7656,16225,162163,394731,61270,185087
유아이엘(주),049520,2011/12,-6464,-3064,118432,127293,18275,24793
유아이엘(주),049520,2012/12,6912,6217,124499,133087,17670,27126
유아이엘(주),049520,2013/12,11185,17287,156075,186688,38769,64834
유아이엘(주),049520,2014/12,14715,23617,183669,234470,60097,96871
유아이엘(주),049520,2015/12,-2350,13454,177663,237498,62914,91912
유아이엘(주),049520,2016/12,10226,16599,179192,251408,42702,77705
유아이엘(주),049520,2017/12,1345,15292,158133,244271,30810,70118
유아이엘(주),049520,2018/12,-1680,9401,124448,220193,14595,52236
유아이엘(주),049520,2019/12,-495,8230,110356,211559,9632,41928
유아이엘(주),049520,2020/12,6546,-10920,122064,212799,19669,62095
유아이엘(주),049520,2021/12,-15888,-16413,115385,210114,27885,70243
유일에너테크(주),340930,2019/12,8187,8164,62959,62943,52115,52122
유일에너테크(주),340930,2020/12,4765,4763,40790,40771,20485,20492
유일에너테크(주),340930,2021/12,-2214,-2361,89007,88853,42569,42579
유진기업(주),023410,2011/12,-137569,-87187,1510824,1632838,1049993,1122261
유진기업(주),023410,2012/12,23177,-29039,1107351,1221358,575320,692788
유진기업(주),023410,2013/12,12898,92199,1017010,1238424,500053,653233
유진기업(주),023410,2014/12,-6580,-5160,1013035,1242357,425966,667669
유진기업(주),023410,2015/12,16306,12888,1111323,1384478,518765,791692
유진기업(주),023410,2016/12,61758,60695,1271252,1519603,622472,871606
유진기업(주),023410,2017/12,85186,84691,1438478,3677274,710576,2951207
유진기업(주),023410,2018/12,23390,26582,1506385,4135331,739767,3355138
유진기업(주),023410,2019/12,20775,19602,1444274,4527888,665233,3736493
유진기업(주),023410,2020/12,89776,49895,1623351,4708657,770913,3900569
유진기업(주),023410,2021/12,46088,78253,1680603,2276820,781436,1383280
이노뎁(주),303530,2016/12,,,,,,
이노뎁(주),303530,2017/12,,,,,,
이노뎁(주),303530,2018/12,-3237,,21020,,14856,
이노뎁(주),303530,2019/12,1653,,26199,,18191,
이노뎁(주),303530,2020/12,5078,,36284,,15355,
이노뎁(주),303530,2021/12,-879,,55311,,14809,
이노시스(주),056090,2011/12,,,,,,
이노시스(주),056090,2012/12,-3610,,27835,,20945,
이노시스(주),056090,2013/12,1038,,28427,,20415,
이노시스(주),056090,2014/12,1553,,35114,,25862,
이노시스(주),056090,2015/12,-811,,77423,,14578,
이노시스(주),056090,2016/12,1809,-2076,69980,66162,7041,7095
이노시스(주),056090,2017/12,-5213,-6545,81686,79079,22150,24787
이노시스(주),056090,2018/12,-15169,-14719,78757,74861,34780,35662
이노시스(주),056090,2019/12,-1890,-1890,70115,71081,31703,33093
이노시스(주),056090,2020/12,-12695,-12283,61449,64432,34364,37347
이노시스(주),056090,2021/12,-4970,-5215,70198,75062,41654,46284
이니텍(주),053350,2011/12,1880,8534,81572,177597,9005,75871
이니텍(주),053350,2012/12,2674,9067,89156,226674,11673,113802
이니텍(주),053350,2013/12,10906,15841,97353,230418,11983,104519
이니텍(주),053350,2014/12,4633,8424,90673,198677,11281,64988
이니텍(주),053350,2015/12,3835,18676,98605,216173,15408,63546
이니텍(주),053350,2016/12,4711,15200,106905,240827,18868,73051
이니텍(주),053350,2017/12,2734,15576,101725,242293,10627,58887
이니텍(주),053350,2018/12,978,-6983,104077,230847,11875,54634
이니텍(주),053350,2019/12,-326,-7572,100350,259985,9268,59079
이니텍(주),053350,2020/12,-692,1836,99351,256871,9030,54765
이니텍(주),053350,2021/12,5304,,138901,,18495,
이디디컴퍼니(주),052650,2011/12,1052,1052,30791,30791,4222,4222
이디디컴퍼니(주),052650,2012/12,-25390,-25390,7825,7825,6646,6646
이삭엔지니어링(주),351330,2015/12,,,,,,
이삭엔지니어링(주),351330,2016/12,,,,,,
이삭엔지니어링(주),351330,2017/12,,,,,,
이삭엔지니어링(주),351330,2018/12,,,,,,
이삭엔지니어링(주),351330,2019/12,2855,2679,33277,34120,21029,21192
이삭엔지니어링(주),351330,2020/12,4187,4702,32106,32745,15431,14873
이삭엔지니어링(주),351330,2021/12,-3574,-4583,54035,55869,9286,10933
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,25290,,147974,,29235
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,19062,,182987,,54882
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,18705,,207233,,55966
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,-8370,,206701,,60979
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,3491,,232443,,39754
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,-9607,,215373,,21958
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,2790,,210342,,20501
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,3455,,208315,,16484
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,3137,,215567,,17207
이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,,-936,,216148,,8269
이스트아시아홀딩스인베스트먼트리미티드,900110,2021/12,,2613,,254946,,10906
이에스산업(주),241510,2014/12,,,,,,
이에스산업(주),241510,2015/12,,,,,,
이에스산업(주),241510,2016/12,,,,,,
이에스산업(주),241510,2017/12,,,,,,
이에스산업(주),241510,2018/12,,,,,,
이에스산업(주),241510,2019/12,,,,,,
이엘케이(주),094190,2011/12,12768,11188,258175,261715,158171,164703
이엘케이(주),094190,2012/12,1714,-7393,309211,313865,204118,220934
이엘케이(주),094190,2013/12,-29441,-41381,327485,323294,209121,228788
이엘케이(주),094190,2014/12,-1789,1529,298528,290943,174086,186504
이엘케이(주),094190,2015/12,-36636,-34790,238134,230134,150129,158883
이엘케이(주),094190,2016/12,-78845,-71722,178588,183475,151784,166577
이엘케이(주),094190,2017/12,-9127,-7576,158030,160514,110505,120910
이엘케이(주),094190,2018/12,-46897,-30464,105494,126762,98208,107893
이엘케이(주),094190,2019/12,-62024,-64589,41177,55547,94614,104992
이엠코리아(주),095190,2011/12,2981,2156,125418,127080,74304,76589
이엠코리아(주),095190,2012/12,3892,4059,130054,132046,71461,73909
이엠코리아(주),095190,2013/12,1143,2314,139496,142532,80385,82707
이엠코리아(주),095190,2014/12,640,2172,162658,168213,101787,105095
이엠코리아(주),095190,2015/12,-125,1645,160345,167258,102131,105027
이엠코리아(주),095190,2016/12,-6416,-6817,152292,174638,96706,115326
이엠코리아(주),095190,2017/12,1161,-2433,169524,197029,91358,118901
이엠코리아(주),095190,2018/12,2252,-2725,158898,181941,66858,94879
이엠코리아(주),095190,2019/12,-7328,-15952,175960,185095,85674,109683
이엠코리아(주),095190,2020/12,-813,-2414,179138,185761,79521,102645
이엠코리아(주),095190,2021/12,-1695,-2991,175823,182045,69146,93205
이오플로우(주),294090,2016/12,,,,,,
이오플로우(주),294090,2017/12,,,,,,
이오플로우(주),294090,2018/12,-32814,-32342,9353,9764,3695,3634
이오플로우(주),294090,2019/12,-9082,-9389,9838,10018,6516,6531
이오플로우(주),294090,2020/12,-19629,-19647,28875,29153,4187,4318
이오플로우(주),294090,2021/12,-29633,-29988,60121,62660,43072,43743
이원다이애그노믹스(주),245620,2016/12,-3867,,8489,,7203,
이원다이애그노믹스(주),245620,2017/12,-6076,-6080,13956,13952,2986,2986
이원다이애그노믹스(주),245620,2018/12,-6930,-7253,53287,75102,2239,23599
이원다이애그노믹스(주),245620,2019/12,-8815,-8605,68793,96400,22057,48589
이원다이애그노믹스(주),245620,2020/12,-10957,-9433,155829,160305,89967,90292
이원다이애그노믹스(주),245620,2021/12,-19822,-20667,158333,186938,99687,127943
이원컴포텍(주),088290,2011/12,803,755,21186,21255,8172,8172
이원컴포텍(주),088290,2012/12,57,,20071,,7203,
이원컴포텍(주),088290,2013/12,-2485,-2794,27589,28768,14474,16009
이원컴포텍(주),088290,2014/12,-1304,-1356,27633,30970,15786,19459
이원컴포텍(주),088290,2015/12,1044,726,31157,33331,18811,21303
이원컴포텍(주),088290,2016/12,-4204,-3886,23519,27917,13795,18192
이원컴포텍(주),088290,2017/12,-3770,-3770,30793,35715,21368,26291
이원컴포텍(주),088290,2018/12,-2823,-1691,28579,32774,21181,24243
이원컴포텍(주),088290,2019/12,1465,2370,36707,37874,19058,18187
이원컴포텍(주),088290,2020/12,-16334,-14982,31672,35941,24257,25287
이원컴포텍(주),088290,2021/12,-2951,,74248,,25296,
이트론(주),096040,2011/12,-5662,-9584,19415,16941,438,1268
이트론(주),096040,2012/12,-1434,-4150,18998,15677,1502,4204
이트론(주),096040,2013/12,518,1629,36710,49134,13252,30845
이트론(주),096040,2014/12,-2068,,40584,,9743,
이트론(주),096040,2015/12,-8132,,45294,,11566,
이트론(주),096040,2016/12,-9797,,57920,,7447,
이트론(주),096040,2017/12,-1864,,53109,,4383,
이트론(주),096040,2018/12,-6234,,47029,,2407,
이트론(주),096040,2019/12,-3155,-3157,104903,104903,39517,39519
이트론(주),096040,2020/12,-9109,-9144,112933,111872,39838,39835
이트론(주),096040,2021/12,-3654,-5211,146945,146029,76354,76351
이화공영(주),001840,2011/12,938,,46754,,14581,
이화공영(주),001840,2012/12,1039,,61784,,28572,
이화공영(주),001840,2013/12,843,,58690,,25474,
이화공영(주),001840,2014/12,1514,,70989,,30268,
이화공영(주),001840,2015/12,1481,,62024,,20582,
이화공영(주),001840,2016/12,1411,,81685,,39523,
이화공영(주),001840,2017/12,1638,,84461,,41955,
이화공영(주),001840,2018/12,474,,76432,,33569,
이화공영(주),001840,2019/12,268,,85379,,42663,
이화공영(주),001840,2020/12,301,,86305,,43594,
이화공영(주),001840,2021/12,-4680,,103079,,57377,
이화전기공업(주),024810,2011/12,967,1039,90785,137042,19057,57863
이화전기공업(주),024810,2012/12,-11457,-26933,93141,134825,27019,48690
이화전기공업(주),024810,2013/12,-18371,-33092,94980,129832,35638,63521
이화전기공업(주),024810,2014/12,-20067,-37028,86535,113588,46119,60430
이화전기공업(주),024810,2015/12,-1807,,81522,,31763,
이화전기공업(주),024810,2016/12,-4343,,92040,,25778,
이화전기공업(주),024810,2017/12,5642,,113001,,8815,
이화전기공업(주),024810,2018/12,-1967,,204447,,15010,
이화전기공업(주),024810,2019/12,76,,226074,,16489,
이화전기공업(주),024810,2020/12,-16236,-19919,259088,255457,64755,64807
이화전기공업(주),024810,2021/12,26039,27675,371032,370443,106573,106952
인바이오(주),352940,2011/12,,,,,,
인바이오(주),352940,2012/12,,,,,,
인바이오(주),352940,2013/12,,,,,,
인바이오(주),352940,2014/12,,,,,,
인바이오(주),352940,2015/12,,,,,,
인바이오(주),352940,2016/12,,,,,,
인바이오(주),352940,2017/12,,,,,,
인바이오(주),352940,2018/12,,,,,,
인바이오(주),352940,2019/12,1020,,62132,,33862,
인바이오(주),352940,2020/12,-4449,,71477,,34523,
