회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
에프엔에스테크(주),083500,2016/12,20978,,64580,,23323,,52301,,8992,
에프엔에스테크(주),083500,2017/12,34090,,69420,,38190,,58061,,-2526,
에프엔에스테크(주),083500,2018/12,37622,,46350,,42423,,68709,,2687,
에프엔에스테크(주),083500,2019/12,37441,,34096,,45888,,78080,,2159,
에프엔에스테크(주),083500,2020/12,37303,43000,91838,91910,56950,60065,104894,112602,10992,11148
에프엔에스테크(주),083500,2021/12,49683,58265,65167,66086,57881,60490,92889,99793,3686,2356
엑스큐어(주),070300,2011/12,688,,26018,,22121,,26450,,5299,
엑스큐어(주),070300,2012/12,915,,13024,,21480,,23981,,-1912,
엑스큐어(주),070300,2013/12,1150,,18868,,23639,,25863,,1314,
엑스큐어(주),070300,2014/12,1032,,10564,,20651,,23787,,-3978,
엑스큐어(주),070300,2015/12,844,,16393,,22171,,26515,,523,
엑스큐어(주),070300,2016/12,651,,16338,,14132,,17879,,-3099,
엑스큐어(주),070300,2017/12,611,,15109,,27274,,30076,,-1873,
엑스큐어(주),070300,2018/12,497,,13424,,21953,,24327,,-1490,
엑스큐어(주),070300,2019/12,630,,13259,,23312,,25282,,484,
엑스큐어(주),070300,2020/12,572,,10118,,22342,,24589,,-542,
엑스큐어(주),070300,2021/12,798,,11007,,23523,,25636,,459,
엔브이에이치코리아(주),067570,2011/12,46018,101304,310251,456015,63909,73706,184899,278087,5510,8922
엔브이에이치코리아(주),067570,2012/12,52119,100936,315241,492659,79483,89837,194486,286178,8256,21052
엔브이에이치코리아(주),067570,2013/12,52842,103911,301785,486361,131456,143209,246602,338704,5910,24708
엔브이에이치코리아(주),067570,2014/12,54658,106374,320370,506340,144258,136385,238379,313477,-805,15813
엔브이에이치코리아(주),067570,2015/12,64749,124734,353973,532519,160726,130930,308648,372186,10196,15308
엔브이에이치코리아(주),067570,2016/12,65373,177073,368403,569698,171748,155103,283125,442983,7852,21541
엔브이에이치코리아(주),067570,2017/12,49049,206114,374056,551665,169008,179445,298744,466432,796,11354
엔브이에이치코리아(주),067570,2018/12,52511,276379,366064,621980,138463,178488,345226,723704,460,3022
엔브이에이치코리아(주),067570,2019/12,52647,316631,350375,826288,142150,182907,375522,794647,5055,26917
엔브이에이치코리아(주),067570,2020/12,56669,339816,363532,959050,156708,249171,392888,856046,2580,28191
엔브이에이치코리아(주),067570,2021/12,60351,364095,423251,1068809,181867,288886,456362,962301,14339,42785
엔시트론(주),101400,2011/12,12031,12038,47354,47627,25381,24781,43069,42469,2947,2778
엔시트론(주),101400,2012/12,12485,12698,49043,49338,26737,25349,44624,43462,1104,192
엔시트론(주),101400,2013/12,11530,13283,34961,40044,17580,14057,39640,37486,-6441,-8660
엔시트론(주),101400,2014/12,792,2966,52376,63154,14749,10391,40940,39718,-3650,-4514
엔시트론(주),101400,2015/12,1296,3135,48745,56501,12366,12414,31745,32723,-3061,-3409
엔시트론(주),101400,2016/12,1116,2343,37208,41788,14096,12225,36542,34591,868,3
엔시트론(주),101400,2017/12,1286,2099,23274,26253,18684,15749,43714,39971,-4867,-5815
엔시트론(주),101400,2018/12,1642,2211,14988,16271,5985,9240,26483,31715,-8837,-10599
엔시트론(주),101400,2019/12,10380,10696,9928,10937,17234,18022,32610,34970,-5380,-5818
엔시트론(주),101400,2020/12,7568,7655,10347,10760,17281,17421,28436,28800,-3014,-2861
엔시트론(주),101400,2021/12,392,725,15059,15794,21349,19867,36250,35087,1962,652
엔에이치엔한국사이버결제(주),060250,2011/12,8247,8247,113605,113581,24406,24800,60935,61331,6366,5742
엔에이치엔한국사이버결제(주),060250,2012/12,14374,14462,132773,132754,29677,29810,69173,70066,5989,5715
엔에이치엔한국사이버결제(주),060250,2013/12,21311,22006,137230,137143,37036,38285,79938,82246,8727,8387
엔에이치엔한국사이버결제(주),060250,2014/12,23364,24015,153381,153968,82994,83738,147888,149766,9493,8849
엔에이치엔한국사이버결제(주),060250,2015/12,23553,24052,194516,195466,92492,92199,160693,161632,12056,10930
엔에이치엔한국사이버결제(주),060250,2016/12,26869,27498,270473,272133,96833,95093,183785,185611,12190,11525
엔에이치엔한국사이버결제(주),060250,2017/12,52257,52725,338758,351989,106724,104626,221910,221347,19711,17931
엔에이치엔한국사이버결제(주),060250,2018/12,53810,54010,424545,432658,118816,115903,280891,279706,23555,21772
엔에이치엔한국사이버결제(주),060250,2019/12,29201,29285,464507,469898,127979,127358,311859,311913,33535,32093
엔에이치엔한국사이버결제(주),060250,2020/12,27586,27623,622150,624840,154820,154094,374532,374657,41112,39772
엔에이치엔한국사이버결제(주),060250,2021/12,25689,25726,740860,745418,161779,162792,405184,410848,43912,43162
엔젯(주),419080,2021/12,7038,,10055,,21119,,28457,,1767,
엘비세미콘(주),061970,2011/12,104016,,87535,,80110,,160425,,7770,
엘비세미콘(주),061970,2012/12,136874,,133895,,92502,,211791,,21307,
엘비세미콘(주),061970,2013/12,164809,,112441,,92981,,265357,,2646,
엘비세미콘(주),061970,2014/12,154584,,100261,,89307,,228746,,-1976,
엘비세미콘(주),061970,2015/12,147922,,106907,,81735,,225273,,10130,
엘비세미콘(주),061970,2016/12,142085,,135669,,94249,,212305,,15705,
엘비세미콘(주),061970,2017/12,137478,,131823,,100417,,236459,,10259,
엘비세미콘(주),061970,2018/12,160478,253101,157123,275662,110702,152212,304997,379402,16528,27449
엘비세미콘(주),061970,2019/12,202702,315595,222933,390436,137119,189296,376890,478595,36497,50434
엘비세미콘(주),061970,2020/12,214900,318514,234124,442790,153971,218265,411810,527479,25654,42765
엘비세미콘(주),061970,2021/12,315186,423458,264603,496237,191996,335446,509547,700319,31735,44225
엘컴텍(주),037950,2011/12,65793,81977,134130,164088,49321,38577,176990,200170,-9927,-15815
엘컴텍(주),037950,2012/12,61346,65680,87204,122178,-14461,-31716,109976,108665,-25318,-34700
엘컴텍(주),037950,2013/12,50335,57773,36541,48099,49303,45621,72281,82774,-17418,-24943
엘컴텍(주),037950,2014/12,33274,38359,29267,32513,55999,49644,78414,85253,1879,1875
엘컴텍(주),037950,2015/12,33539,38614,57328,62306,67736,70122,84507,93811,8533,6164
엘컴텍(주),037950,2016/12,32672,36222,64586,65553,76742,77554,84215,90088,8511,6897
엘컴텍(주),037950,2017/12,33230,35204,49915,50288,79893,77840,85297,91425,6006,4023
엘컴텍(주),037950,2018/12,32738,35112,38791,40154,78280,76391,82198,83245,2335,1032
엘컴텍(주),037950,2019/12,34285,36722,43824,46157,74057,73364,80275,83477,5361,3498
엘컴텍(주),037950,2020/12,31198,32517,36164,36192,55409,54712,62770,64817,-2833,-4223
엘컴텍(주),037950,2021/12,29742,30001,45212,45212,60655,58250,66095,66682,4781,3870
엘티씨(주),170920,2011/12,,,,,,,,,,
엘티씨(주),170920,2012/12,18727,,92877,,24181,,44095,,11466,
엘티씨(주),170920,2013/12,18741,,98820,,72473,,81091,,19508,
엘티씨(주),170920,2014/12,25787,25799,82214,83087,79573,79813,88034,89287,10515,10384
엘티씨(주),170920,2015/12,40756,54541,71987,76419,86338,84607,107166,123460,9081,8049
엘티씨(주),170920,2016/12,56461,69951,61861,71008,93457,89303,131843,144621,-111,-1523
엘티씨(주),170920,2017/12,55996,68771,56191,65741,92435,85847,134663,143947,3324,2298
엘티씨(주),170920,2018/12,53197,66719,57445,96773,91454,91350,132614,166985,1276,3315
엘티씨(주),170920,2019/12,51041,67621,56854,92053,90344,91928,136253,172658,2761,3712
엘티씨(주),170920,2020/12,47706,63303,59645,94776,87245,87784,132480,165752,4978,4513
엘티씨(주),170920,2021/12,43395,58488,36402,78285,80066,83867,119105,159295,-7793,-8396
엠에프엠코리아(주),251960,2011/12,,,,,,,,,,
엠에프엠코리아(주),251960,2012/12,,,,,,,,,,
엠에프엠코리아(주),251960,2013/12,,,,,,,,,,
엠에프엠코리아(주),251960,2014/12,,,,,,,,,,
엠에프엠코리아(주),251960,2015/12,,,,,,,,,,
엠에프엠코리아(주),251960,2016/12,,,,,,,,,,
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,
엠에프엠코리아(주),251960,2018/12,,,,,,,,,,
엠에프엠코리아(주),323230,2019/12,,,,,,,,,,
엠에프엠코리아(주),251960,2019/12,25,658,88487,143589,22071,22814,52368,77375,2519,4802
엠에프엠코리아(주),323230,2020/12,13,516,61085,98206,26137,25338,54143,73887,-1518,-3801
엠에프엠코리아(주),323230,2021/12,31,546,89272,115428,43131,31580,90006,102450,-1708,-15519
엠케이전자(주),033160,2011/12,35638,41966,702865,752179,95487,90838,254736,276962,14207,15111
엠케이전자(주),033160,2012/12,36620,41595,626302,706189,106197,104293,221861,262403,15074,17205
엠케이전자(주),033160,2013/12,37232,44016,471123,568128,111195,128160,221404,370721,9411,10816
엠케이전자(주),033160,2014/12,36445,44337,381237,469590,114332,88262,216980,420539,9458,9323
엠케이전자(주),033160,2015/12,35026,49708,323894,453106,110711,523061,230433,1000905,8167,24772
엠케이전자(주),033160,2016/12,30602,48731,337653,619601,108361,593852,255063,1301703,6415,125539
엠케이전자(주),033160,2017/12,33308,48546,338304,686151,120952,744639,252152,1584110,5001,178712
엠케이전자(주),033160,2018/12,37367,54814,335999,706474,103250,848837,276509,1782812,3468,173689
엠케이전자(주),033160,2019/12,35863,67906,350050,731615,98864,873677,281918,1831424,2214,126698
엠케이전자(주),033160,2020/12,35986,50852,476531,875759,108272,917844,320904,1982876,10927,111011
엠케이전자(주),033160,2021/12,41113,57239,548640,958026,131382,1025885,363837,2184462,14139,108518
엠텍비젼(주),074000,2011/12,7015,7032,32339,33389,22861,21394,152423,151340,-49564,-49926
엠텍비젼(주),074000,2012/12,7542,7601,14706,20556,7127,6586,128531,128934,-7711,-9555
엠텍비젼(주),074000,2013/12,7222,7283,13137,13477,4588,3608,122434,122220,-3773,-3905
영신금속공업(주),007530,2011/12,56944,,103626,,28137,,90183,,2235,
영신금속공업(주),007530,2012/12,61585,,110959,,28579,,96941,,2079,
영신금속공업(주),007530,2013/12,63927,65346,110970,110883,31871,31670,99059,99847,4493,4298
영신금속공업(주),007530,2014/12,64632,68880,109737,109866,33204,32863,100359,105474,3505,3366
영신금속공업(주),007530,2015/12,66708,80468,111426,111477,36026,35049,111409,121067,3797,3383
영신금속공업(주),007530,2016/12,67539,91207,116963,117251,37895,35330,122590,135335,2612,341
영신금속공업(주),007530,2017/12,66770,87822,116841,117773,19964,21106,111200,129231,-1968,-6318
영신금속공업(주),007530,2018/12,65328,85971,116182,117474,32555,36664,119493,134640,5052,2748
영신금속공업(주),007530,2019/12,62419,84158,117367,119778,38920,41927,120668,133117,5716,6428
영신금속공업(주),007530,2020/12,59336,78388,108310,110571,36532,38913,124454,133388,1302,1535
영신금속공업(주),007530,2021/12,67974,85232,119187,122874,37059,39350,130935,138674,-271,1544
영창케미칼(주),112290,2011/12,,,,,,,,,,
영창케미칼(주),112290,2012/12,,,,,,,,,,
영창케미칼(주),112290,2013/12,,,,,,,,,,
영창케미칼(주),112290,2014/12,,,,,,,,,,
영창케미칼(주),112290,2015/12,,,,,,,,,,
영창케미칼(주),112290,2016/12,,,,,,,,,,
영창케미칼(주),112290,2017/12,,,,,,,,,,
영창케미칼(주),112290,2018/12,,,,,,,,,,
영창케미칼(주),112290,2019/12,,,,,,,,,,
영창케미칼(주),112290,2020/12,,,,,,,,,,
영창케미칼(주),112290,2021/12,57752,,66430,,27713,,81711,,2236,
영풍정밀(주),036560,2011/12,19737,,118401,,225168,,292544,,20528,
영풍정밀(주),036560,2012/12,31310,,119878,,260448,,331207,,13316,
영풍정밀(주),036560,2013/12,44797,,98859,,258076,,317563,,9410,
영풍정밀(주),036560,2014/12,56489,,85390,,284223,,347810,,9981,
영풍정밀(주),036560,2015/12,57492,,72741,,297359,,359058,,6537,
영풍정밀(주),036560,2016/12,65986,,60606,,300696,,361364,,4430,
영풍정밀(주),036560,2017/12,50382,,65866,,311668,,370658,,7472,
영풍정밀(주),036560,2018/12,48934,,65911,,284744,,336180,,9110,
영풍정밀(주),036560,2019/12,47453,,74990,,284400,,335021,,10110,
영풍정밀(주),036560,2020/12,46079,,90841,,281417,,326744,,10335,
영풍정밀(주),036560,2021/12,44920,,78743,,319849,,378311,,8533,
영화테크(주),265560,2011/12,,,,,,,,,,
영화테크(주),265560,2012/12,,,,,,,,,,
영화테크(주),265560,2013/12,,,,,,,,,,
영화테크(주),265560,2014/12,,,,,,,,,,
영화테크(주),265560,2015/12,9749,14063,44818,45499,23883,22850,40267,40776,4516,3405
영화테크(주),265560,2016/12,9143,13575,52170,61373,31898,31103,47529,49636,5755,6519
영화테크(주),265560,2017/12,11256,14282,50786,59153,47365,46793,58639,61354,5672,6881
영화테크(주),265560,2018/12,13971,16445,44578,53485,48161,47519,57518,58882,3038,3138
영화테크(주),265560,2019/12,14669,18048,39803,44565,46058,45252,55912,55896,-1010,-1502
영화테크(주),265560,2020/12,16442,20260,32687,35047,51533,50022,62892,61823,722,71
영화테크(주),265560,2021/12,20317,23955,37920,40624,53661,52651,67006,64577,2171,2320
예스이십사(주),053280,2011/12,24109,24109,355287,355287,55303,55192,122135,122024,5117,5117
예스이십사(주),053280,2012/12,35200,,340055,,60312,,139130,,7210,
예스이십사(주),053280,2013/12,40194,,330426,,63168,,140371,,3234,
예스이십사(주),053280,2014/12,39586,95612,353652,416000,68576,76980,167086,283809,6259,19755
예스이십사(주),053280,2015/12,39105,40212,358638,363120,81156,78042,168224,171255,15287,12794
예스이십사(주),053280,2016/12,40672,41902,408526,420980,78353,75071,183826,187245,4019,1184
예스이십사(주),053280,2017/12,42776,44025,439735,456801,78498,76178,198817,202310,2628,-917
예스이십사(주),053280,2018/12,42579,43927,485629,506443,66925,67804,199073,204373,1779,-1843
예스이십사(주),053280,2019/12,50539,51474,512012,533023,65180,64430,230344,239942,8024,6294
예스이십사(주),053280,2020/12,57700,58466,612986,615617,164898,165447,353510,360847,10395,8781
예스이십사(주),053280,2021/12,60817,61479,649114,653696,331178,333417,581502,588156,13237,12596
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2015/12,,42342,,135381,,92593,,119754,,38031
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2016/12,,44631,,160577,,179103,,206646,,43408
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,48676,,197713,,208325,,236617,,60720
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018/12,,40807,,240003,,245241,,272392,,61014
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,44734,,299605,,276607,,302082,,45895
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020/12,,47913,,302203,,308971,,347269,,13840
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021/12,,48266,,270499,,400776,,447328,,16906
오로라월드(주),039830,2011/12,17186,41476,75497,92726,70740,66906,137453,168004,6407,5019
오로라월드(주),039830,2012/12,27998,55097,78103,101028,74382,69004,130947,166290,5463,6193
오로라월드(주),039830,2013/12,23424,54685,92215,119335,78939,72162,144523,180912,8329,10346
오로라월드(주),039830,2014/12,22765,51596,95174,122983,78645,80046,142112,189252,10303,14591
오로라월드(주),039830,2015/12,22811,51594,88484,122295,82175,86081,148071,201095,8035,13527
오로라월드(주),039830,2016/12,22854,51041,105152,143388,83458,89336,156244,207702,8574,14788
오로라월드(주),039830,2017/12,33571,57674,110768,143612,91993,97600,175042,224976,11059,15973
오로라월드(주),039830,2018/12,44027,66776,107773,146822,94928,102202,174273,229190,8098,13098
오로라월드(주),039830,2019/12,28566,51799,117413,157072,98139,106199,195560,250898,11109,12597
오로라월드(주),039830,2020/12,63759,87110,102898,141594,103337,110057,225619,274308,8022,8766
오로라월드(주),039830,2021/12,59566,115176,119935,178076,104787,127890,316053,390798,4038,10606
오브젠(주),417860,2019/12,,,,,,,,,,
오브젠(주),417860,2020/12,,,,,,,,,,
오브젠(주),417860,2021/12,547,,20075,,876,,11329,,-3145,
오상자이엘(주),053980,2011/12,2200,8384,40179,41133,35859,38379,55864,63713,1517,4008
오상자이엘(주),053980,2012/12,15069,21097,44735,47347,38030,42681,67336,74312,2376,5327
오상자이엘(주),053980,2013/12,18820,24427,49418,51201,46678,54999,78544,84636,1571,4461
오상자이엘(주),053980,2014/12,27803,33785,56591,56962,51295,61058,85322,92278,1624,3535
오상자이엘(주),053980,2015/12,30552,36463,56776,57175,39902,50636,68280,75196,428,1438
오상자이엘(주),053980,2016/12,31210,36788,60257,60763,38026,46974,76687,81139,-782,-136
오상자이엘(주),053980,2017/12,24898,30324,62356,66951,39559,49943,72334,81524,1070,1295
오상자이엘(주),053980,2018/12,24236,30254,58487,64711,38481,49482,71769,83678,-1417,-1135
오상자이엘(주),053980,2019/12,8100,14263,66722,74222,24551,37827,58404,73886,-3445,-2582
오상자이엘(주),053980,2020/12,4576,10471,63728,68978,28994,58678,63367,97888,-6129,-5792
오상자이엘(주),053980,2021/12,4325,10015,80819,90479,37049,64509,62045,94824,5187,5439
오성첨단소재(주),052420,2011/12,158200,339211,115181,198078,145563,303749,371872,728035,-12660,7103
오성첨단소재(주),052420,2012/12,170508,170552,104138,104705,40473,34084,286411,280074,-35530,-35757
오성첨단소재(주),052420,2013/12,121764,121795,133783,134548,-68016,-68556,204308,203888,-22366,-22412
오성첨단소재(주),052420,2014/12,96093,96112,116363,116507,114224,112980,164116,163001,-22568,-22666
오성첨단소재(주),052420,2015/12,35151,35166,50535,50864,58121,58204,95467,95610,764,641
오성첨단소재(주),052420,2016/12,33395,33406,44417,44969,41928,42007,63909,64086,-1740,-1728
오성첨단소재(주),052420,2017/12,42709,42719,44358,44690,76344,76285,111493,111550,1007,1052
오성첨단소재(주),052420,2018/12,41443,41836,44104,44104,132864,132395,148221,147738,1215,726
오성첨단소재(주),052420,2019/12,26375,27072,66605,66605,175485,174286,204782,228088,4281,1934
오성첨단소재(주),052420,2020/12,36145,36869,79547,79613,196777,194398,224912,257184,7236,6066
오성첨단소재(주),052420,2021/12,35895,36415,91255,92124,202999,202253,249097,304954,5944,4139
오션브릿지(주),241790,2015/12,3662,,25389,,8477,,13446,,3762,
오션브릿지(주),241790,2016/12,3297,,34988,,30922,,35793,,6903,
오션브릿지(주),241790,2017/12,21714,24506,51482,56033,40695,40885,55403,60368,11429,11531
오션브릿지(주),241790,2018/12,34897,37576,73782,94182,51250,54824,70904,81317,14906,17282
오션브릿지(주),241790,2019/12,32557,34909,52540,75770,63325,68042,71161,81137,9866,12805
오션브릿지(주),241790,2020/12,31508,34158,68198,91635,74222,80781,86542,97255,12836,15405
오션브릿지(주),241790,2021/12,29732,32227,78510,93940,81329,89586,93172,115282,14414,16022
오스템임플란트(주),048260,2011/12,25334,37379,131825,170385,72785,65836,210961,234679,21082,16436
오스템임플란트(주),048260,2012/12,32574,44546,148912,198894,88658,68931,238239,271526,29688,19216
오스템임플란트(주),048260,2013/12,47187,58465,154690,215665,106470,76564,276363,302475,28382,18714
오스템임플란트(주),048260,2014/12,59063,70234,168831,235933,123323,89981,324289,363122,32759,28003
오스템임플란트(주),048260,2015/12,44586,56960,205798,277703,159304,112065,360221,393047,43660,33317
오스템임플란트(주),048260,2016/12,92371,122989,256942,344582,120320,111731,398117,475257,56118,34249
오스템임플란트(주),048260,2017/12,138974,189877,288692,397791,128554,120397,472436,555699,46171,21702
오스템임플란트(주),048260,2018/12,168304,222596,333588,460147,133183,113995,530129,637926,54865,30976
오스템임플란트(주),048260,2019/12,249096,316387,373765,565043,104364,82341,639268,797390,58141,42901
오스템임플란트(주),048260,2020/12,280080,345119,429272,631596,204761,188500,757691,958671,93101,98098
오스템임플란트(주),048260,2021/12,290847,397063,568133,824566,220145,216457,821301,1151841,142804,143331
오토앤(주),353590,2014/12,,,,,,,,,,
오토앤(주),353590,2015/12,,,,,,,,,,
오토앤(주),353590,2016/12,,,,,,,,,,
오토앤(주),353590,2017/12,,,,,,,,,,
오토앤(주),353590,2018/12,,,,,,,,,,
오토앤(주),353590,2019/12,,,,,,,,,,
오토앤(주),353590,2020/12,6618,6618,49437,49445,4557,4547,35697,35690,4754,4744
오토앤(주),353590,2021/12,7100,7100,50123,50341,16384,16365,40517,40503,2971,2940
오픈엣지테크놀로지(주),394280,2021/12,720,1943,5186,5186,22132,20553,35622,36097,-10335,-11055
올리패스(주),244460,2015/12,9885,9888,1566,1566,20520,20767,35591,37491,-5099,-5252
올리패스(주),244460,2016/12,10678,10928,16,2,11994,18686,27500,35976,-7951,-8662
올리패스(주),244460,2017/12,9708,10384,1015,112,7673,11472,53440,59469,-8347,-11715
올리패스(주),244460,2018/12,10276,11024,38,488,-34559,-34652,31591,34519,-14600,-18542
올리패스(주),244460,2019/12,9904,10766,320,1705,24267,18771,49084,54677,-17061,-21508
올리패스(주),244460,2020/12,13427,14151,270,2861,45550,43214,68207,68280,-20333,-23698
올리패스(주),244460,2021/12,12358,12702,48,852,33155,30156,45938,46065,-22810,-25133
올릭스(주),226950,2015/12,1528,,908,,7088,,8471,,-2178,
올릭스(주),226950,2016/12,4767,,392,,12557,,15149,,-3822,
올릭스(주),226950,2017/12,5136,,244,,18676,,21640,,-5410,
올릭스(주),226950,2018/12,5221,5221,302,302,54968,54938,55666,55637,-8221,-8234
올릭스(주),226950,2019/12,5091,5911,1130,1130,43475,41807,47367,45207,-13265,-15117
올릭스(주),226950,2020/12,5202,6180,2474,2474,48573,45351,82169,78577,-14777,-16241
올릭스(주),226950,2021/12,30242,31525,3739,3674,20833,19407,84994,86672,-24940,-25424
옴니시스템(주),057540,2011/12,21750,24063,27737,63078,35885,33927,57945,68681,-6330,-7998
옴니시스템(주),057540,2012/12,12439,14194,23584,49189,35550,31927,48161,54570,-1355,-6787
옴니시스템(주),057540,2013/12,17009,18393,32100,50456,54483,53563,65503,72590,2106,108
옴니시스템(주),057540,2014/12,27554,28642,50821,73652,55619,56517,72927,79357,3473,4573
옴니시스템(주),057540,2015/12,36063,36799,53874,77761,60117,66406,85075,96097,3470,6942
옴니시스템(주),057540,2016/12,37158,38029,54854,69703,60863,68429,89755,101624,1640,2554
옴니시스템(주),057540,2017/12,37747,43519,95095,120638,62027,74589,109588,127096,2275,3481
옴니시스템(주),057540,2018/12,41811,47123,83555,114047,64616,77636,107393,125175,2699,2618
옴니시스템(주),057540,2019/12,42131,47091,75801,94032,89274,95893,125279,136589,-670,-1969
옴니시스템(주),057540,2020/12,34359,39162,85829,98301,92347,98999,109380,121452,157,-806
옴니시스템(주),057540,2021/12,33475,37995,68668,91101,81024,87475,99299,112271,-3981,-3844
옵티시스(주),109080,2011/12,5620,,18223,,22178,,27219,,4735,
옵티시스(주),109080,2012/12,5784,,17465,,23815,,30338,,3887,
옵티시스(주),109080,2013/12,5871,,15453,,24984,,31817,,2199,
옵티시스(주),109080,2014/12,3259,,18765,,27672,,34023,,3030,
옵티시스(주),109080,2015/12,3086,,15867,,29560,,36027,,1890,
옵티시스(주),109080,2016/12,3119,,17127,,31542,,37633,,2061,
옵티시스(주),109080,2017/12,2824,,17931,,33002,,36946,,2117,
옵티시스(주),109080,2018/12,2675,,21275,,35430,,38813,,3247,
옵티시스(주),109080,2019/12,5457,,19692,,37915,,42144,,2165,
옵티시스(주),109080,2020/12,5764,,20411,,39180,,42735,,1570,
옵티시스(주),109080,2021/12,5790,,24166,,44732,,50247,,4244,
와이더블유(주),051390,2011/12,9853,9948,41928,43663,65959,66001,71209,71502,4011,3778
와이더블유(주),051390,2012/12,14417,14482,61182,62430,69753,69491,86073,86569,1972,1662
와이더블유(주),051390,2013/12,5243,5279,25434,25706,73627,73267,89799,89505,2260,2199
와이더블유(주),051390,2014/12,4800,4815,17420,16646,73632,73332,89262,89000,1118,869
와이더블유(주),051390,2015/12,4301,4306,11086,11249,69731,69162,91531,90970,1827,1570
와이더블유(주),051390,2016/12,2279,2281,29467,29521,70500,69711,95321,94643,4260,3968
와이더블유(주),051390,2017/12,1422,1422,26436,26436,70523,69990,101546,101066,4209,4209
와이더블유(주),051390,2018/12,947,947,29376,29376,70951,70664,108441,108209,3276,3276
와이더블유(주),051390,2019/12,923,923,19220,19220,71256,71215,112407,112413,2753,2753
와이더블유(주),051390,2020/12,895,895,16652,16652,72530,72632,114509,114644,3627,3627
와이더블유(주),051390,2021/12,896,896,15048,15048,74200,74388,94126,94356,3133,3133
와이아이케이(주),232140,2015/12,,,,,,,,,,
와이아이케이(주),232140,2016/12,,,,,,,,,,
와이아이케이(주),232140,2017/12,16688,16862,150504,150492,80368,80975,130730,133016,18728,19360
와이아이케이(주),232140,2018/12,17898,26229,218107,243160,110384,119542,160502,192091,30515,32941
와이아이케이(주),232140,2019/12,21951,30360,28997,49983,99756,106791,163857,196763,-12612,-11781
와이아이케이(주),232140,2020/12,21943,29726,135986,171938,201621,214574,250833,280796,16957,24843
와이아이케이(주),232140,2021/12,75309,102339,263682,311270,241412,338865,307239,459888,39839,54622
와이엠씨(주),155650,2011/12,10170,,42093,,12119,,27264,,6272,
와이엠씨(주),155650,2012/12,17596,,45714,,35388,,47251,,8289,
와이엠씨(주),155650,2013/12,15896,17726,47002,47002,40747,40412,51264,50810,5869,5718
와이엠씨(주),155650,2014/12,15775,21859,46640,47214,41400,39784,50530,51602,2792,1614
와이엠씨(주),155650,2015/12,15242,21801,51134,53136,43825,40890,52497,54815,3965,2918
와이엠씨(주),155650,2016/12,25679,31588,117258,122808,52023,49764,94609,97681,9477,10856
와이엠씨(주),155650,2017/12,28435,35983,145208,154023,75662,78612,220936,228611,18143,19990
와이엠씨(주),155650,2018/12,31419,38752,231570,240875,85931,90154,171577,181113,19809,22136
와이엠씨(주),155650,2019/12,32416,37393,162319,167066,80086,85887,124693,132327,-5169,-5921
와이엠씨(주),155650,2020/12,32299,37947,145612,145801,84505,90749,107908,115874,10252,10633
와이엠씨(주),155650,2021/12,37017,41880,178467,179111,91167,100245,112936,123475,11391,14042
와이엠티(주),251370,2012/12,10829,16420,18097,28353,10604,13275,27517,38584,3881,5584
와이엠티(주),251370,2013/12,21587,28266,23054,33803,13294,16215,42115,53805,4905,5082
와이엠티(주),251370,2014/12,21680,29981,22313,35839,15430,20235,48372,67009,2306,4045
와이엠티(주),251370,2015/12,20610,29984,31839,45864,19839,27565,53799,73763,4670,7979
와이엠티(주),251370,2016/12,23093,31746,30494,49940,31599,43216,56952,80107,4635,11080
와이엠티(주),251370,2017/12,33162,46533,47063,69192,48703,66499,86051,113971,6204,16079
와이엠티(주),251370,2018/12,40731,56048,48778,72736,50589,74411,93105,127078,5667,14390
와이엠티(주),251370,2019/12,40549,60858,66021,95486,58519,90433,121745,163928,8325,22108
와이엠티(주),251370,2020/12,56833,76946,70202,113547,69214,118047,141272,198459,4864,23483
와이엠티(주),251370,2021/12,61923,95530,79532,125567,71005,139359,166962,246256,1202,17227
와토스코리아(주),079000,2011/12,8147,,17650,,50518,,56315,,9899,
와토스코리아(주),079000,2012/12,8752,,18104,,53201,,56661,,2942,
와토스코리아(주),079000,2013/12,12258,,18910,,55763,,59198,,2579,
와토스코리아(주),079000,2014/12,11219,,19564,,62654,,66005,,3863,
와토스코리아(주),079000,2015/12,10719,,19698,,67166,,69773,,4246,
와토스코리아(주),079000,2016/12,11012,,17709,,69742,,72364,,2558,
