회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
케이피엑스라이프사이언스(주),114450,2017/12,15120,,72964,,5681,,42585,
케이피엑스라이프사이언스(주),114450,2018/12,12622,,69372,,5377,,32754,
케이피엑스라이프사이언스(주),114450,2019/12,13892,,71894,,4242,,37618,
케이피엑스라이프사이언스(주),114450,2020/12,12820,,70846,,1902,,24561,
케이피엑스라이프사이언스(주),114450,2021/12,9680,,71977,,611,,25338,
켄코아에어로스페이스(주),274090,2015/12,,,,,,,,
켄코아에어로스페이스(주),274090,2016/12,,,,,,,,
켄코아에어로스페이스(주),274090,2017/12,-3141,-4414,30537,42037,-1356,-1377,6977,15008
켄코아에어로스페이스(주),274090,2018/12,-15112,-15249,41684,58395,-7178,-8980,12703,28937
켄코아에어로스페이스(주),274090,2019/12,-25182,-22933,58142,74319,-3416,-12,17235,46299
켄코아에어로스페이스(주),274090,2020/12,-34720,-32313,79951,89573,-11390,-10397,10343,31647
켄코아에어로스페이스(주),274090,2021/12,-56269,-51688,96054,106612,-10394,-8360,31850,54682
코나아이(주),052400,2011/12,39722,47797,153385,190196,23658,28813,119899,135326
코나아이(주),052400,2012/12,53088,63680,156594,195436,31824,38443,127876,138081
코나아이(주),052400,2013/12,71020,83134,219180,255416,-20554,-16055,161621,171781
코나아이(주),052400,2014/12,93626,106673,267500,306530,32458,39566,205028,214205
코나아이(주),052400,2015/12,115961,131725,261035,289836,17219,23301,199362,216719
코나아이(주),052400,2016/12,106280,125492,222568,253370,29515,31308,107913,117904
코나아이(주),052400,2017/12,80378,88627,182835,196830,13574,16800,88612,102138
코나아이(주),052400,2018/12,31364,38445,146471,153652,-4066,-5249,84908,89944
코나아이(주),052400,2019/12,25294,29246,282836,288456,161132,154109,120294,121963
코나아이(주),052400,2020/12,44318,48276,684526,688133,426137,419729,134263,137780
코나아이(주),052400,2021/12,95828,100841,1055020,1058500,348042,350422,189658,194500
코닉오토메이션(주),391710,2021/12,,,,,,,,
코드네이처(주),078940,2011/12,-23587,-25238,48895,49258,8308,6007,23373,25614
코드네이처(주),078940,2012/12,-27987,-29790,38341,38618,6272,6159,15710,18013
코드네이처(주),078940,2013/12,-4825,-6282,34746,35049,-623,-114,10723,13131
코드네이처(주),078940,2014/12,-11559,-12938,26111,26202,-1756,-1403,8873,8873
코드네이처(주),078940,2015/12,-12512,-13194,28909,28931,-1251,-1400,10912,10912
코드네이처(주),078940,2016/12,-26593,-27716,55095,70600,-1209,-395,4588,8474
코드네이처(주),078940,2017/12,-56251,-61461,33216,44234,-1508,-1550,1624,18635
코드네이처(주),078940,2018/12,-68448,-74708,33779,36028,-3950,-3639,4102,19629
코드네이처(주),078940,2019/12,-4076,-6057,36326,41172,-8276,-6783,30758,42465
코드네이처(주),078940,2020/12,-6234,-9323,40178,42290,-6845,-5554,26733,38296
코드네이처(주),078940,2021/12,-10798,-15448,31311,37267,-1604,1262,13407,38078
코리아에프티(주),123410,2011/12,,,,,,,,
코리아에프티(주),123410,2012/12,31333,51154,125057,177968,2325,10219,133928,240399
코리아에프티(주),123410,2013/12,38313,64074,139746,200855,12360,32207,141257,262163
코리아에프티(주),123410,2014/12,46099,76387,157897,236294,9565,26937,159196,275851
코리아에프티(주),123410,2015/12,54462,86697,175473,268874,11203,24909,164360,310585
코리아에프티(주),123410,2016/12,59035,93435,183769,304064,5381,19948,157204,366664
코리아에프티(주),123410,2017/12,59723,92992,199622,327074,4405,26465,147765,348134
코리아에프티(주),123410,2018/12,57213,92842,194260,334118,17750,21921,172874,387982
코리아에프티(주),123410,2019/12,57863,96097,210470,332861,2282,26613,196890,438688
코리아에프티(주),123410,2020/12,59433,99716,241643,363850,6784,14245,202476,409681
코리아에프티(주),123410,2021/12,71849,105197,253278,373474,10702,39525,262270,465656
코스맥스엔비티(주),222040,2011/12,,,,,,,,
코스맥스엔비티(주),222040,2012/12,,,,,,,,
코스맥스엔비티(주),222040,2013/12,2504,2314,33325,33424,2948,3029,38442,39207
코스맥스엔비티(주),222040,2014/12,4649,4281,45118,45346,3824,4154,45409,46914
코스맥스엔비티(주),222040,2015/12,13368,12637,104613,114371,12204,13462,74433,77516
코스맥스엔비티(주),222040,2016/12,33152,29766,149377,182992,6418,9528,115869,120781
코스맥스엔비티(주),222040,2017/12,48223,36294,154657,199405,22581,4802,121333,136351
코스맥스엔비티(주),222040,2018/12,69669,43981,207092,275514,8014,-6709,145785,201729
코스맥스엔비티(주),222040,2019/12,73715,23614,258477,286153,30754,-13475,146311,194269
코스맥스엔비티(주),222040,2020/12,69347,11815,294361,304983,31614,25509,196367,266791
코스맥스엔비티(주),222040,2021/12,73008,5002,326252,310464,26035,-8190,212931,289347
코아스템켐온(주),166480,2013/12,-5477,-5254,21939,29135,-1934,-512,9,3655
코아스템켐온(주),166480,2014/12,-13476,-12427,25990,35986,-3329,-2449,3,12988
코아스템켐온(주),166480,2015/12,-1673,826,63473,74954,-4985,-1020,4039,18571
코아스템켐온(주),166480,2016/12,-4525,-1101,61791,85687,989,3503,2572,17953
코아스템켐온(주),166480,2017/12,-7564,-5495,58722,90671,-4999,-6293,2693,18094
코아스템켐온(주),166480,2018/12,-11619,-9277,54213,89263,-5858,-1128,2867,22317
코아스템켐온(주),166480,2019/12,-18000,-14119,48728,85648,-5901,-538,3390,24284
코아스템켐온(주),166480,2020/12,-42737,-37810,77397,142871,-4502,4466,1854,26358
코아스템켐온(주),166480,2021/12,-52292,-45453,63564,136408,-14288,-7646,1212,30240
코오롱생명과학(주),102940,2011/12,40777,,149568,,11650,,117193,
코오롱생명과학(주),102940,2012/12,59014,,192296,,23370,,141254,
코오롱생명과학(주),102940,2013/12,72285,,206898,,16161,,139611,
코오롱생명과학(주),102940,2014/12,76763,,208896,,12095,,130633,
코오롱생명과학(주),102940,2015/12,76031,,228616,,20807,,121175,
코오롱생명과학(주),102940,2016/12,86412,,354573,,28111,,158284,
코오롱생명과학(주),102940,2017/12,83314,,716797,,-8293,,118102,
코오롱생명과학(주),102940,2018/12,32666,,618903,,-13598,,132680,
코오롱생명과학(주),102940,2019/12,-61361,,278295,,-20181,,148541,
코오롱생명과학(주),102940,2020/12,-103736,-104359,229893,248338,-7183,-7307,129432,129413
코오롱생명과학(주),102940,2021/12,-106161,-106024,220259,234658,-12417,-16187,165064,165485
코오롱티슈진(주),950160,2016/12,-64535,,42224,,6214,,13295,
코오롱티슈진(주),950160,2017/12,-111660,,192526,,-38816,,3192,
코오롱티슈진(주),950160,2018/12,-149204,,164621,,-34178,,3785,
코오롱티슈진(주),950160,2019/12,-203582,,124537,,-43856,,3053,
코오롱티슈진(주),950160,2020/12,-230482,,72725,,-38125,,3556,
코오롱티슈진(주),950160,2021/12,-300732,,61399,,-40020,,4003,
코웰패션(주),033290,2011/12,24096,28820,133513,238327,-4016,18254,41406,126651
코웰패션(주),033290,2012/12,24601,16355,134945,235013,-2408,22932,43618,137351
코웰패션(주),033290,2013/12,25903,16089,113496,126783,-1963,19966,38787,46606
코웰패션(주),033290,2014/12,27511,8524,107981,109075,2570,1057,40051,49221
코웰패션(주),033290,2015/12,37001,18389,175907,182135,4286,1093,124926,161477
코웰패션(주),033290,2016/12,50431,39119,192579,208456,34276,34771,145617,249688
코웰패션(주),033290,2017/12,85033,73775,254316,273004,34013,46034,132918,309437
코웰패션(주),033290,2018/12,131999,120740,294117,321841,37151,26920,150255,339376
코웰패션(주),033290,2019/12,172045,161259,326405,364383,51968,51929,179647,394651
코웰패션(주),033290,2020/12,216537,203536,364505,372326,33409,38410,222062,426421
코웰패션(주),033290,2021/12,317310,304273,702415,1030960,62294,90340,275289,673980
코위버(주),056360,2011/12,43266,43073,65711,65545,6918,6165,45106,45247
코위버(주),056360,2012/12,45298,45912,67053,67803,6736,6059,44651,45256
코위버(주),056360,2013/12,49663,51519,78600,80615,1976,1706,61039,61441
코위버(주),056360,2014/12,55554,57821,81672,85071,8831,8621,58500,58655
코위버(주),056360,2015/12,61026,65883,95230,101963,11963,11875,59996,60003
코위버(주),056360,2016/12,66285,71457,107495,114636,4755,4753,58703,58703
코위버(주),056360,2017/12,72328,77316,111096,118352,7297,7752,54280,54336
코위버(주),056360,2018/12,82643,82926,128777,129377,2552,2484,54855,55094
코위버(주),056360,2019/12,101321,101945,164278,164871,2972,3204,112750,113131
코위버(주),056360,2020/12,105344,105675,151094,151439,9740,10243,80672,80925
코위버(주),056360,2021/12,111405,111767,159104,159423,-3842,-3715,85730,85732
콜마비앤에이치(주),200130,2014/12,,,,,,,,
콜마비앤에이치(주),200130,2015/12,52992,54035,124263,127083,17403,17310,236187,236187
콜마비앤에이치(주),200130,2016/12,79344,81678,147554,158690,20963,20684,255994,256010
콜마비앤에이치(주),200130,2017/12,109003,123531,194923,271196,50637,53320,298931,419807
콜마비앤에이치(주),200130,2018/12,147375,166918,223198,291537,11413,22045,336088,386366
콜마비앤에이치(주),200130,2019/12,188716,214481,294776,386374,72216,78204,384492,438906
콜마비앤에이치(주),200130,2020/12,253559,286828,392182,507957,66248,77090,536325,606892
콜마비앤에이치(주),200130,2021/12,312863,346626,447958,537889,78289,71940,525049,593081
큐렉소(주),060280,2011/12,-32611,-40918,73150,88066,-9473,-11669,8030,33888
큐렉소(주),060280,2012/12,-40445,-53995,60337,51431,-5964,-19586,24637,24281
큐렉소(주),060280,2013/12,-41051,-61482,62140,39538,1425,-14579,31907,31091
큐렉소(주),060280,2014/12,-41142,-72367,60535,40335,766,-20061,26804,26138
큐렉소(주),060280,2015/12,-40939,-81787,62969,58625,2350,-19789,27843,27530
큐렉소(주),060280,2016/12,-57638,,78248,,-39220,,30061,
큐렉소(주),060280,2017/12,-74541,,75552,,-1518,,33484,
큐렉소(주),060280,2018/12,-104287,,73339,,-15204,,33890,
큐렉소(주),060280,2019/12,-130498,,47125,,-5075,,34388,
큐렉소(주),060280,2020/12,-130048,,48879,,-1530,,39282,
큐렉소(주),060280,2021/12,-132316,,61306,,-8742,,42795,
큐알티(주),405100,2014/12,-119,,15005,,-2347,,16054,
큐알티(주),405100,2015/12,2042,,23313,,7209,,26214,
큐알티(주),405100,2016/12,3362,,35586,,5616,,27337,
큐알티(주),405100,2017/12,4482,4614,33700,33871,4323,4516,28799,29675
큐알티(주),405100,2018/12,10745,11085,45114,45571,13100,13436,44442,45624
큐알티(주),405100,2019/12,12287,12586,48638,52305,9572,9654,46503,47559
큐알티(주),405100,2020/12,15659,16249,42344,43665,16606,16895,53401,54657
큐알티(주),405100,2021/12,31232,28830,63911,63092,16667,16943,70489,71905
크로바하이텍(주),043590,2011/12,17055,13447,81235,80647,4632,4619,103087,103945
크로바하이텍(주),043590,2012/12,20575,17979,78589,76730,11665,12937,87706,93811
크로바하이텍(주),043590,2013/12,17620,15834,73393,73024,-384,-179,59891,66056
크로바하이텍(주),043590,2014/12,13932,12437,68989,69211,-907,-223,55632,62933
크로바하이텍(주),043590,2015/12,10472,8937,66658,66694,3130,2915,51787,57897
크로바하이텍(주),043590,2016/12,9405,8678,62997,64402,5443,4953,52558,60227
크로바하이텍(주),043590,2017/12,8131,7794,55786,57727,2000,2447,51225,57549
크로바하이텍(주),043590,2018/12,-23172,-23421,63496,65141,-7003,-7896,40299,46795
크로바하이텍(주),043590,2019/12,-32298,-32985,25652,27010,-7951,-8100,28802,35522
크로바하이텍(주),043590,2020/12,-39201,-38322,18128,21460,-2003,-1989,23790,27241
크로바하이텍(주),043590,2021/12,-32377,-32016,31241,33354,-187,-99,33120,33133
크루셜텍(주),114120,2011/12,46410,43638,205622,267240,-13485,-14471,269480,252079
크루셜텍(주),114120,2012/12,37502,31921,189841,289601,2127,-2584,137711,280307
크루셜텍(주),114120,2013/12,19228,8643,185105,355595,7518,-13947,84441,418336
크루셜텍(주),114120,2014/12,-14515,-28397,198240,344591,-20172,-1116,74983,415375
크루셜텍(주),114120,2015/12,9543,-3601,316070,289380,-23812,-28860,258216,262524
크루셜텍(주),114120,2016/12,10692,-4626,277604,286280,-20294,-22458,316832,320033
크루셜텍(주),114120,2017/12,-23324,-68314,254359,248990,-12839,-2130,164521,172702
크루셜텍(주),114120,2018/12,-66166,-121953,220926,152030,-14403,-6446,79685,83675
크루셜텍(주),114120,2019/12,-183347,-167076,82491,107062,-2432,817,61581,65079
크루셜텍(주),114120,2020/12,-138006,-124518,40959,59986,-7999,-8023,46015,47637
크루셜텍(주),114120,2021/12,-153867,-137320,26462,48926,5520,-3733,41090,41736
크리스탈지노믹스(주),083790,2011/12,-47316,-47459,63254,62964,-6640,-7323,3451,3806
크리스탈지노믹스(주),083790,2012/12,-58475,-58701,54815,54560,-6632,-6581,3719,3719
크리스탈지노믹스(주),083790,2013/12,-69085,-69933,89628,88769,-6292,-6274,4796,4796
크리스탈지노믹스(주),083790,2014/12,-81035,-81826,106824,106052,-3773,-3755,4536,4536
크리스탈지노믹스(주),083790,2015/12,-86726,-87069,111680,127285,-4602,-4727,9766,9766
크리스탈지노믹스(주),083790,2016/12,-88920,-88925,113397,128666,-4836,-8302,11126,14525
크리스탈지노믹스(주),083790,2017/12,-97405,-97405,119586,119465,1649,1633,8492,12175
크리스탈지노믹스(주),083790,2018/12,-90260,-90260,257056,256920,-1175,-1207,13889,13887
크리스탈지노믹스(주),083790,2019/12,-128412,-128017,231529,379189,-3633,-7138,4398,14007
크리스탈지노믹스(주),083790,2020/12,43906,42380,241791,316960,-1764,-16385,11005,30223
크리스탈지노믹스(주),083790,2021/12,41683,26561,273540,332927,-10188,-11458,6264,42376
키네마스터(주),139670,2011/12,9244,,19214,,2314,,12021,
키네마스터(주),139670,2012/12,12283,,21641,,3963,,15290,
키네마스터(주),139670,2013/12,16078,,27093,,6221,,18302,
키네마스터(주),139670,2014/12,18266,18324,30029,30109,2793,2843,17351,17345
키네마스터(주),139670,2015/12,17429,17401,28159,28153,2434,2336,12713,12714
키네마스터(주),139670,2016/12,12510,12507,21810,21841,-5323,-5283,9280,9342
키네마스터(주),139670,2017/12,8057,8080,16578,16621,-3182,-3096,9978,10098
키네마스터(주),139670,2018/12,6502,6949,12744,14017,1249,-3131,12063,12797
키네마스터(주),139670,2019/12,5498,6881,12753,14349,1096,763,19327,19423
키네마스터(주),139670,2020/12,6709,8663,14156,16539,1655,3635,27148,29805
키네마스터(주),139670,2021/12,5675,7270,23997,26333,-634,-1739,23717,26406
태산엘시디(주),036210,2011/12,-12603,-18427,199572,481496,-33745,32464,368791,928027
태산엘시디(주),036210,2012/12,-21144,-33865,178227,238498,-8812,-58735,13167,477813
태산엘시디(주),036210,2013/12,-72277,-72212,113752,161616,-6916,-37094,4208,5253
테고사이언스(주),191420,2012/12,8175,,15696,,1070,,6359,
테고사이언스(주),191420,2013/12,9771,,15798,,523,,6307,
테고사이언스(주),191420,2014/12,11305,,24394,,1334,,6738,
테고사이언스(주),191420,2015/12,12594,,25761,,2633,,7492,
테고사이언스(주),191420,2016/12,13039,12899,44596,44645,2535,2357,8343,8343
테고사이언스(주),191420,2017/12,7040,6653,48592,48389,2452,2037,8602,8642
테고사이언스(주),191420,2018/12,3976,4026,47388,47562,1155,834,7770,7850
테고사이언스(주),191420,2019/12,4929,4881,48540,48569,111,41,6274,6346
테고사이언스(주),191420,2020/12,6847,6733,50386,50402,1637,1318,8585,8789
테고사이언스(주),191420,2021/12,7662,6773,50798,51004,1170,457,7895,8300
테라사이언스(주),073640,2011/12,36247,37408,139243,143338,-13,327,53124,54207
테라사이언스(주),073640,2012/12,38561,40247,137703,140366,-3842,-804,46079,46926
테라사이언스(주),073640,2013/12,33954,34804,138419,144925,-6363,-6006,32976,32431
테라사이언스(주),073640,2014/12,26920,27230,136523,144265,1509,1353,34319,35443
테라사이언스(주),073640,2015/12,-5154,-6004,55851,59020,-8686,-8605,27719,28933
테라사이언스(주),073640,2016/12,-14284,,45954,,-2572,,22666,
테라사이언스(주),073640,2017/12,-1624,-1748,50667,51045,410,149,24031,24031
테라사이언스(주),073640,2018/12,-3523,-3750,47743,47628,36,-79,19416,19572
테라사이언스(주),073640,2019/12,-4871,-6352,52701,50474,1488,-666,16169,16194
테라사이언스(주),073640,2020/12,-15173,-14461,49358,50160,813,8,16079,16087
테라사이언스(주),073640,2021/12,-16554,-17253,97641,97713,-4134,-5065,21988,21990
티이엠씨(주),425040,2017/12,,,,,,,,
티이엠씨(주),425040,2018/12,,,,,,,,
티이엠씨(주),425040,2019/12,,,,,,,,
티이엠씨(주),425040,2020/12,,,,,,,,
티이엠씨(주),425040,2021/12,17203,17323,88933,90666,-9010,-8425,88324,90210
티제이미디어(주),032540,2011/12,64222,65846,91399,96292,-270,452,56033,64680
티제이미디어(주),032540,2012/12,64149,66719,92123,97699,3254,2494,70108,78885
티제이미디어(주),032540,2013/12,65150,66062,92051,96002,3470,2200,66955,73225
티제이미디어(주),032540,2014/12,62230,62559,89412,92397,4618,4998,52862,57990
티제이미디어(주),032540,2015/12,64031,64093,93209,94676,264,59,66879,71695
티제이미디어(주),032540,2016/12,63275,62886,94931,96240,-3598,-3448,72789,77945
티제이미디어(주),032540,2017/12,65880,65497,98323,98851,6363,6012,77779,83638
티제이미디어(주),032540,2018/12,61971,62791,98359,99796,11149,12045,63177,68524
티제이미디어(주),032540,2019/12,62674,63689,104011,105919,528,538,69729,75419
티제이미디어(주),032540,2020/12,58330,59388,103229,105800,-504,467,49047,55628
티제이미디어(주),032540,2021/12,59883,63191,109191,114204,643,3247,50278,61854
티케이지애강(주),022220,2011/12,-3736,-6153,128286,143782,1434,3200,182352,182362
티케이지애강(주),022220,2012/12,3272,4182,118402,118379,-2055,-1910,115892,115892
티케이지애강(주),022220,2013/12,-5666,-5148,113880,113584,-3570,-3640,85290,85566
티케이지애강(주),022220,2014/12,-19580,-18932,88133,88066,-2107,-2136,84008,85749
티케이지애강(주),022220,2015/12,-21620,-21063,89988,89685,3753,3625,51757,51914
티케이지애강(주),022220,2016/12,-13947,-13093,81957,81952,8553,8541,69284,69284
티케이지애강(주),022220,2017/12,-3929,-3082,77429,77429,10509,10528,78234,78234
티케이지애강(주),022220,2018/12,3791,4638,83071,83071,13687,13687,64950,64950
티케이지애강(주),022220,2019/12,15162,16009,94319,94319,15308,15308,71372,71372
티케이지애강(주),022220,2020/12,17866,18714,96885,96885,10855,10855,59020,59020
티케이지애강(주),022220,2021/12,23133,,104505,,4503,,66615,
팅크웨어(주),084730,2011/12,77776,,139819,,4295,,192367,
팅크웨어(주),084730,2012/12,82555,,163042,,-3524,,179322,
팅크웨어(주),084730,2013/12,81134,80923,204188,208005,-2797,-1411,175006,177427
팅크웨어(주),084730,2014/12,82582,81723,194766,197685,8779,10289,158132,159488
팅크웨어(주),084730,2015/12,83144,82581,192761,198965,16437,22741,150192,151259
팅크웨어(주),084730,2016/12,85651,84132,201959,207082,25562,26242,179020,185039
팅크웨어(주),084730,2017/12,90029,87310,203052,205688,10331,12245,187817,197921
팅크웨어(주),084730,2018/12,90683,88607,196606,198627,7611,9053,183116,194444
팅크웨어(주),084730,2019/12,93519,92446,202723,208701,16387,20442,167439,182221
팅크웨어(주),084730,2020/12,100494,100923,217241,225380,13739,15673,179942,197566
팅크웨어(주),084730,2021/12,105601,107672,279417,285579,-21730,-20276,205131,225387
파나케이아(주),058530,2011/12,-1945,-2423,44993,44501,1795,1797,20766,20856
파나케이아(주),058530,2012/12,-5802,-5795,38423,38682,-919,-971,21507,21582
파나케이아(주),058530,2013/12,-5147,-5076,40321,41189,1288,1118,22799,24822
파나케이아(주),058530,2014/12,-8211,-8121,41980,42843,2344,2354,19276,22540
파나케이아(주),058530,2015/12,-7724,-7718,50569,50670,-5452,-4968,20267,23409
파나케이아(주),058530,2016/12,-9839,-8588,77058,94693,-7447,-12257,29605,59798
파나케이아(주),058530,2017/12,-25765,-28661,94280,131716,-15774,-19169,41312,96694
파나케이아(주),058530,2018/12,-16987,-16577,115881,171435,5683,-837,53718,70689
파나케이아(주),058530,2019/12,-22593,-24593,96528,152330,3850,5421,28091,41111
파나케이아(주),058530,2020/12,-31583,-34346,80686,132550,2151,5768,9201,20059
파나케이아(주),058530,2021/12,-33472,-34322,69484,120436,-2655,830,14346,26178
패션플랫폼(주),256090,2013/12,,,,,,,,
패션플랫폼(주),256090,2014/12,,,,,,,,
패션플랫폼(주),225590,2015/12,,,,,,,,
패션플랫폼(주),256090,2015/12,,,,,,,,
패션플랫폼(주),256090,2016/12,10280,,27387,,2334,,55443,
패션플랫폼(주),225590,2016/12,,,,,,,,
패션플랫폼(주),225590,2017/12,,,,,,,,
패션플랫폼(주),225590,2018/12,15753,,43263,,5455,,74307,
패션플랫폼(주),225590,2019/12,21273,,54773,,7432,,79379,
패션플랫폼(주),225590,2020/12,22357,,54913,,-3938,,58093,
패션플랫폼(주),225590,2021/12,26763,37845,60783,74726,6311,8170,71874,89877
펌텍코리아(주),251970,2011/12,,,,,,,,
펌텍코리아(주),251970,2012/12,,,,,,,,
펌텍코리아(주),251970,2013/12,,,,,,,,
펌텍코리아(주),251970,2014/12,,,,,,,,
펌텍코리아(주),251970,2015/12,,,,,,,,
펌텍코리아(주),251970,2016/12,,,,,,,,
펌텍코리아(주),251970,2017/12,64015,63849,114722,114671,21049,21060,133096,133564
펌텍코리아(주),251970,2018/12,83553,83598,130796,132692,19362,18300,151233,151070
펌텍코리아(주),251970,2019/12,103926,105814,214706,294175,21956,25102,161859,175372
펌텍코리아(주),251970,2020/12,117187,122255,207553,285825,-4156,975,143748,196797
펌텍코리아(주),251970,2021/12,129780,137321,220726,305300,19635,24057,159474,222029
풍국주정공업(주),023900,2011/12,74408,78005,87289,110676,1747,6932,46045,80510
풍국주정공업(주),023900,2012/12,75841,80769,86813,116479,5539,9833,47985,91829
풍국주정공업(주),023900,2013/12,80377,87115,92042,122531,9205,14782,48762,100287
풍국주정공업(주),023900,2014/12,82938,90940,94223,128761,6082,12340,51105,107828
풍국주정공업(주),023900,2015/12,88382,96428,100199,138655,13132,17706,52272,101463
풍국주정공업(주),023900,2016/12,91407,100017,104343,152041,10341,12797,50710,96763
풍국주정공업(주),023900,2017/12,102528,112044,115525,162813,7846,13974,50196,107554
풍국주정공업(주),023900,2018/12,107519,118857,122734,174072,3214,12376,49394,120453
풍국주정공업(주),023900,2019/12,110304,123894,124686,180073,8517,17347,48097,121431
풍국주정공업(주),023900,2020/12,116391,131329,131483,185064,10064,18766,52324,117990
풍국주정공업(주),023900,2021/12,118351,137434,130032,190010,3731,11297,46483,127698
풍원정밀(주),371950,2013/12,,,,,,,,
풍원정밀(주),371950,2014/12,,,,,,,,
풍원정밀(주),371950,2015/12,,,,,,,,
풍원정밀(주),371950,2016/12,,,,,,,,
풍원정밀(주),371950,2017/12,,,,,,,,
풍원정밀(주),371950,2018/12,10605,10605,36006,36006,-171,-171,41934,41934
풍원정밀(주),371950,2019/12,9004,9031,46693,46843,2460,2517,37855,38493
풍원정밀(주),371950,2020/12,9632,9690,52891,53018,3611,3499,35712,37117
풍원정밀(주),371950,2021/12,12584,12639,65919,66333,4864,5091,39431,41953
프레스티지바이오로직스(주),334970,2017/12,-5318,,22820,,-5580,,0,
프레스티지바이오로직스(주),334970,2018/12,-1977,,85644,,-77,,0,
프레스티지바이오로직스(주),334970,2019/12,-50955,,72104,,-12297,,185,
프레스티지바이오로직스(주),334970,2020/12,-81988,,50233,,-13365,,0,
프레스티지바이오로직스(주),334970,2021/12,-121366,,206768,,-25750,,3227,
프리시젼바이오(주),335810,2016/12,-3407,-4282,9898,10127,-2346,-2095,1694,4913
프리시젼바이오(주),335810,2017/12,-6071,-6726,15526,15423,-2788,-2783,839,4406
프리시젼바이오(주),335810,2018/12,-9719,-10467,12800,12442,-2928,-2848,1211,4588
프리시젼바이오(주),335810,2019/12,-10851,-11298,20824,21249,-2254,-2128,2409,6205
프리시젼바이오(주),335810,2020/12,-16338,-16357,41754,42279,-5045,-4840,4918,8685
프리시젼바이오(주),335810,2021/12,-21750,-20699,53858,55718,-5658,-4575,10832,15887
피씨엘(주),241820,2013/12,,,,,,,,
피씨엘(주),241820,2014/12,-1536,,6806,,-136,,143,
피씨엘(주),241820,2015/12,-3400,,6577,,-1847,,243,
피씨엘(주),241820,2016/12,-5741,,8903,,-2455,,589,
피씨엘(주),241820,2017/12,-9610,,15874,,-3622,,506,
피씨엘(주),241820,2018/12,-15381,,10621,,-5857,,129,
피씨엘(주),241820,2019/12,-23352,,15745,,-5120,,36,
피씨엘(주),241820,2020/12,-3844,,43560,,-2287,,53683,
피씨엘(주),241820,2021/12,-35511,-35513,77218,79295,-16220,-16225,46148,46148
피아이첨단소재(주),178920,2011/12,54485,,247917,,28465,,108234,
피아이첨단소재(주),178920,2012/12,69902,,264045,,26864,,115993,
피아이첨단소재(주),178920,2013/12,73293,,263902,,45169,,133705,
피아이첨단소재(주),178920,2014/12,69579,,241472,,24137,,137069,
피아이첨단소재(주),178920,2015/12,86500,,269802,,22159,,136309,
피아이첨단소재(주),178920,2016/12,104459,,307540,,33862,,153057,
피아이첨단소재(주),178920,2017/12,124128,,341155,,69660,,216379,
피아이첨단소재(주),178920,2018/12,134622,,372365,,17935,,245473,
피아이첨단소재(주),178920,2019/12,127194,,392965,,38066,,223682,
피아이첨단소재(주),178920,2020/12,158795,,404031,,80938,,261789,
피앤씨테크(주),237750,2011/12,,,,,,,,
피앤씨테크(주),237750,2012/12,,,,,,,,
피앤씨테크(주),237750,2013/12,,,,,,,,
피앤씨테크(주),237750,2014/12,12771,,21287,,3108,,17988,
피앤씨테크(주),237750,2015/12,17601,,27009,,4754,,23950,
피앤씨테크(주),237750,2016/12,22582,,57878,,3837,,28072,
피앤씨테크(주),237750,2017/12,26461,,64071,,4563,,29829,
피앤씨테크(주),237750,2018/12,28955,,65162,,-999,,22775,
피앤씨테크(주),237750,2019/12,31654,,68214,,4496,,21401,
피앤씨테크(주),237750,2020/12,34322,,69588,,3355,,19641,
피앤씨테크(주),237750,2021/12,37901,,73749,,3140,,21709,
피에스케이(주),319660,2019/12,11010,15363,212387,223930,16693,17676,137720,154612
피에스케이(주),319660,2020/12,28112,32572,258768,268589,22754,22382,248772,265730
피에스케이(주),319660,2021/12,98187,104198,397808,413262,109207,114603,422916,445804
피에스케이홀딩스(주),031980,2011/12,91680,90748,142146,141796,7634,7787,87114,91127
피에스케이홀딩스(주),031980,2012/12,100576,102031,146184,157197,14853,15245,70475,84368
피에스케이홀딩스(주),031980,2013/12,108786,118515,176653,189783,12908,19545,101084,129059
피에스케이홀딩스(주),031980,2014/12,122936,127177,189259,198583,18252,14683,134431,148567
피에스케이홀딩스(주),031980,2015/12,133192,137263,192890,206562,15373,17378,113560,138364
피에스케이홀딩스(주),031980,2016/12,152211,152984,224655,235456,36356,37515,140249,163072
피에스케이홀딩스(주),031980,2017/12,186113,186347,272530,276692,15123,18013,251544,275391
피에스케이홀딩스(주),031980,2018/12,231994,233298,311767,319834,36960,41525,303847,328682
피에스케이홀딩스(주),031980,2019/12,239508,233933,101016,101648,-7378,-3558,31627,42078
피에스케이홀딩스(주),031980,2020/12,142453,168958,205074,239229,7775,9834,33017,39774
피에스케이홀딩스(주),031980,2021/12,156564,211432,235120,305839,16489,28477,61021,81624
피에스텍(주),002230,2011/12,52252,60241,81101,90823,3105,2977,39169,39169
