회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
제룡전기(주),033100,2021/12,254405,
제이더블유신약(주),067290,2011/12,483157,756709
제이더블유신약(주),067290,2012/12,2714978,3028258
제이더블유신약(주),067290,2013/12,356605,438710
제이더블유신약(주),067290,2014/12,780710,869360
제이더블유신약(주),067290,2015/12,854419,969530
제이더블유신약(주),067290,2016/12,472896,590141
제이더블유신약(주),067290,2017/12,1098693,1250263
제이더블유신약(주),067290,2018/12,937356,1064208
제이더블유신약(주),067290,2019/12,600408,842642
제이더블유신약(주),067290,2020/12,452152,1161330
제이더블유신약(주),067290,2021/12,225814,893887
제이스코홀딩스(주),023440,2011/12,21155737,
제이스코홀딩스(주),023440,2012/12,21047195,
제이스코홀딩스(주),023440,2013/12,2247215,
제이스코홀딩스(주),023440,2014/12,1174298,
제이스코홀딩스(주),023440,2015/12,1334969,
제이스코홀딩스(주),023440,2016/12,37372,
제이스코홀딩스(주),023440,2017/12,411867,
제이스코홀딩스(주),023440,2018/12,121753,
제이스코홀딩스(주),023440,2019/12,120142,
제이스코홀딩스(주),023440,2020/12,552416,
제이스코홀딩스(주),023440,2021/12,3175450,
제이씨케미칼(주),137950,2011/12,86658,
제이씨케미칼(주),137950,2012/12,2956982,2956982
제이씨케미칼(주),137950,2013/12,1556975,4329041
제이씨케미칼(주),137950,2014/12,341118,3896424
제이씨케미칼(주),137950,2015/12,1020623,9961661
제이씨케미칼(주),137950,2016/12,1811750,8818734
제이씨케미칼(주),137950,2017/12,303425,2688739
제이씨케미칼(주),137950,2018/12,10146789,11533391
제이씨케미칼(주),137950,2019/12,26458195,28416248
제이씨케미칼(주),137950,2020/12,7040418,8416520
제이씨케미칼(주),137950,2021/12,1547916,6829182
제이씨현시스템(주),033320,2011/12,405359,913185
제이씨현시스템(주),033320,2012/12,197936,1209272
제이씨현시스템(주),033320,2013/12,307422,1025531
제이씨현시스템(주),033320,2014/12,299932,610398
제이씨현시스템(주),033320,2015/12,228717,4012198
제이씨현시스템(주),033320,2016/12,203117,1361821
제이씨현시스템(주),033320,2017/12,149536,405776
제이씨현시스템(주),033320,2018/12,1075702,1221166
제이씨현시스템(주),033320,2019/12,226612,427490
제이씨현시스템(주),033320,2020/12,219034,4280674
제이씨현시스템(주),033320,2021/12,3837928,4817978
제이앤유글로벌,086200,2011/12,623150,1810957
제이앤유글로벌,086200,2012/12,117850,854874
제이앤유글로벌,086200,2013/12,156880,402359
제이앤유글로벌,086200,2014/12,474432,1149126
제이앤유글로벌,086200,2015/12,110263,1115494
제이엔케이히터(주),126880,2011/12,17342006,18067262
제이엔케이히터(주),126880,2012/12,13998386,14896922
제이엔케이히터(주),126880,2013/12,8290397,9538368
제이엔케이히터(주),126880,2014/12,2116783,2558273
제이엔케이히터(주),126880,2015/12,153294,5405798
제이엔케이히터(주),126880,2016/12,5250474,6720199
제이엔케이히터(주),126880,2017/12,180050,508693
제이엔케이히터(주),126880,2018/12,3815084,4232229
제이엔케이히터(주),126880,2019/12,3503957,3150293
제이엔케이히터(주),126880,2020/12,2250582,6127701
제이엔케이히터(주),126880,2021/12,5524357,5823835
제이엠아이(주),033050,2011/12,816765,10029437
제이엠아이(주),033050,2012/12,13315840,36816193
제이엠아이(주),033050,2013/12,692886,6159265
제이엠아이(주),033050,2014/12,563861,4058637
제이엠아이(주),033050,2015/12,79879,1321005
제이엠아이(주),033050,2016/12,14955,677039
제이엠아이(주),033050,2017/12,74155,2590359
제이엠아이(주),033050,2018/12,629099,5387191
제이엠아이(주),033050,2019/12,3136553,6775394
제이엠아이(주),033050,2020/12,1062903,2392282
제이엠아이(주),033050,2021/12,691480,1082156
제이엠티(주),094970,2011/12,13179607,13179607
제이엠티(주),094970,2012/12,10558779,10580501
제이엠티(주),094970,2013/12,5694931,5715915
제이엠티(주),094970,2014/12,4956635,5047894
제이엠티(주),094970,2015/12,214420,214420
제이엠티(주),094970,2016/12,589758,7991694
제이엠티(주),094970,2017/12,363424,13673522
제이엠티(주),094970,2018/12,2000,1401831
제이엠티(주),094970,2019/12,6930,3983390
제이엠티(주),094970,2020/12,3140805,8368862
제이엠티(주),094970,2021/12,83000,2868154
제일전기공업(주),199820,2011/12,,
제일전기공업(주),199820,2012/12,,
제일전기공업(주),199820,2013/12,,
제일전기공업(주),199820,2014/12,,
제일전기공업(주),199820,2015/12,,
제일전기공업(주),199820,2016/12,,
제일전기공업(주),199820,2017/12,,
제일전기공업(주),199820,2018/12,6686200,
제일전기공업(주),199820,2019/12,4262040,
제일전기공업(주),199820,2020/12,4428644,
제일전기공업(주),199820,2021/12,10907602,
제주맥주(주),276730,2016/12,,
제주맥주(주),276730,2017/12,,
제주맥주(주),276730,2018/12,,
제주맥주(주),276730,2019/12,,
제주맥주(주),276730,2020/12,4329047,4329047
제주맥주(주),276730,2021/12,2471697,2839667
조광아이엘아이(주),044060,2011/12,1297715,1298620
조광아이엘아이(주),044060,2012/12,1036894,1039458
조광아이엘아이(주),044060,2013/12,375698,633911
조광아이엘아이(주),044060,2014/12,10611037,10611472
조광아이엘아이(주),044060,2015/12,9728622,9728622
조광아이엘아이(주),044060,2016/12,5659332,5659332
조광아이엘아이(주),044060,2017/12,107952,107952
조광아이엘아이(주),044060,2018/12,230244,230244
조광아이엘아이(주),044060,2019/12,522016,522016
조광아이엘아이(주),044060,2020/12,1092816,1092816
조광아이엘아이(주),044060,2021/12,1424713,1424713
조아제약(주),034940,2011/12,1957360,
조아제약(주),034940,2012/12,1691364,
조아제약(주),034940,2013/12,1067212,1067212
조아제약(주),034940,2014/12,4936467,5641644
조아제약(주),034940,2015/12,1727596,1727596
조아제약(주),034940,2016/12,2201920,2201920
조아제약(주),034940,2017/12,394440,412538
조아제약(주),034940,2018/12,1972216,1972216
조아제약(주),034940,2019/12,1318380,1389289
조아제약(주),034940,2020/12,3366491,3598203
조아제약(주),034940,2021/12,3480251,3543723
주성엔지니어링(주),036930,2011/12,26783603,27209623
주성엔지니어링(주),036930,2012/12,32830619,22403879
주성엔지니어링(주),036930,2013/12,4453788,4455659
주성엔지니어링(주),036930,2014/12,1558986,1561761
주성엔지니어링(주),036930,2015/12,1366579,1366579
주성엔지니어링(주),036930,2016/12,4451712,4453715
주성엔지니어링(주),036930,2017/12,19051725,19078048
주성엔지니어링(주),036930,2018/12,25613612,25633681
주성엔지니어링(주),036930,2019/12,60349401,60361547
주성엔지니어링(주),036930,2020/12,53893511,53896496
주성엔지니어링(주),036930,2021/12,23325156,23337242
줌인터넷(주),229480,2015/12,331513,
줌인터넷(주),239340,2016/12,,
줌인터넷(주),229480,2016/12,722753,
줌인터넷(주),239340,2017/12,,
줌인터넷(주),229480,2017/12,553532,
줌인터넷(주),239340,2018/12,,
줌인터넷(주),229480,2018/12,551581,
줌인터넷(주),239340,2019/12,786574,786574
줌인터넷(주),239340,2020/12,695125,744728
줌인터넷(주),239340,2021/12,329908,341189
지나인제약(주),078650,2011/12,25252795,25334236
지나인제약(주),078650,2012/12,12368594,12802237
지나인제약(주),078650,2013/12,39297978,44073469
지나인제약(주),078650,2014/12,8873108,26810593
지나인제약(주),078650,2015/12,13379370,23804793
지나인제약(주),078650,2016/12,11761216,11488127
지나인제약(주),078650,2017/12,10037148,10947775
지나인제약(주),078650,2018/12,8128666,13212304
지나인제약(주),078650,2019/12,30024020,30075017
지나인제약(주),078650,2020/12,12931693,3550636
지나인제약(주),078650,2021/12,3492734,5490679
지니너스(주),389030,2020/12,1642879,
지니너스(주),389030,2021/12,1640153,
지니언스(주),263860,2012/12,,
지니언스(주),263860,2013/12,,
지니언스(주),263860,2014/12,,
지니언스(주),263860,2015/12,80939,80939
지니언스(주),263860,2016/12,516865,568188
지니언스(주),263860,2017/12,1609891,1616479
지니언스(주),263860,2018/12,3174914,3175659
지니언스(주),263860,2019/12,412362,425640
지니언스(주),263860,2020/12,140022,140022
지니언스(주),263860,2021/12,169526,171282
지더블유바이텍(주),036180,2011/12,308085,
지더블유바이텍(주),036180,2012/12,277001,
지더블유바이텍(주),036180,2013/12,48700,
지더블유바이텍(주),036180,2014/12,43115,
지더블유바이텍(주),036180,2015/12,73090,
지더블유바이텍(주),036180,2016/12,53608,
지더블유바이텍(주),036180,2017/12,43211,
지더블유바이텍(주),036180,2018/12,45964,
지더블유바이텍(주),036180,2019/12,309464,398765
지더블유바이텍(주),036180,2020/12,340594,340594
지더블유바이텍(주),036180,2021/12,1112613,1112613
지에이치신소재(주),130500,2011/12,1003558,1185136
지에이치신소재(주),130500,2012/12,459994,1975240
지에이치신소재(주),130500,2013/12,619460,1080746
지에이치신소재(주),130500,2014/12,1193273,1295992
지에이치신소재(주),130500,2015/12,342395,412409
지에이치신소재(주),130500,2016/12,628767,2256317
지에이치신소재(주),130500,2017/12,408569,1385809
지에이치신소재(주),130500,2018/12,2738214,3067733
지에이치신소재(주),130500,2019/12,976244,4745466
지에이치신소재(주),130500,2020/12,1683379,2799871
지에이치신소재(주),130500,2021/12,6678798,6910301
지엔원에너지(주),270520,2017/12,,
지엔원에너지(주),270520,2018/12,,
지엔원에너지(주),270520,2019/12,,
지엔원에너지(주),270520,2020/12,85131,
지엔원에너지(주),270520,2021/12,23728,
지엘팜텍(주),204840,2014/12,,
지엘팜텍(주),204840,2015/12,,
지엘팜텍(주),204840,2016/12,436191,
지엘팜텍(주),204840,2017/12,676354,
지엘팜텍(주),204840,2018/12,140768,2400686
지엘팜텍(주),204840,2019/12,36547,989098
지엘팜텍(주),204840,2020/12,0,1098433
지엘팜텍(주),204840,2021/12,580430,1328322
지투파워(주),388050,2020/12,811126,
지투파워(주),388050,2021/12,479577,
진양제약(주),007370,2011/12,914364,
진양제약(주),007370,2012/12,634918,
진양제약(주),007370,2013/12,1108182,
진양제약(주),007370,2014/12,3026274,
진양제약(주),007370,2015/12,14515750,
진양제약(주),007370,2016/12,4081012,
진양제약(주),007370,2017/12,1177181,
진양제약(주),007370,2018/12,327387,
진양제약(주),007370,2019/12,736714,
진양제약(주),007370,2020/12,1363072,
진양제약(주),007370,2021/12,2516376,
차이나그레이트스타인터내셔널리미티드,900040,2011/12,,3006484
차이나그레이트스타인터내셔널리미티드,900040,2012/12,,0
차이나그레이트스타인터내셔널리미티드,900040,2013/12,,138694
차이나그레이트스타인터내셔널리미티드,900040,2014/12,,0
차이나그레이트스타인터내셔널리미티드,900040,2015/12,,0
차이나그레이트스타인터내셔널리미티드,900040,2016/12,,13367
차이나그레이트스타인터내셔널리미티드,900040,2017/12,,0
차이나그레이트스타인터내셔널리미티드,900040,2018/12,,0
차이나크리스탈신소재홀딩스,900250,2014/12,,214870
차이나크리스탈신소재홀딩스,900250,2015/12,,38804191
차이나크리스탈신소재홀딩스,900250,2016/12,,2897015
차이나크리스탈신소재홀딩스,900250,2017/12,,13799113
차이나크리스탈신소재홀딩스,900250,2018/12,,1848434
차이나크리스탈신소재홀딩스,900250,2019/12,,32116237
차이나크리스탈신소재홀딩스,900250,2020/12,,67991668
차이나크리스탈신소재홀딩스,900250,2021/12,,8659097
차이나하오란리사이클링유한공사,900090,2011/12,,31734517
차이나하오란리사이클링유한공사,900090,2012/12,,31836227
차이나하오란리사이클링유한공사,900090,2013/12,,24741952
차이나하오란리사이클링유한공사,900090,2014/12,,21015493
차이나하오란리사이클링유한공사,900090,2015/12,,12294264
차이나하오란리사이클링유한공사,900090,2016/12,,5010173
차이나하오란리사이클링유한공사,900090,2017/12,,7665481
참좋은여행(주),094850,2011/12,1617172,
참좋은여행(주),094850,2012/12,2502987,
참좋은여행(주),094850,2013/12,1377198,
참좋은여행(주),094850,2014/12,4729309,
참좋은여행(주),094850,2015/12,485555,
참좋은여행(주),094850,2016/12,243938,
참좋은여행(주),094850,2017/12,488767,
참좋은여행(주),094850,2018/12,85973,
참좋은여행(주),094850,2019/12,128664,
참좋은여행(주),094850,2020/12,236937,
참좋은여행(주),094850,2021/12,0,
카페24(주),042000,2011/12,,
카페24(주),042000,2012/12,,
카페24(주),042000,2013/12,,
카페24(주),042000,2014/12,,
카페24(주),042000,2015/12,,
카페24(주),042000,2016/12,,
카페24(주),042000,2017/12,4227467,4799455
카페24(주),042000,2018/12,9179818,10458889
카페24(주),042000,2019/12,10516126,13338987
카페24(주),042000,2020/12,17924330,21178796
카페24(주),042000,2021/12,23577276,25839054
커머스마이너 (주),223310,2014/12,157930,725685
커머스마이너 (주),223310,2015/12,524580,
커머스마이너 (주),223310,2016/12,330282,
커머스마이너 (주),223310,2017/12,4379012,5467372
커머스마이너 (주),223310,2018/12,2287703,3680360
커머스마이너 (주),223310,2019/12,42727,42727
커머스마이너 (주),223310,2020/12,3495131,3495131
커머스마이너 (주),223310,2021/12,1056124,1056124
컬러레이홀딩스,900310,2016/12,,1234133
컬러레이홀딩스,900310,2017/12,,13141990
컬러레이홀딩스,900310,2018/12,,1379957
컬러레이홀딩스,900310,2019/12,,17478604
컬러레이홀딩스,900310,2020/12,,19735578
컬러레이홀딩스,900310,2021/12,,4979591
케이디켐(주),221980,2011/12,,
케이디켐(주),221980,2012/12,595942,609335
케이디켐(주),221980,2013/12,313844,313844
케이디켐(주),221980,2014/12,75858,75858
케이디켐(주),221980,2015/12,280561,312938
케이디켐(주),221980,2016/12,3132525,3132525
케이디켐(주),221980,2017/12,1172920,1172920
케이디켐(주),221980,2018/12,1725294,1759330
케이디켐(주),221980,2019/12,695893,695893
케이디켐(주),221980,2020/12,57324,57324
케이디켐(주),221980,2021/12,131588,131588
케이만금세기차륜집단유한공사,900280,2015/12,,2139
케이만금세기차륜집단유한공사,900280,2016/12,,580450
케이만금세기차륜집단유한공사,900280,2017/12,,37310588
케이만금세기차륜집단유한공사,900280,2018/12,,31002071
케이만금세기차륜집단유한공사,900280,2019/12,,851485
케이만금세기차륜집단유한공사,900280,2020/12,,2208683
케이만금세기차륜집단유한공사,900280,2021/12,,4591720
케이맥(주),043290,2011/12,1763735,1785668
케이맥(주),043290,2012/12,8723558,8723558
케이맥(주),043290,2013/12,5716686,5716686
케이맥(주),043290,2014/12,912581,912581
케이맥(주),043290,2015/12,967076,967076
케이맥(주),043290,2016/12,2429540,2429540
케이맥(주),043290,2017/12,719841,743740
케이맥(주),043290,2018/12,516780,511539
케이맥(주),043290,2019/12,284370,284370
케이맥(주),043290,2020/12,142472,142472
케이비아이메탈(주),024840,2011/12,1656583,
케이비아이메탈(주),024840,2012/12,3535456,
케이비아이메탈(주),024840,2013/12,1533686,2544403
케이비아이메탈(주),024840,2014/12,3197639,3478576
케이비아이메탈(주),024840,2015/12,2702085,
케이비아이메탈(주),024840,2016/12,1631750,
케이비아이메탈(주),024840,2017/12,5230397,6261388
케이비아이메탈(주),024840,2018/12,2473546,2873348
케이비아이메탈(주),024840,2019/12,5005725,5171838
케이비아이메탈(주),024840,2020/12,1597353,2726298
케이비아이메탈(주),024840,2021/12,1505524,1607098
케이에이치건설(주),226360,2015/12,,
케이에이치건설(주),226360,2016/12,,
케이에이치건설(주),226360,2017/12,336521,
케이에이치건설(주),226360,2018/12,768731,972633
케이에이치건설(주),226360,2019/12,259746,335441
케이에이치건설(주),226360,2020/12,2160287,2160287
케이에이치건설(주),226360,2021/12,463600,75802411
케이에이치전자(주),111870,2011/12,421580,1082416
케이에이치전자(주),111870,2012/12,314736,868248
케이에이치전자(주),111870,2013/12,111956,530197
케이에이치전자(주),111870,2014/12,411714,989930
케이에이치전자(주),111870,2015/12,165714,1678236
케이에이치전자(주),111870,2016/12,186137,1891932
케이에이치전자(주),111870,2017/12,65445,771832
케이에이치전자(주),111870,2018/12,375512,504108
케이에이치전자(주),111870,2019/12,356217,510631
케이에이치전자(주),111870,2020/12,227098,240967
케이에이치전자(주),111870,2021/12,38809,58127
케이엠제약(주),225430,2015/12,,
케이엠제약(주),225430,2016/12,,
케이엠제약(주),225430,2017/12,,
케이엠제약(주),225430,2018/12,832786,
케이엠제약(주),225430,2019/12,16035513,
케이엠제약(주),225430,2020/12,3736915,
케이엠제약(주),225430,2021/12,2365108,
케이지이티에스(주),151860,2011/12,4886891,4886891
케이지이티에스(주),151860,2012/12,2622092,2714592
케이지이티에스(주),151860,2013/12,7022645,7022645
케이지이티에스(주),151860,2014/12,4781922,4781922
케이지이티에스(주),151860,2015/12,7492195,
케이지이티에스(주),151860,2016/12,5537977,
케이지이티에스(주),151860,2017/12,4880175,
케이지이티에스(주),151860,2018/12,6391201,6452581
케이지이티에스(주),151860,2019/12,11662435,
케이지이티에스(주),151860,2020/12,19480203,19480203
케이지이티에스(주),151860,2021/12,13732376,82665837
케이피엑스라이프사이언스(주),114450,2011/12,12696330,
케이피엑스라이프사이언스(주),114450,2012/12,1650858,
케이피엑스라이프사이언스(주),114450,2013/12,9301397,
케이피엑스라이프사이언스(주),114450,2014/12,838782,
케이피엑스라이프사이언스(주),114450,2015/12,526819,
케이피엑스라이프사이언스(주),114450,2016/12,1587528,
케이피엑스라이프사이언스(주),114450,2017/12,4308467,
케이피엑스라이프사이언스(주),114450,2018/12,7488294,
케이피엑스라이프사이언스(주),114450,2019/12,3600432,
케이피엑스라이프사이언스(주),114450,2020/12,2667319,
케이피엑스라이프사이언스(주),114450,2021/12,3443623,
켄코아에어로스페이스(주),274090,2015/12,,
켄코아에어로스페이스(주),274090,2016/12,,
켄코아에어로스페이스(주),274090,2017/12,2336379,2336379
켄코아에어로스페이스(주),274090,2018/12,4677684,6006742
켄코아에어로스페이스(주),274090,2019/12,3723895,6959752
켄코아에어로스페이스(주),274090,2020/12,5372444,5543131
켄코아에어로스페이스(주),274090,2021/12,5373913,5702016
코나아이(주),052400,2011/12,1784174,8697603
코나아이(주),052400,2012/12,1178390,6177924
코나아이(주),052400,2013/12,1262216,4382201
코나아이(주),052400,2014/12,1067597,3038158
코나아이(주),052400,2015/12,844005,1550524
코나아이(주),052400,2016/12,840532,1789354
코나아이(주),052400,2017/12,1867068,2459881
코나아이(주),052400,2018/12,2318275,3074191
코나아이(주),052400,2019/12,2105055,2188657
코나아이(주),052400,2020/12,2663538,2697532
코나아이(주),052400,2021/12,3170438,3295985
코닉오토메이션(주),391710,2021/12,,
코드네이처(주),078940,2011/12,3437484,3491064
코드네이처(주),078940,2012/12,37628,42028
코드네이처(주),078940,2013/12,450500,450500
코드네이처(주),078940,2014/12,0,0
코드네이처(주),078940,2015/12,20047,20047
코드네이처(주),078940,2016/12,0,1562502
코드네이처(주),078940,2017/12,0,15200
코드네이처(주),078940,2018/12,2637,2637
코드네이처(주),078940,2019/12,36661,42314
코드네이처(주),078940,2020/12,39842,90285
코드네이처(주),078940,2021/12,1580,24452
코리아에프티(주),123410,2011/12,,
코리아에프티(주),123410,2012/12,10726267,23770157
코리아에프티(주),123410,2013/12,18975919,33099227
코리아에프티(주),123410,2014/12,11293200,40378446
코리아에프티(주),123410,2015/12,18411565,39886055
코리아에프티(주),123410,2016/12,16130039,49756963
코리아에프티(주),123410,2017/12,21070019,49105380
코리아에프티(주),123410,2018/12,15264920,38179005
코리아에프티(주),123410,2019/12,6009111,25020755
코리아에프티(주),123410,2020/12,7115852,28674859
코리아에프티(주),123410,2021/12,3463573,25859735
코스맥스엔비티(주),222040,2011/12,,
코스맥스엔비티(주),222040,2012/12,,
코스맥스엔비티(주),222040,2013/12,8928283,8931149
코스맥스엔비티(주),222040,2014/12,6997231,10071522
코스맥스엔비티(주),222040,2015/12,12171186,23738277
코스맥스엔비티(주),222040,2016/12,18667208,56319454
코스맥스엔비티(주),222040,2017/12,16823040,37506959
코스맥스엔비티(주),222040,2018/12,3378899,34333818
코스맥스엔비티(주),222040,2019/12,2727583,20600152
코스맥스엔비티(주),222040,2020/12,4340099,6159988
코스맥스엔비티(주),222040,2021/12,3868329,4746325
코아스템켐온(주),166480,2013/12,381870,1489612
코아스템켐온(주),166480,2014/12,577170,3839121
코아스템켐온(주),166480,2015/12,844507,1880577
코아스템켐온(주),166480,2016/12,220777,5239302
코아스템켐온(주),166480,2017/12,494883,10670897
코아스템켐온(주),166480,2018/12,475896,3062256
코아스템켐온(주),166480,2019/12,320071,3815241
코아스템켐온(주),166480,2020/12,67013,4997428
코아스템켐온(주),166480,2021/12,165811,15043272
코오롱생명과학(주),102940,2011/12,27519688,
코오롱생명과학(주),102940,2012/12,61008867,
코오롱생명과학(주),102940,2013/12,11785555,
코오롱생명과학(주),102940,2014/12,15007616,
코오롱생명과학(주),102940,2015/12,12407037,
코오롱생명과학(주),102940,2016/12,16139033,
코오롱생명과학(주),102940,2017/12,29977504,
코오롱생명과학(주),102940,2018/12,42436828,
코오롱생명과학(주),102940,2019/12,30779057,
코오롱생명과학(주),102940,2020/12,2418094,2743411
코오롱생명과학(주),102940,2021/12,4405625,4412905
코오롱티슈진(주),950160,2016/12,249270,
코오롱티슈진(주),950160,2017/12,332571,
코오롱티슈진(주),950160,2018/12,475686,
코오롱티슈진(주),950160,2019/12,2014647,
코오롱티슈진(주),950160,2020/12,826739,
코오롱티슈진(주),950160,2021/12,548035,
코웰패션(주),033290,2011/12,2407232,18793566
코웰패션(주),033290,2012/12,2171886,13890825
코웰패션(주),033290,2013/12,5688858,20912029
코웰패션(주),033290,2014/12,1242126,1412739
코웰패션(주),033290,2015/12,6977122,7474698
코웰패션(주),033290,2016/12,1096998,1365307
코웰패션(주),033290,2017/12,9607879,9824083
코웰패션(주),033290,2018/12,1368917,1618458
코웰패션(주),033290,2019/12,7750685,8625780
코웰패션(주),033290,2020/12,22964081,23766328
코웰패션(주),033290,2021/12,28659420,32402310
코위버(주),056360,2011/12,296803,353104
코위버(주),056360,2012/12,548031,739532
코위버(주),056360,2013/12,310476,310476
코위버(주),056360,2014/12,586681,586681
코위버(주),056360,2015/12,485874,485874
코위버(주),056360,2016/12,319989,319989
코위버(주),056360,2017/12,13979072,13979072
코위버(주),056360,2018/12,16467752,16467752
코위버(주),056360,2019/12,5695549,5695549
코위버(주),056360,2020/12,710998,714026
코위버(주),056360,2021/12,1650067,1657791
콜마비앤에이치(주),200130,2014/12,,
콜마비앤에이치(주),200130,2015/12,4011122,5587722
콜마비앤에이치(주),200130,2016/12,5573370,11908560
콜마비앤에이치(주),200130,2017/12,8252482,10858011
콜마비앤에이치(주),200130,2018/12,8053968,9620373
콜마비앤에이치(주),200130,2019/12,21520426,37589125
콜마비앤에이치(주),200130,2020/12,24915389,43287327
콜마비앤에이치(주),200130,2021/12,33248047,47367342
큐렉소(주),060280,2011/12,6361,89508
큐렉소(주),060280,2012/12,754558,1388086
큐렉소(주),060280,2013/12,9882,816916
큐렉소(주),060280,2014/12,9098,2080173
큐렉소(주),060280,2015/12,52633,3053594
큐렉소(주),060280,2016/12,1212413,
큐렉소(주),060280,2017/12,483870,
큐렉소(주),060280,2018/12,2101502,
큐렉소(주),060280,2019/12,330306,
큐렉소(주),060280,2020/12,663502,
큐렉소(주),060280,2021/12,591573,
큐알티(주),405100,2014/12,4963715,
큐알티(주),405100,2015/12,4056839,
큐알티(주),405100,2016/12,15691907,
큐알티(주),405100,2017/12,2911570,3330987
큐알티(주),405100,2018/12,7275440,7349087
큐알티(주),405100,2019/12,2373229,2380137
큐알티(주),405100,2020/12,5559638,7730897
큐알티(주),405100,2021/12,9426461,12262855
크로바하이텍(주),043590,2011/12,3432662,4107853
크로바하이텍(주),043590,2012/12,8754939,8900314
크로바하이텍(주),043590,2013/12,362187,672747
크로바하이텍(주),043590,2014/12,561944,1234269
크로바하이텍(주),043590,2015/12,428588,1389109
크로바하이텍(주),043590,2016/12,1076021,1243010
크로바하이텍(주),043590,2017/12,1672644,2809222
크로바하이텍(주),043590,2018/12,1241906,1555605
크로바하이텍(주),043590,2019/12,1909243,2226517
크로바하이텍(주),043590,2020/12,124689,142095
크로바하이텍(주),043590,2021/12,1185907,1185907
크루셜텍(주),114120,2011/12,15654538,28746237
크루셜텍(주),114120,2012/12,6874797,30090042
크루셜텍(주),114120,2013/12,18896741,41340333
크루셜텍(주),114120,2014/12,6767847,14454029
크루셜텍(주),114120,2015/12,3712119,8971158
크루셜텍(주),114120,2016/12,1299317,8213734
크루셜텍(주),114120,2017/12,584510,4419047
크루셜텍(주),114120,2018/12,203879,1700568
크루셜텍(주),114120,2019/12,166788,4166219
크루셜텍(주),114120,2020/12,733046,1235444
크루셜텍(주),114120,2021/12,573886,573886
크리스탈지노믹스(주),083790,2011/12,2281630,2282286
크리스탈지노믹스(주),083790,2012/12,38192,39365
크리스탈지노믹스(주),083790,2013/12,760000,760000
크리스탈지노믹스(주),083790,2014/12,150793,150793
크리스탈지노믹스(주),083790,2015/12,417290,436290
크리스탈지노믹스(주),083790,2016/12,334968,654271
크리스탈지노믹스(주),083790,2017/12,10733694,10736024
크리스탈지노믹스(주),083790,2018/12,291032,293432
크리스탈지노믹스(주),083790,2019/12,520811,618266
크리스탈지노믹스(주),083790,2020/12,1949950,6747685
크리스탈지노믹스(주),083790,2021/12,10380877,10606831
키네마스터(주),139670,2011/12,236821,
키네마스터(주),139670,2012/12,488127,
키네마스터(주),139670,2013/12,133864,
키네마스터(주),139670,2014/12,99711,105842
키네마스터(주),139670,2015/12,57866,65647
키네마스터(주),139670,2016/12,598425,611645
키네마스터(주),139670,2017/12,83183,90825
키네마스터(주),139670,2018/12,18167,52414
키네마스터(주),139670,2019/12,219990,126375
키네마스터(주),139670,2020/12,359736,419312
키네마스터(주),139670,2021/12,176092,225941
태산엘시디(주),036210,2011/12,1371681,15051566
태산엘시디(주),036210,2012/12,345252,2968538
태산엘시디(주),036210,2013/12,66338,1856637
테고사이언스(주),191420,2012/12,186057,
테고사이언스(주),191420,2013/12,516754,
테고사이언스(주),191420,2014/12,3709649,
테고사이언스(주),191420,2015/12,4090632,
테고사이언스(주),191420,2016/12,2009521,2009521
테고사이언스(주),191420,2017/12,9364630,9364630
테고사이언스(주),191420,2018/12,916723,916723
테고사이언스(주),191420,2019/12,60176,60176
테고사이언스(주),191420,2020/12,66596,92510
테고사이언스(주),191420,2021/12,16194,16194
테라사이언스(주),073640,2011/12,2518260,3075323
테라사이언스(주),073640,2012/12,450296,3532476
테라사이언스(주),073640,2013/12,53367,6440342
테라사이언스(주),073640,2014/12,466510,507845
테라사이언스(주),073640,2015/12,24794,116460
테라사이언스(주),073640,2016/12,660206,
테라사이언스(주),073640,2017/12,4882966,4882966
테라사이언스(주),073640,2018/12,1237378,1257167
테라사이언스(주),073640,2019/12,394823,635396
테라사이언스(주),073640,2020/12,288169,677532
테라사이언스(주),073640,2021/12,365118,1779413
티이엠씨(주),425040,2017/12,,
티이엠씨(주),425040,2018/12,,
티이엠씨(주),425040,2019/12,,
티이엠씨(주),425040,2020/12,,
티이엠씨(주),425040,2021/12,16688863,17011696
티제이미디어(주),032540,2011/12,1483053,1733775
티제이미디어(주),032540,2012/12,1673860,2183705
티제이미디어(주),032540,2013/12,1836982,2407919
티제이미디어(주),032540,2014/12,1006867,1097203
티제이미디어(주),032540,2015/12,680828,697349
티제이미디어(주),032540,2016/12,649885,650424
티제이미디어(주),032540,2017/12,7755766,7758263
티제이미디어(주),032540,2018/12,6389366,6418098
티제이미디어(주),032540,2019/12,9231430,9411241
티제이미디어(주),032540,2020/12,521413,547909
티제이미디어(주),032540,2021/12,1869615,1898135
티케이지애강(주),022220,2011/12,1210639,1842492
티케이지애강(주),022220,2012/12,3263250,3263250
티케이지애강(주),022220,2013/12,982669,981135
티케이지애강(주),022220,2014/12,1331778,1331778
티케이지애강(주),022220,2015/12,11431273,11431273
티케이지애강(주),022220,2016/12,450953,450953
티케이지애강(주),022220,2017/12,2829510,2829510
티케이지애강(주),022220,2018/12,1755908,1755908
티케이지애강(주),022220,2019/12,807946,807946
티케이지애강(주),022220,2020/12,340023,340023
