회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
우리엔터프라이즈(주),037400,2016/12,416,7,-4660,9348,1193,-53467
우리엔터프라이즈(주),037400,2017/12,534,6,-3905,15938,2898,-21658
우리엔터프라이즈(주),037400,2018/12,530,28,-15247,9749,1396,-29483
우리엔터프라이즈(주),037400,2019/12,488,48,-1652,10139,535,10293
우리엔터프라이즈(주),037400,2020/12,293,3512,23738,8679,354,23326
우리엔터프라이즈(주),037400,2021/12,1697,230,-232,4772,845,46439
우리이앤엘(주),153490,2011/12,5850,49,28258,7600,878,19890
우리이앤엘(주),153490,2012/12,7240,403,14846,9345,995,17637
우리이앤엘(주),153490,2013/12,6532,1108,-6632,8637,1457,-10115
우리이앤엘(주),153490,2014/12,6686,1771,1386,7950,1813,-4146
우리이앤엘(주),153490,2015/12,4029,2131,474,7352,2292,-5537
우리이앤엘(주),153490,2016/12,1759,1279,-15968,2819,1312,-19842
우리이앤엘(주),153490,2017/12,1970,550,-34880,2873,568,-26300
우리이앤엘(주),153490,2018/12,1127,444,882,1659,448,2680
우리이앤엘(주),153490,2019/12,778,246,654,923,249,5178
우리이앤엘(주),153490,2020/12,452,63,-4480,461,64,-923
우리이앤엘(주),153490,2021/12,355,9,10569,595,15,17584
우림피티에스(주),101170,2011/12,470,596,11603,470,596,11806
우림피티에스(주),101170,2012/12,770,607,6283,770,607,6164
우림피티에스(주),101170,2013/12,732,815,4477,732,815,4126
우림피티에스(주),101170,2014/12,837,743,5788,,,
우림피티에스(주),101170,2015/12,139,1079,5529,,,
우림피티에스(주),101170,2016/12,242,1250,1447,,,
우림피티에스(주),101170,2017/12,1404,235,-2820,,,
우림피티에스(주),101170,2018/12,151,868,4440,,,
우림피티에스(주),101170,2019/12,494,750,-734,,,
우림피티에스(주),101170,2020/12,1530,666,-6388,1530,666,-6411
우림피티에스(주),101170,2021/12,89,1490,4173,89,1490,4131
우수AMS(주),066590,2011/12,1914,519,1995,4052,1561,1644
우수AMS(주),066590,2012/12,2305,181,517,4140,1348,-904
우수AMS(주),066590,2013/12,1603,817,4328,5669,2236,3739
우수AMS(주),066590,2014/12,2242,356,824,1798,2213,4569
우수AMS(주),066590,2015/12,2231,455,895,3676,2900,2778
우수AMS(주),066590,2016/12,947,658,4211,2718,1960,6736
우수AMS(주),066590,2017/12,1278,59,2212,3223,2754,4442
우수AMS(주),066590,2018/12,1087,558,2596,2801,1275,1858
우수AMS(주),066590,2019/12,1367,713,1430,3272,2236,582
우수AMS(주),066590,2020/12,1867,556,-3754,4441,2334,-9527
우수AMS(주),066590,2021/12,2212,1344,-4265,6723,4579,-10367
우양에이치씨(주),101970,2011/12,12595,6789,10361,,,
우양에이치씨(주),101970,2012/12,18869,4676,7727,,,
우양에이치씨(주),101970,2013/12,16099,8756,15065,,,
우원개발(주),046940,2011/12,984,1047,2410,1592,966,2736
우원개발(주),046940,2012/12,1070,585,1747,1472,584,-676
우원개발(주),046940,2013/12,1184,457,-4649,1427,438,-5062
우원개발(주),046940,2014/12,825,399,2756,922,499,3450
우원개발(주),046940,2015/12,385,9126,14143,433,399,14183
우원개발(주),046940,2016/12,3,554,5225,140,544,5459
우원개발(주),046940,2017/12,564,560,3690,858,501,609
우원개발(주),046940,2018/12,2080,1638,6136,2389,1602,-2181
우원개발(주),046940,2019/12,2038,866,2885,2341,879,18587
우원개발(주),046940,2020/12,560,1043,15399,3042,1011,25837
우원개발(주),046940,2021/12,419,700,6498,432,1039,1103
우진비앤지(주),018620,2011/12,262,38,786,,,
우진비앤지(주),018620,2012/12,228,45,1446,,,
우진비앤지(주),018620,2013/12,182,91,546,,,
우진비앤지(주),018620,2014/12,187,35,708,,,
우진비앤지(주),018620,2015/12,243,295,44,,,
우진비앤지(주),018620,2016/12,284,257,156,,,
우진비앤지(주),018620,2017/12,1089,551,-4345,,,
우진비앤지(주),018620,2018/12,1378,469,-5632,1445,469,-6632
우진비앤지(주),018620,2019/12,2218,424,-11039,2221,424,126
우진비앤지(주),018620,2020/12,2918,1015,-5562,3266,1708,-737
우진비앤지(주),018620,2021/12,1819,3038,-3242,1882,3099,-396
울트라건설(주),004320,2011/12,9955,4239,-63055,10165,4432,-63271
울트라건설(주),004320,2012/12,7689,3812,5644,10750,6775,5801
울트라건설(주),004320,2013/12,10113,4416,8897,13038,4633,8284
울트라건설(주),004320,2014/12,9308,6130,-125351,12235,6300,-136964
원텍(주),336570,2019/12,,,,,,
원텍(주),336570,2020/12,,,,,,
원텍(주),336570,2021/12,,,,,,
원풍물산(주),008290,2011/12,1697,187,571,,,
원풍물산(주),008290,2012/12,1567,215,1338,,,
원풍물산(주),008290,2013/12,1375,111,828,1417,111,515
원풍물산(주),008290,2014/12,1332,95,97,1362,99,-106
원풍물산(주),008290,2015/12,961,99,-10766,,,
원풍물산(주),008290,2016/12,403,81,-561,,,
원풍물산(주),008290,2017/12,364,213,83,,,
원풍물산(주),008290,2018/12,820,235,-3580,,,
원풍물산(주),008290,2019/12,3989,240,-5450,,,
원풍물산(주),008290,2020/12,1225,137,-8791,,,
원풍물산(주),008290,2021/12,1155,51,-8974,,,
웨이포트유한공사,900130,2011/12,,,,2568,0,605
웨이포트유한공사,900130,2012/12,,,,3849,624,-8679
웨이포트유한공사,900130,2013/12,,,,3752,978,-7933
웨이포트유한공사,900130,2014/12,,,,3795,1021,-9914
웨이포트유한공사,900130,2015/12,,,,3983,1159,-2029
웨이포트유한공사,900130,2016/12,,,,3912,1086,-593
웹케시(주),053580,2011/12,,,,,,
웹케시(주),053580,2012/12,,,,,,
웹케시(주),053580,2013/12,,,,,,
웹케시(주),053580,2014/12,,,,,,
웹케시(주),053580,2015/12,829,255,2486,832,266,2471
웹케시(주),053580,2016/12,810,201,2053,817,226,1062
웹케시(주),053580,2017/12,1018,1139,4618,1019,1160,4560
웹케시(주),053580,2018/12,523,1596,6977,523,1612,6962
웹케시(주),053580,2019/12,996,1896,9874,,,
웹케시(주),053580,2020/12,991,6736,22181,,,
웹케시(주),053580,2021/12,3324,3939,19146,,,
위더스제약(주),330350,2011/06,,,,,,
위더스제약(주),330350,2012/06,,,,,,
위더스제약(주),330350,2013/06,,,,,,
위더스제약(주),330350,2014/06,,,,,,
위더스제약(주),330350,2015/06,,,,,,
위더스제약(주),330350,2016/06,,,,,,
위더스제약(주),330350,2017/06,,,,,,
위더스제약(주),330350,2018/06,650,727,11076,,,
위더스제약(주),330350,2019/06,446,762,11023,,,
위더스제약(주),330350,2020/06,425,991,10036,,,
위더스제약(주),330350,2021/12,347,1395,5240,,,
위즈코프(주),038620,2011/12,9114,3417,-6005,9114,3417,-9196
위즈코프(주),038620,2012/12,1930,2722,557,1930,2722,367
위즈코프(주),038620,2013/12,1501,944,-271,1501,944,-1578
위즈코프(주),038620,2014/12,1919,1706,723,1919,1703,-211
위즈코프(주),038620,2015/12,985,1485,902,985,1485,872
위즈코프(주),038620,2016/12,502,377,1051,505,377,1132
위즈코프(주),038620,2017/12,654,1343,2276,828,1350,1648
위즈코프(주),038620,2018/12,1350,1081,-1389,1495,1087,308
위즈코프(주),038620,2019/12,1721,1040,-1993,1844,1042,-25
위즈코프(주),038620,2020/12,2738,4597,2462,2776,4618,3106
위즈코프(주),038620,2021/12,10115,4248,-4747,10223,4358,-4695
윈텍(주),320000,2019/12,,,,,,
윈텍(주),320000,2020/12,70,694,-1642,,,
윈텍(주),320000,2021/12,22,152,735,,,
윙입푸드홀딩스,900340,2018/12,,,,550,326,27752
윙입푸드홀딩스,900340,2019/12,,,,3819,271,16131
윙입푸드홀딩스,900340,2020/12,,,,634,619,16905
윙입푸드홀딩스,900340,2021/12,,,,206,269,22724
유니셈(주),036200,2011/12,1482,151,1788,1483,151,2307
유니셈(주),036200,2012/12,1161,301,1279,1161,301,1625
유니셈(주),036200,2013/12,1118,133,1311,1068,135,1546
유니셈(주),036200,2014/12,1052,67,3022,1052,74,2229
유니셈(주),036200,2015/12,453,308,8541,453,158,6540
유니셈(주),036200,2016/12,351,252,10534,351,98,7140
유니셈(주),036200,2017/12,447,295,25380,447,61,26226
유니셈(주),036200,2018/12,636,752,20700,636,410,25524
유니셈(주),036200,2019/12,880,1516,26434,965,1131,25660
유니셈(주),036200,2020/12,614,1124,30147,1088,1129,29108
유니셈(주),036200,2021/12,2655,684,45266,2714,687,46759
유니슨(주),018000,2011/12,23783,4228,-35776,22531,4238,-41725
유니슨(주),018000,2012/12,11700,1083,5439,14120,2537,-18530
유니슨(주),018000,2013/12,10186,751,-56551,10443,952,-55169
유니슨(주),018000,2014/12,9473,426,-9275,9765,683,-13120
유니슨(주),018000,2015/12,9240,209,-12970,9347,372,-19141
유니슨(주),018000,2016/12,7548,549,-28726,7959,972,-23414
유니슨(주),018000,2017/12,7646,5881,14888,8197,6439,2406
유니슨(주),018000,2018/12,6890,672,-7375,7414,1478,-14448
유니슨(주),018000,2019/12,6962,488,-20701,7033,848,-4057
유니슨(주),018000,2020/12,10527,1050,-25333,10756,1218,-23398
유니슨(주),018000,2021/12,6812,756,-4855,6866,1158,-4275
유비벨록스(주),089850,2011/12,620,539,11636,668,535,10491
유비벨록스(주),089850,2012/12,3651,846,6980,3658,843,6566
유비벨록스(주),089850,2013/12,3540,1592,-1429,3578,1663,-312
유비벨록스(주),089850,2014/12,3282,1303,-4240,3284,1297,-5597
유비벨록스(주),089850,2015/12,2077,2252,-2533,2313,2127,-7877
유비벨록스(주),089850,2016/12,1711,1408,2951,2745,1224,-4403
유비벨록스(주),089850,2017/12,12394,805,-17163,4034,532,-6882
유비벨록스(주),089850,2018/12,2105,5024,6282,2700,546,-5
유비벨록스(주),089850,2019/12,1694,2858,8135,3673,1898,9484
유비벨록스(주),089850,2020/12,1363,3129,2346,3113,2050,15096
유비벨록스(주),089850,2021/12,1404,752,9091,10065,2931,19263
유아이엘(주),049520,2011/12,52,1791,-6484,327,1918,-2522
유아이엘(주),049520,2012/12,539,1957,7689,549,1787,7754
유아이엘(주),049520,2013/12,557,2529,11365,633,2191,20901
유아이엘(주),049520,2014/12,1244,2071,16023,1552,2450,31609
유아이엘(주),049520,2015/12,1546,2379,1628,1719,2724,22704
유아이엘(주),049520,2016/12,2324,3020,10956,2799,3563,21692
유아이엘(주),049520,2017/12,2457,1298,-167,2649,2008,20846
유아이엘(주),049520,2018/12,64,1269,-2487,163,2364,11669
유아이엘(주),049520,2019/12,541,800,-1457,586,2024,12584
유아이엘(주),049520,2020/12,526,539,8270,610,1867,-12075
유아이엘(주),049520,2021/12,198,809,-10372,241,2334,-14729
유일에너테크(주),340930,2019/12,1030,87,10402,1030,87,10379
유일에너테크(주),340930,2020/12,410,64,5241,410,64,5239
유일에너테크(주),340930,2021/12,134,144,-4134,134,144,-4281
유진기업(주),023410,2011/12,122235,5835,-153557,124571,6631,-87788
유진기업(주),023410,2012/12,80908,9024,53136,85183,7710,-4961
유진기업(주),023410,2013/12,28254,7975,-6779,32734,6655,96751
유진기업(주),023410,2014/12,22399,9362,-4509,32504,10766,-3387
유진기업(주),023410,2015/12,16996,4360,21016,26382,5553,19591
유진기업(주),023410,2016/12,15378,13239,80851,23836,13987,81823
유진기업(주),023410,2017/12,21675,4372,111720,31434,4721,120482
유진기업(주),023410,2018/12,42485,24705,30492,62950,15316,49526
유진기업(주),023410,2019/12,26923,37734,30858,56757,2613,50806
유진기업(주),023410,2020/12,17949,31699,129018,40570,10302,115913
유진기업(주),023410,2021/12,28032,59080,52358,36766,22124,106276
이노뎁(주),303530,2016/12,,,,,,
이노뎁(주),303530,2017/12,,,,,,
이노뎁(주),303530,2018/12,1378,404,-3237,,,
이노뎁(주),303530,2019/12,948,367,1722,,,
이노뎁(주),303530,2020/12,903,263,5548,,,
이노뎁(주),303530,2021/12,60,234,-1023,,,
이노시스(주),056090,2011/12,,,,,,
이노시스(주),056090,2012/12,1701,227,-4371,,,
이노시스(주),056090,2013/12,1105,423,911,,,
이노시스(주),056090,2014/12,1030,301,1575,,,
이노시스(주),056090,2015/12,1389,2157,-696,,,
이노시스(주),056090,2016/12,661,1709,1747,661,1709,-2120
이노시스(주),056090,2017/12,1672,673,-5091,1672,673,-6318
이노시스(주),056090,2018/12,1885,1158,-15211,1885,1242,-15913
이노시스(주),056090,2019/12,2035,1559,-2028,2042,1665,-1790
이노시스(주),056090,2020/12,1941,552,-12662,1984,611,-12108
이노시스(주),056090,2021/12,1276,889,-4933,1392,883,-5406
이니텍(주),053350,2011/12,515,812,2646,3083,874,12457
이니텍(주),053350,2012/12,8,620,3491,3309,1072,15898
이니텍(주),053350,2013/12,7,9443,14027,3545,10027,21808
이니텍(주),053350,2014/12,19,777,5630,2444,1486,12786
이니텍(주),053350,2015/12,5,481,4944,795,831,26834
이니텍(주),053350,2016/12,5,468,5527,957,320,21976
이니텍(주),053350,2017/12,5,183,3486,716,524,20143
이니텍(주),053350,2018/12,6,247,1169,291,960,-3312
이니텍(주),053350,2019/12,14,273,-428,152,1347,-5476
이니텍(주),053350,2020/12,12,165,-62,87,1255,999
이니텍(주),053350,2021/12,19,109,2401,,,
이디디컴퍼니(주),052650,2011/12,36,733,1052,36,733,1052
이디디컴퍼니(주),052650,2012/12,22,145,-25390,22,145,-25390
이삭엔지니어링(주),351330,2015/12,,,,,,
이삭엔지니어링(주),351330,2016/12,,,,,,
이삭엔지니어링(주),351330,2017/12,,,,,,
이삭엔지니어링(주),351330,2018/12,,,,,,
이삭엔지니어링(주),351330,2019/12,349,117,3209,375,124,3014
이삭엔지니어링(주),351330,2020/12,424,257,4635,428,260,5214
이삭엔지니어링(주),351330,2021/12,3316,263,-5118,3323,266,-6468
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,,,385,0,30686
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,,,1987,0,23998
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,,,730,3161,25310
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,,,11684,0,-5075
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,,,2336,1679,8166
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,,,386,0,-6000
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,,,3022,0,4150
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,,,680,1547,5784
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,,,1684,1486,5834
이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,,,,1949,1625,64
이스트아시아홀딩스인베스트먼트리미티드,900110,2021/12,,,,12,1441,4509
이에스산업(주),241510,2014/12,,,,,,
이에스산업(주),241510,2015/12,,,,,,
이에스산업(주),241510,2016/12,,,,,,
이에스산업(주),241510,2017/12,,,,,,
이에스산업(주),241510,2018/12,,,,,,
이에스산업(주),241510,2019/12,,,,,,
이엘케이(주),094190,2011/12,5591,378,14722,5914,401,13083
이엘케이(주),094190,2012/12,5929,1483,631,6520,1470,-10451
이엘케이(주),094190,2013/12,7216,814,-38110,8158,548,-51107
이엘케이(주),094190,2014/12,6985,625,-1790,7890,415,2566
이엘케이(주),094190,2015/12,5808,202,-33861,6486,176,-31093
이엘케이(주),094190,2016/12,10779,5191,-75241,12491,6687,-65609
이엘케이(주),094190,2017/12,10814,4630,-9129,13044,6517,-7302
이엘케이(주),094190,2018/12,7793,2025,-46839,8700,4693,-30463
이엘케이(주),094190,2019/12,2749,1109,-62023,2815,944,-64588
이엠코리아(주),095190,2011/12,4808,769,3700,4896,732,2865
이엠코리아(주),095190,2012/12,3321,5269,4204,3413,5198,4360
이엠코리아(주),095190,2013/12,2512,1084,1073,2710,1016,1365
이엠코리아(주),095190,2014/12,2847,226,305,2917,181,2033
이엠코리아(주),095190,2015/12,2633,189,-292,2720,172,1801
이엠코리아(주),095190,2016/12,3226,721,-6160,3545,679,-6475
이엠코리아(주),095190,2017/12,3778,117,1037,4255,86,-3402
이엠코리아(주),095190,2018/12,1940,401,2767,2531,178,-3365
이엠코리아(주),095190,2019/12,1824,2225,-9641,2454,2040,-17269
이엠코리아(주),095190,2020/12,3817,8527,2379,4300,8550,785
이엠코리아(주),095190,2021/12,1532,370,-1315,1992,421,-2601
이오플로우(주),294090,2016/12,,,,,,
이오플로우(주),294090,2017/12,,,,,,
이오플로우(주),294090,2018/12,25409,150,-32814,25409,150,-32342
이오플로우(주),294090,2019/12,911,137,-9082,911,137,-9389
이오플로우(주),294090,2020/12,7112,348,-19629,7112,348,-19647
이오플로우(주),294090,2021/12,4568,1497,-29633,4568,1434,-29988
이원다이애그노믹스(주),245620,2016/12,762,85,-3867,,,
이원다이애그노믹스(주),245620,2017/12,1050,123,-6076,1050,123,-6080
이원다이애그노믹스(주),245620,2018/12,34,383,-6930,57,650,-7045
이원다이애그노믹스(주),245620,2019/12,720,2894,-8815,1121,3090,-8211
이원다이애그노믹스(주),245620,2020/12,3915,1293,-11306,4433,1753,-8172
이원다이애그노믹스(주),245620,2021/12,13777,3460,-19902,15192,3634,-20229
이원컴포텍(주),088290,2011/12,247,353,850,247,353,802
이원컴포텍(주),088290,2012/12,81,240,-194,,,
이원컴포텍(주),088290,2013/12,44,84,-3174,53,84,-3483
이원컴포텍(주),088290,2014/12,131,24,-1204,182,53,-1256
이원컴포텍(주),088290,2015/12,148,22,932,210,31,528
이원컴포텍(주),088290,2016/12,175,7,-4215,327,13,-3810
이원컴포텍(주),088290,2017/12,126,6,-3668,302,13,-3668
이원컴포텍(주),088290,2018/12,300,69,-3343,350,4,-1035
이원컴포텍(주),088290,2019/12,300,111,814,366,51,1999
이원컴포텍(주),088290,2020/12,3457,778,-15184,3466,667,-12752
이원컴포텍(주),088290,2021/12,6886,3007,-3327,,,
이트론(주),096040,2011/12,427,425,-5662,431,526,-9584
이트론(주),096040,2012/12,0,304,-818,2,209,-3534
이트론(주),096040,2013/12,2757,185,-1022,1293,404,845
이트론(주),096040,2014/12,1509,513,-1060,,,
이트론(주),096040,2015/12,1778,980,-8065,,,
이트론(주),096040,2016/12,2613,467,-9797,,,
이트론(주),096040,2017/12,707,1302,709,,,
이트론(주),096040,2018/12,434,517,-6253,,,
이트론(주),096040,2019/12,370,171,-2549,370,171,-2551
이트론(주),096040,2020/12,7265,309,-9096,6957,367,-9131
이트론(주),096040,2021/12,4239,4846,-3653,4129,5272,-5210
이화공영(주),001840,2011/12,79,612,1174,,,
이화공영(주),001840,2012/12,24,772,1391,,,
이화공영(주),001840,2013/12,82,499,1117,,,
이화공영(주),001840,2014/12,15,468,2607,,,
이화공영(주),001840,2015/12,11,472,1907,,,
이화공영(주),001840,2016/12,20,313,1814,,,
이화공영(주),001840,2017/12,70,472,2097,,,
이화공영(주),001840,2018/12,128,729,603,,,
이화공영(주),001840,2019/12,431,721,356,,,
이화공영(주),001840,2020/12,114,521,1060,,,
이화공영(주),001840,2021/12,283,401,-5832,,,
이화전기공업(주),024810,2011/12,774,841,967,848,1326,1038
이화전기공업(주),024810,2012/12,5237,903,-11457,3724,1176,-16791
이화전기공업(주),024810,2013/12,11642,609,-18371,25070,3696,-33092
이화전기공업(주),024810,2014/12,11229,1514,-20067,13160,1621,-37028
이화전기공업(주),024810,2015/12,5739,4082,-812,,,
이화전기공업(주),024810,2016/12,790,626,-4343,,,
이화전기공업(주),024810,2017/12,3538,1693,5917,,,
이화전기공업(주),024810,2018/12,6391,3409,-1967,,,
이화전기공업(주),024810,2019/12,4408,2056,76,,,
이화전기공업(주),024810,2020/12,26045,28547,-16236,27014,25939,-19917
이화전기공업(주),024810,2021/12,18044,37220,26039,18441,39359,27679
인바이오(주),352940,2011/12,,,,,,
인바이오(주),352940,2012/12,,,,,,
인바이오(주),352940,2013/12,,,,,,
인바이오(주),352940,2014/12,,,,,,
인바이오(주),352940,2015/12,,,,,,
인바이오(주),352940,2016/12,,,,,,
인바이오(주),352940,2017/12,,,,,,
인바이오(주),352940,2018/12,,,,,,
인바이오(주),352940,2019/12,3666,401,1178,,,
인바이오(주),352940,2020/12,9021,36,-4966,,,
인바이오(주),352940,2021/12,819,6065,6128,,,
인베니아(주),079950,2011/12,1260,838,-1500,,,
인베니아(주),079950,2012/12,1831,659,-22278,1831,665,-22259
인베니아(주),079950,2013/12,1548,131,4532,1548,132,4581
인베니아(주),079950,2014/12,1580,126,-3616,1580,128,-3696
인베니아(주),079950,2015/12,1215,68,1847,1215,72,1206
인베니아(주),079950,2016/12,983,403,9100,983,403,9155
인베니아(주),079950,2017/12,1668,423,1433,1668,425,1368
인베니아(주),079950,2018/12,2491,191,6117,2493,191,6408
인베니아(주),079950,2019/12,2714,522,2337,2728,524,1637
인베니아(주),079950,2020/12,4769,421,-5516,4769,422,-4691
인베니아(주),079950,2021/12,1970,861,13489,1970,862,13274
인선이엔티(주),060150,2011/12,2698,227,1052,3611,269,-132
인선이엔티(주),060150,2012/12,3433,90,-4890,4422,264,-7860
인선이엔티(주),060150,2013/12,3603,805,-8105,5062,275,-15735
인선이엔티(주),060150,2014/12,4285,1606,-9395,3901,183,-7054
인선이엔티(주),060150,2015/12,4605,2596,842,6203,205,-2542
인선이엔티(주),060150,2016/12,5793,807,7854,7136,1816,7483
인선이엔티(주),060150,2017/12,3686,555,-3763,5193,142,2701
인선이엔티(주),060150,2018/12,2274,1767,18378,3921,1598,19965
인선이엔티(주),060150,2019/12,5646,868,18402,5860,222,24350
인선이엔티(주),060150,2020/12,3173,999,41041,3511,314,45625
인선이엔티(주),060150,2021/12,1744,2061,36635,2344,1822,40337
인카금융서비스(주),211050,2013/12,,,,,,
인카금융서비스(주),211050,2014/12,,,,,,
인카금융서비스(주),211050,2015/12,,,,,,
인카금융서비스(주),211050,2016/12,,,,,,
인카금융서비스(주),211050,2017/12,,,,,,
인카금융서비스(주),211050,2018/12,2499,1021,3045,,,
인카금융서비스(주),211050,2019/12,908,869,5399,910,871,4818
인카금융서비스(주),211050,2020/12,657,689,14730,662,695,14914
인카금융서비스(주),211050,2021/12,835,662,22376,855,664,21499
인크로스(주),216050,2011/12,,,,,,
인크로스(주),216050,2012/12,,,,,,
인크로스(주),216050,2013/12,428,723,1004,80,484,691
인크로스(주),216050,2014/12,705,517,3613,92,513,2908
인크로스(주),216050,2015/12,10,282,5424,,,
인크로스(주),216050,2016/12,0,374,8505,0,374,8504
인크로스(주),216050,2017/12,0,663,10729,1,673,10893
인크로스(주),216050,2018/12,1,595,10635,1,661,11110
인크로스(주),216050,2019/12,36,575,11972,57,710,12189
인크로스(주),216050,2020/12,116,369,14765,136,382,14763
인크로스(주),216050,2021/12,99,5458,26912,132,5474,27058
인탑스(주),049070,2011/12,6448,10171,23479,10982,10071,37423
인탑스(주),049070,2012/12,10060,33730,48594,10551,8980,68339
인탑스(주),049070,2013/12,6218,14456,22355,6620,11676,66640
인탑스(주),049070,2014/12,7078,10397,-10065,3114,7316,2571
인탑스(주),049070,2015/12,3886,21284,18786,5503,13689,42456
인탑스(주),049070,2016/12,8850,52351,44833,10544,18857,46688
인탑스(주),049070,2017/12,9128,9404,-771,10751,6669,29393
인탑스(주),049070,2018/12,1353,10623,-303,3090,11086,40451
인탑스(주),049070,2019/12,3011,13970,16156,4690,14129,70884
인탑스(주),049070,2020/12,7711,13964,38051,9269,15383,66399
인탑스(주),049070,2021/12,1971,18989,91175,5061,22029,106041
인포뱅크(주),039290,2011/12,0,5748,3868,,,
인포뱅크(주),039290,2012/12,40,18561,20173,,,
인포뱅크(주),039290,2013/12,558,3349,-2864,558,3389,-2430
인포뱅크(주),039290,2014/12,47,2624,-906,80,2653,-704
인포뱅크(주),039290,2015/12,0,976,1639,28,999,1874
인포뱅크(주),039290,2016/12,150,1187,1774,162,1210,2226
인포뱅크(주),039290,2017/12,1206,212,1670,1259,230,2110
인포뱅크(주),039290,2018/12,428,700,2969,444,633,3566
인포뱅크(주),039290,2019/12,191,271,706,204,307,1541
인포뱅크(주),039290,2020/12,49,429,1550,78,307,2116
인포뱅크(주),039290,2021/12,209,4227,8911,215,4199,11069
인화정공(주),101930,2011/12,1011,496,14601,1011,496,14856
인화정공(주),101930,2012/12,1423,592,5835,1640,628,8263
인화정공(주),101930,2013/12,1922,919,1626,2580,1263,10252
인화정공(주),101930,2014/12,2019,946,691,4127,1511,-1697
인화정공(주),101930,2015/12,1572,689,-215,3027,1145,6859
인화정공(주),101930,2016/12,1419,1245,-2573,2576,1791,-1218
인화정공(주),101930,2017/12,1476,7094,1807,2432,1676,13868
인화정공(주),101930,2018/12,2534,6406,1241,3907,3439,-2093
인화정공(주),101930,2019/12,2827,673,-93,4178,1230,-9095
인화정공(주),101930,2020/12,2108,3558,3136,3288,370,31766
인화정공(주),101930,2021/12,2002,53708,53886,3149,3500,27432
잉글우드랩(주),950140,2015/12,0,0,677,247,18,6194
잉글우드랩(주),950140,2016/12,7,60,2447,376,57,2151
잉글우드랩(주),950140,2017/12,61,357,-16993,503,594,-15144
잉글우드랩(주),950140,2018/12,349,227,-3250,1028,266,-4819
잉글우드랩(주),950140,2019/12,488,132,6264,1302,189,5641
잉글우드랩(주),950140,2020/12,585,71,7567,1813,119,4801
잉글우드랩(주),950140,2021/12,419,11,14519,1169,1377,15098
자이글(주),234920,2013/12,,,,,,
자이글(주),234920,2014/12,8,140,11596,,,
자이글(주),234920,2015/12,68,214,16797,,,
자이글(주),234920,2016/12,3,425,13655,,,
자이글(주),234920,2017/12,18,445,6210,18,445,6248
자이글(주),234920,2018/12,480,449,-8513,480,450,-8546
자이글(주),234920,2019/12,679,278,-27043,,,
자이글(주),234920,2020/12,704,182,398,,,
자이글(주),234920,2021/12,1236,62,-4630,,,
잘만테크(주),090120,2011/12,7528,939,-5211,7719,964,-5351
잘만테크(주),090120,2012/12,4655,3532,640,4655,2085,-1269
잘만테크(주),090120,2013/12,7531,3031,442,7531,3032,418
잘만테크(주),090120,2014/12,6417,2557,-35183,6417,2559,-34493
재영솔루텍(주),049630,2011/12,5272,374,-1025,6048,375,-1409
재영솔루텍(주),049630,2012/12,5216,350,-13162,5608,162,-7397
재영솔루텍(주),049630,2013/12,3782,390,-5464,4080,105,-4837
재영솔루텍(주),049630,2014/12,2861,345,1858,3073,54,2016
재영솔루텍(주),049630,2015/12,3396,676,274,3626,368,923
재영솔루텍(주),049630,2016/12,4311,512,-4606,4573,497,-5279
재영솔루텍(주),049630,2017/12,4635,328,-32062,3499,243,-36470
재영솔루텍(주),049630,2018/12,5607,436,-7356,4094,212,79
재영솔루텍(주),049630,2019/12,3460,623,5593,3546,330,5210
재영솔루텍(주),049630,2020/12,5015,311,-4032,5235,142,-6468
재영솔루텍(주),049630,2021/12,4869,454,-5045,5700,406,-4993
전진바이오팜(주),110020,2011/12,,,,,,
전진바이오팜(주),110020,2012/12,,,,,,
전진바이오팜(주),110020,2013/12,,,,,,
전진바이오팜(주),110020,2014/12,425,95,-688,,,
전진바이오팜(주),110020,2015/12,605,136,-2931,,,
전진바이오팜(주),110020,2016/12,306,73,-3074,,,
전진바이오팜(주),110020,2017/12,238,40,-3041,,,
전진바이오팜(주),110020,2018/12,182,33,-3399,,,
전진바이오팜(주),110020,2019/12,321,813,-1462,,,
전진바이오팜(주),110020,2020/12,1586,41,-3418,,,
전진바이오팜(주),110020,2021/12,879,1934,-2108,,,
제너셈(주),217190,2011/12,,,,,,
제너셈(주),217190,2012/12,,,,,,
제너셈(주),217190,2013/12,556,64,189,,,
제너셈(주),217190,2014/12,568,604,5754,,,
제너셈(주),217190,2015/12,544,731,5621,,,
제너셈(주),217190,2016/12,460,405,-2517,,,
