회사명,거래소코드,회계년도,단기차입금(요약)(IFRS)(백만원),유동성장기부채(요약)(IFRS)(백만원),단기차입금(요약)(IFRS연결)(백만원),유동성장기부채(요약)(IFRS연결)(백만원)
신화인터텍(주),056700,2013/12,20516,64888,23479,64888
신화인터텍(주),056700,2014/12,71667,7073,80376,7073
신화인터텍(주),056700,2015/12,51302,272,60703,272
신화인터텍(주),056700,2016/12,48806,3267,56662,3267
신화인터텍(주),056700,2017/12,51614,3267,57590,3267
신화인터텍(주),056700,2018/12,71277,2994,76902,2994
신화인터텍(주),056700,2019/12,50447,0,50447,0
신화인터텍(주),056700,2020/12,36606,0,36606,0
신화인터텍(주),056700,2021/12,34600,0,34600,0
신흥에스이씨(주),243840,2011/12,,,,
신흥에스이씨(주),243840,2012/12,,,,
신흥에스이씨(주),243840,2013/12,,,,
신흥에스이씨(주),243840,2014/12,7405,1662,7405,1662
신흥에스이씨(주),243840,2015/12,9381,1512,9381,1512
신흥에스이씨(주),243840,2016/12,10443,1279,10529,3854
신흥에스이씨(주),243840,2017/12,10757,2944,12818,5479
신흥에스이씨(주),243840,2018/12,27691,4557,47460,6217
신흥에스이씨(주),243840,2019/12,22190,6286,54160,13281
신흥에스이씨(주),243840,2020/12,34160,6243,75076,16246
신흥에스이씨(주),243840,2021/12,51416,8128,90112,25201
쌍용건설(주),012650,2011/12,107193,281524,107193,368024
쌍용건설(주),012650,2012/12,290836,197534,293203,197534
쌍용건설(주),012650,2013/12,580435,14967,574683,14967
쌍용정보통신(주),010280,2011/12,10685,0,10685,0
쌍용정보통신(주),010280,2012/12,7760,0,7760,0
쌍용정보통신(주),010280,2013/12,6568,0,6568,0
쌍용정보통신(주),010280,2014/12,3226,0,3226,0
쌍용정보통신(주),010280,2015/12,12950,0,12950,0
쌍용정보통신(주),010280,2016/12,14568,0,14568,0
쌍용정보통신(주),010280,2017/12,4712,0,4712,0
쌍용정보통신(주),010280,2018/12,1824,0,1824,0
쌍용정보통신(주),010280,2019/12,152,0,152,0
쌍용정보통신(주),010280,2020/12,0,0,1500,6950
쌍용정보통신(주),010280,2021/12,0,0,1097,0
씨비아이(주),013720,2011/12,965,1826,,
씨비아이(주),013720,2012/12,3934,2012,,
씨비아이(주),013720,2013/12,400,437,,
씨비아이(주),013720,2014/12,750,7376,,
씨비아이(주),013720,2015/12,200,1146,,
씨비아이(주),013720,2016/12,200,3469,,
씨비아이(주),013720,2017/12,400,991,,
씨비아이(주),013720,2018/12,250,447,,
씨비아이(주),013720,2019/12,250,4894,,
씨비아이(주),013720,2020/12,1950,4696,,
씨비아이(주),013720,2021/12,0,0,0,0
씨아이에스(주),144630,2011/12,2000,0,,
씨아이에스(주),144630,2012/12,2000,0,,
씨아이에스(주),144630,2013/12,2000,0,,
씨아이에스(주),144630,2014/12,2000,0,,
씨아이에스(주),222080,2015/12,,,,
씨아이에스(주),144630,2015/12,2000,0,2000,0
씨아이에스(주),222080,2016/12,,,,
씨아이에스(주),222080,2017/12,2000,0,2000,0
씨아이에스(주),222080,2018/12,14000,0,14000,0
씨아이에스(주),222080,2019/12,10000,0,,
씨아이에스(주),222080,2020/12,10000,0,,
씨아이에스(주),222080,2021/12,5000,2754,5000,2754
씨앤지하이테크(주),264660,2011/12,,,,
씨앤지하이테크(주),264660,2012/12,,,,
씨앤지하이테크(주),264660,2013/12,,,,
씨앤지하이테크(주),264660,2014/12,,,,
씨앤지하이테크(주),264660,2015/12,1500,19,,
씨앤지하이테크(주),264660,2016/12,800,28,,
씨앤지하이테크(주),264660,2017/12,0,28,,
씨앤지하이테크(주),264660,2018/12,19,0,,
씨앤지하이테크(주),264660,2019/12,0,0,,
씨앤지하이테크(주),264660,2020/12,0,0,,
씨앤지하이테크(주),264660,2021/12,0,0,,
씨앤티85(주),056730,2011/12,10839,365,10839,365
씨앤티85(주),056730,2012/12,12936,0,12936,0
씨앤티85(주),056730,2013/12,13441,961,13441,961
씨앤티85(주),056730,2014/12,11088,3007,11088,3007
씨앤티85(주),056730,2015/12,8615,2636,8615,2636
씨앤티85(주),056730,2016/12,8762,7820,,
씨앤티85(주),056730,2017/12,0,18350,0,18350
씨앤티85(주),056730,2018/12,0,25679,0,26264
씨앤티85(주),056730,2019/12,5600,22614,5600,22614
씨앤티85(주),056730,2020/12,0,33424,,
씨앤티85(주),056730,2021/12,5000,0,,
씨에스베어링(주),297090,2011/12,,,,
씨에스베어링(주),297090,2012/12,,,,
씨에스베어링(주),297090,2013/12,,,,
씨에스베어링(주),297090,2014/12,,,,
씨에스베어링(주),297090,2015/12,,,,
씨에스베어링(주),297090,2016/12,22036,602,,
씨에스베어링(주),297090,2017/12,19036,552,,
씨에스베어링(주),297090,2018/12,17136,658,,
씨에스베어링(주),297090,2019/12,27310,376,27310,588
씨에스베어링(주),297090,2020/12,29970,933,29970,2300
씨에스베어링(주),297090,2021/12,29915,933,33372,2427
씨유테크(주),376290,2011/12,,,,
씨유테크(주),376290,2012/12,,,,
씨유테크(주),376290,2013/12,,,,
씨유테크(주),376290,2014/12,,,,
씨유테크(주),376290,2015/12,,,,
씨유테크(주),376290,2016/12,,,,
씨유테크(주),376290,2017/12,,,,
씨유테크(주),376290,2018/12,,,,
씨유테크(주),376290,2019/12,,,,
씨유테크(주),376290,2020/12,0,0,0,0
씨유테크(주),376290,2021/12,0,0,0,0
씨제이바이오사이언스(주),311690,2015/12,0,0,0,0
씨제이바이오사이언스(주),311690,2016/12,0,0,0,0
씨제이바이오사이언스(주),311690,2017/12,0,0,0,0
씨제이바이오사이언스(주),311690,2018/12,0,0,0,0
씨제이바이오사이언스(주),311690,2019/12,0,0,0,0
씨제이바이오사이언스(주),311690,2020/12,0,0,0,0
씨제이바이오사이언스(주),311690,2021/12,0,0,0,0
씨제이이앤엠(주),130960,2011/12,225000,63917,243582,66597
씨제이이앤엠(주),130960,2012/12,16000,30417,36982,34009
씨제이이앤엠(주),130960,2013/12,0,2667,77534,4342
씨제이이앤엠(주),130960,2014/12,0,101008,45470,102091
씨제이이앤엠(주),130960,2015/12,0,121220,54552,121220
씨제이이앤엠(주),130960,2016/12,170000,100743,267923,100743
씨제이이앤엠(주),130960,2017/12,105000,30333,194988,41125
씨제이프레시웨이(주),051500,2011/12,14400,19993,14400,19993
씨제이프레시웨이(주),051500,2012/12,105883,19990,105883,19990
씨제이프레시웨이(주),051500,2013/12,50167,0,50167,0
씨제이프레시웨이(주),051500,2014/12,49420,49993,50455,49993
씨제이프레시웨이(주),051500,2015/12,136646,0,138026,0
씨제이프레시웨이(주),051500,2016/12,84162,0,86153,0
씨제이프레시웨이(주),051500,2017/12,111490,49998,0,172173
씨제이프레시웨이(주),051500,2018/12,127732,73591,148199,74957
씨제이프레시웨이(주),051500,2019/12,70596,49996,114841,51093
씨제이프레시웨이(주),051500,2020/12,48382,0,78979,743
씨제이프레시웨이(주),051500,2021/12,64282,99991,90905,100709
씨큐브(주),101240,2011/12,7083,0,,
씨큐브(주),101240,2012/12,7000,6969,,
씨큐브(주),101240,2013/12,7000,0,,
씨큐브(주),101240,2014/12,9633,4231,,
씨큐브(주),101240,2015/12,11500,0,,
씨큐브(주),101240,2016/12,11000,0,,
씨큐브(주),101240,2017/12,13000,0,,
씨큐브(주),101240,2018/12,14000,0,,
씨큐브(주),101240,2019/12,15000,0,,
씨큐브(주),101240,2020/12,17600,0,,
씨큐브(주),101240,2021/12,14000,1200,,
아미코젠(주),092040,2011/12,0,100,,
아미코젠(주),092040,2012/12,0,589,,
아미코젠(주),092040,2013/12,0,0,,
아미코젠(주),092040,2014/12,0,0,80,0
아미코젠(주),092040,2015/12,0,0,23582,0
아미코젠(주),092040,2016/12,0,250,19128,250
아미코젠(주),092040,2017/12,0,0,21938,0
아미코젠(주),092040,2018/12,6410,650,27966,650
아미코젠(주),092040,2019/12,9000,616,31250,626
아미코젠(주),092040,2020/12,14000,656,34670,667
아미코젠(주),092040,2021/12,18861,4263,41949,4557
아비코전자(주),036010,2011/12,13475,0,14715,58
아비코전자(주),036010,2012/12,18152,0,19152,0
아비코전자(주),036010,2013/12,16145,0,16645,218
아비코전자(주),036010,2014/12,12972,125,12972,326
아비코전자(주),036010,2015/12,2956,250,2956,250
아비코전자(주),036010,2016/12,22,125,22,125
아비코전자(주),036010,2017/12,0,0,0,0
아비코전자(주),036010,2018/12,0,0,0,0
아비코전자(주),036010,2019/12,20,0,2020,0
아비코전자(주),036010,2020/12,20,0,2020,0
아비코전자(주),036010,2021/12,0,0,2000,0
아스팩오일(주),232360,2011/12,,,,
아스팩오일(주),232360,2012/12,,,,
아스팩오일(주),232360,2013/12,,,,
아스팩오일(주),232360,2014/12,,,,
아스팩오일(주),232360,2015/12,,,,
아스팩오일(주),232360,2016/12,,,,
아이디피(주),332370,2017/12,304,0,,
아이디피(주),332370,2018/12,450,0,,
아이디피(주),332370,2019/12,294,0,294,0
아이디피(주),332370,2020/12,54,0,54,0
아이디피(주),332370,2021/12,0,0,0,0
아이스테이션(주),056010,2011/12,10340,0,,
아이쓰리시스템(주),214430,2011/12,,,,
아이쓰리시스템(주),214430,2012/12,,,,
아이쓰리시스템(주),214430,2013/12,0,1863,0,1863
아이쓰리시스템(주),214430,2014/12,800,1043,800,1043
아이쓰리시스템(주),214430,2015/12,0,3748,0,3748
아이쓰리시스템(주),214430,2016/12,0,2685,0,2685
아이쓰리시스템(주),214430,2017/12,0,3135,0,3135
아이쓰리시스템(주),214430,2018/12,0,1324,,
아이쓰리시스템(주),214430,2019/12,2100,1302,,
아이쓰리시스템(주),214430,2020/12,0,1482,,
아이쓰리시스템(주),214430,2021/12,0,1911,,
아이이(주),023430,2011/12,0,0,145,0
아이이(주),023430,2012/12,0,0,0,0
아이이(주),023430,2013/12,0,0,0,0
아이이(주),023430,2014/12,2000,1523,2000,1523
아이이(주),023430,2015/12,134,0,134,0
아이이(주),023430,2016/12,304,0,904,0
아이진(주),185490,2011/12,,,,
아이진(주),185490,2012/12,0,0,,
아이진(주),185490,2013/12,0,0,,
아이진(주),185490,2014/12,0,0,,
아이진(주),185490,2015/12,0,0,,
아이진(주),185490,2016/12,0,0,,
아이진(주),185490,2017/12,0,0,,
아이진(주),185490,2018/12,0,0,,
아이진(주),185490,2019/12,0,0,0,0
아이진(주),185490,2020/12,0,0,0,0
아이진(주),185490,2021/12,0,0,0,0
아이큐어(주),175250,2014/12,4270,536,4270,536
아이큐어(주),175250,2015/12,2416,1392,2416,1392
아이큐어(주),175250,2016/12,4331,392,4331,392
아이큐어(주),175250,2017/12,4275,392,4390,392
아이큐어(주),175250,2018/12,7784,0,7901,0
아이큐어(주),175250,2019/12,0,5700,4500,5897
아이큐어(주),175250,2020/12,5700,166,8050,268
아이큐어(주),175250,2021/12,5700,32171,10050,32305
아이크래프트(주),052460,2011/12,5739,0,,
아이크래프트(주),052460,2012/12,2868,0,,
아이크래프트(주),052460,2013/12,0,0,0,0
아이크래프트(주),052460,2014/12,1620,0,1620,0
아이크래프트(주),052460,2015/12,9456,0,9456,0
아이크래프트(주),052460,2016/12,5869,0,5869,0
아이크래프트(주),052460,2017/12,2502,0,4893,0
아이크래프트(주),052460,2018/12,1730,0,4959,0
아이크래프트(주),052460,2019/12,124,0,3192,0
아이크래프트(주),052460,2020/12,6466,425,8878,496
아이크래프트(주),052460,2021/12,3142,0,8612,0
아이텍(주),119830,2011/12,0,8396,,
아이텍(주),119830,2012/12,3500,5069,,
아이텍(주),119830,2013/12,3500,6921,,
아이텍(주),119830,2014/12,6870,3068,,
아이텍(주),119830,2015/12,1500,3182,,
아이텍(주),119830,2016/12,0,4067,,
아이텍(주),119830,2017/12,1000,3867,,
아이텍(주),119830,2018/12,4000,3490,4000,3490
아이텍(주),119830,2019/12,4000,4519,4000,4519
아이텍(주),119830,2020/12,4000,4526,5000,4531
아이텍(주),119830,2021/12,4000,4618,8365,5226
아진산업(주),013310,2011/12,37665,21505,0,132394
아진산업(주),013310,2012/12,22825,12458,38891,27176
아진산업(주),013310,2013/12,34064,8875,49894,23376
아진산업(주),013310,2014/12,23441,18652,38829,55187
아진산업(주),013310,2015/12,30620,2680,40222,113508
아진산업(주),013310,2016/12,40576,5227,36830,61164
아진산업(주),013310,2017/12,24795,25596,28662,55936
아진산업(주),013310,2018/12,21324,25782,28219,50290
아진산업(주),013310,2019/12,34280,41836,37512,90307
아진산업(주),013310,2020/12,45300,35021,46803,53071
아진산업(주),013310,2021/12,28565,38390,28565,62291
안국약품(주),001540,2011/12,17289,0,18645,0
안국약품(주),001540,2012/12,17182,1828,18097,1828
안국약품(주),001540,2013/12,10902,0,11263,0
안국약품(주),001540,2014/12,10851,0,10851,0
안국약품(주),001540,2015/12,10000,0,10000,125
안국약품(주),001540,2016/12,10000,706,10000,896
안국약품(주),001540,2017/12,10000,706,10000,1026
안국약품(주),001540,2018/12,10000,0,10000,153
안국약품(주),001540,2019/12,16000,5067,18000,9968
안국약품(주),001540,2020/12,15400,33,19900,145
안국약품(주),001540,2021/12,15300,33,19600,61
알리코제약(주),260660,2011/12,,,,
알리코제약(주),260660,2012/12,,,,
알리코제약(주),260660,2013/12,,,,
알리코제약(주),260660,2014/12,,,,
알리코제약(주),260660,2015/12,14313,1243,,
알리코제약(주),260660,2016/12,10765,434,,
알리코제약(주),260660,2017/12,10248,78,,
알리코제약(주),260660,2018/12,16688,3539,,
알리코제약(주),260660,2019/12,13384,3533,,
알리코제약(주),260660,2020/12,4220,3216,,
알리코제약(주),260660,2021/12,10262,191,,
알서포트(주),131370,2011/12,,,,
알서포트(주),131370,2012/12,,,,
알서포트(주),131370,2013/12,0,867,0,867
알서포트(주),131370,2014/12,0,667,0,667
알서포트(주),131370,2015/12,0,167,0,167
알서포트(주),131370,2016/12,0,0,0,0
알서포트(주),131370,2017/12,0,0,0,0
알서포트(주),131370,2018/12,0,367,0,367
알서포트(주),131370,2019/12,0,0,0,0
알서포트(주),131370,2020/12,0,3000,0,3000
알서포트(주),131370,2021/12,0,0,0,0
알에스오토메이션(주),140670,2011/12,7231,0,,
알에스오토메이션(주),140670,2012/12,8226,1590,8226,1590
알에스오토메이션(주),140670,2013/12,10633,2330,11110,2153
알에스오토메이션(주),140670,2014/12,12510,2210,12810,2210
알에스오토메이션(주),140670,2015/12,13480,1593,13780,1593
알에스오토메이션(주),140670,2016/12,14542,1623,14842,1623
알에스오토메이션(주),140670,2017/12,13541,892,13841,892
알에스오토메이션(주),140670,2018/12,12561,0,12861,0
알에스오토메이션(주),140670,2019/12,10062,0,10362,0
알에스오토메이션(주),140670,2020/12,10923,0,11223,0
알에스오토메이션(주),140670,2021/12,10560,1500,10860,1500
알에프머트리얼즈(주),327260,2018/12,0,0,,
알에프머트리얼즈(주),327260,2019/12,2000,0,,
알에프머트리얼즈(주),327260,2020/12,2000,0,2000,511
알에프머트리얼즈(주),327260,2021/12,2000,0,2000,511
알에프에이치아이씨(주),218410,2015/12,,,,
알에프에이치아이씨(주),218410,2016/12,,,,
알에프에이치아이씨(주),218410,2017/12,14000,162,14000,2798
알에프에이치아이씨(주),218410,2018/12,7500,0,7500,0
알에프에이치아이씨(주),218410,2019/12,10280,0,12280,0
알에프에이치아이씨(주),218410,2020/12,17718,0,19718,511
알에프에이치아이씨(주),218410,2021/12,13780,0,15780,511
압타바이오(주),293780,2016/12,,,,
압타바이오(주),293780,2017/12,,,,
압타바이오(주),293780,2018/12,0,0,,
압타바이오(주),293780,2019/12,0,0,,
압타바이오(주),293780,2020/12,0,0,,
압타바이오(주),293780,2021/12,0,0,,
애니젠(주),196300,2011/12,,,,
애니젠(주),196300,2012/12,300,167,,
애니젠(주),196300,2013/12,0,713,,
애니젠(주),196300,2014/12,100,350,,
애니젠(주),196300,2015/12,0,159,,
애니젠(주),196300,2016/12,0,0,,
애니젠(주),196300,2017/12,0,0,,
애니젠(주),196300,2018/12,0,0,,
애니젠(주),196300,2019/12,0,0,,
애니젠(주),196300,2020/12,0,11620,,
애니젠(주),196300,2021/12,0,7072,,
애머릿지코퍼레이션,900100,2011/12,27336,0,26658,0
애머릿지코퍼레이션,900100,2012/12,18840,0,19513,0
애머릿지코퍼레이션,900100,2013/12,18823,3635,21503,3635
애머릿지코퍼레이션,900100,2014/12,18109,0,20619,0
애머릿지코퍼레이션,900100,2015/12,13834,0,19296,0
애머릿지코퍼레이션,900100,2016/12,7337,0,7504,0
애머릿지코퍼레이션,900100,2017/12,2416,0,7682,0
애머릿지코퍼레이션,900100,2018/12,0,0,4697,0
애머릿지코퍼레이션,900100,2019/12,1579,0,4336,0
애머릿지코퍼레이션,900100,2020/12,559,0,2204,0
애머릿지코퍼레이션,900100,2021/12,103,5123,103,0
앱클론(주),174900,2013/12,234,0,,
앱클론(주),174900,2014/12,0,0,,
앱클론(주),174900,2015/12,0,0,,
앱클론(주),174900,2016/12,0,0,,
앱클론(주),174900,2017/12,0,2000,,
앱클론(주),174900,2018/12,2000,0,,
앱클론(주),174900,2019/12,2000,0,,
앱클론(주),174900,2020/12,2000,0,,
앱클론(주),174900,2021/12,2000,5000,,
어보브반도체(주),102120,2011/12,6107,0,6107,0
어보브반도체(주),102120,2012/12,5642,0,5642,0
어보브반도체(주),102120,2013/12,4111,0,4111,0
어보브반도체(주),102120,2014/12,4198,0,4198,0
어보브반도체(주),102120,2015/12,4344,0,4344,0
어보브반도체(주),102120,2016/12,4417,0,4417,0
어보브반도체(주),102120,2017/12,0,0,0,0
어보브반도체(주),102120,2018/12,0,0,0,0
어보브반도체(주),102120,2019/12,0,0,0,432
어보브반도체(주),102120,2020/12,21760,0,21760,708
어보브반도체(주),102120,2021/12,0,0,0,0
어울림네트웍스(주),042820,2011/12,3532,343,,
어울림엘시스(주),033280,2011/12,1591,0,,
어울림정보기술(주),038320,2011/12,191,0,,
에버테크노(주),070480,2011/12,28900,1707,29567,2605
에버테크노(주),070480,2012/12,30915,6733,30587,7615
에버테크노(주),070480,2013/12,27647,5360,27405,5360
에브리봇(주),270660,2015/12,,,,
에브리봇(주),270660,2016/12,,,,
에브리봇(주),270660,2017/12,,,,
에브리봇(주),270660,2018/12,,,,
에브리봇(주),270660,2019/12,,,,
에브리봇(주),270660,2020/12,1500,73,,
에브리봇(주),270660,2021/12,1000,109,,
에스넷시스템(주),038680,2011/12,577,0,694,49
에스넷시스템(주),038680,2012/12,225,0,225,49
에스넷시스템(주),038680,2013/12,888,113,898,0
에스넷시스템(주),038680,2014/12,681,113,681,0
에스넷시스템(주),038680,2015/12,2033,76,4965,0
에스넷시스템(주),038680,2016/12,881,39,881,39
에스넷시스템(주),038680,2017/12,1895,39,1476,39
에스넷시스템(주),038680,2018/12,2367,39,2629,39
에스넷시스템(주),038680,2019/12,5762,39,8002,39
에스넷시스템(주),038680,2020/12,12897,4567,16711,4567
에스넷시스템(주),038680,2021/12,8889,3341,12300,3341
에스디엔(주),099220,2011/12,80114,15487,80114,15487
에스디엔(주),099220,2012/12,57854,1528,57854,1741
에스디엔(주),099220,2013/12,39982,1634,39982,1869
에스디엔(주),099220,2014/12,38657,1634,38657,1634
에스디엔(주),099220,2015/12,34134,1227,34134,1663
에스디엔(주),099220,2016/12,30980,1169,32532,0
에스디엔(주),099220,2017/12,28004,536,28004,925
에스디엔(주),099220,2018/12,28240,536,28240,1104
에스디엔(주),099220,2019/12,30409,1140,28333,1950
에스디엔(주),099220,2020/12,30918,879,28777,6123
에스디엔(주),099220,2021/12,35264,628,33116,1623
에스맥(주),097780,2011/12,7127,2750,7127,2750
에스맥(주),097780,2012/12,9000,1600,9000,1600
에스맥(주),097780,2013/12,28000,2500,29050,2500
에스맥(주),097780,2014/12,24000,1613,27291,1613
에스맥(주),097780,2015/12,22000,500,25528,4028
에스맥(주),097780,2016/12,7000,0,13538,0
에스맥(주),097780,2017/12,7000,23361,13446,23361
에스맥(주),097780,2018/12,13000,2263,19596,2263
에스맥(주),097780,2019/12,10000,0,19507,2777
에스맥(주),097780,2020/12,10000,9612,19138,61
에스맥(주),097780,2021/12,10000,11500,28471,5000
에스비더블유생명과학(주),151910,2011/12,15724,0,16405,0
에스비더블유생명과학(주),151910,2012/12,19852,2058,21383,2058
에스비더블유생명과학(주),151910,2013/12,31602,11221,48668,11715
에스비더블유생명과학(주),151910,2014/12,49752,5003,71600,5003
에스비더블유생명과학(주),151910,2015/12,46341,2540,62103,2540
에스비더블유생명과학(주),151910,2016/12,9000,125,14905,125
에스비더블유생명과학(주),151910,2017/12,0,0,5349,0
에스비더블유생명과학(주),151910,2018/12,2700,0,5328,0
에스비더블유생명과학(주),151910,2019/12,3940,0,6765,1385
에스비더블유생명과학(주),151910,2020/12,3700,0,9347,2143
에스비더블유생명과학(주),151910,2021/12,9320,0,14999,1755
에스씨아이평가정보(주),036120,2011/12,0,0,,
에스씨아이평가정보(주),036120,2012/12,0,0,,
에스씨아이평가정보(주),036120,2013/12,0,0,,
에스씨아이평가정보(주),036120,2014/12,0,0,,
에스씨아이평가정보(주),036120,2015/12,0,0,,
에스씨아이평가정보(주),036120,2016/12,0,0,0,0
에스씨아이평가정보(주),036120,2017/12,0,0,0,0
에스씨아이평가정보(주),036120,2018/12,0,0,0,0
에스씨아이평가정보(주),036120,2019/12,0,0,0,0
에스씨아이평가정보(주),036120,2020/12,0,0,0,0
에스씨아이평가정보(주),036120,2021/12,0,0,0,0
에스씨엠생명과학(주),298060,2015/12,0,0,,
에스씨엠생명과학(주),298060,2016/12,0,0,,
에스씨엠생명과학(주),298060,2017/12,0,0,,
에스씨엠생명과학(주),298060,2018/12,0,0,,
에스씨엠생명과학(주),298060,2019/12,0,120,,
에스씨엠생명과학(주),298060,2020/12,0,120,,
에스씨엠생명과학(주),298060,2021/12,0,6090,,
에스앤씨엔진그룹리미티드,900080,2011/12,,,94,0
에스앤씨엔진그룹리미티드,900080,2012/12,,,71,0
에스앤씨엔진그룹리미티드,900080,2013/12,,,14,0
에스앤씨엔진그룹리미티드,900080,2014/12,,,1786,0
에스앤씨엔진그룹리미티드,900080,2015/12,,,1806,0
에스앤씨엔진그룹리미티드,900080,2016/12,,,1733,0
에스앤씨엔진그룹리미티드,900080,2017/12,,,2127,0
에스앤씨엔진그룹리미티드,900080,2018/12,,,2163,3598
에스앤씨엔진그룹리미티드,900080,2019/12,,,2320,3049
에스에스씨피(주),071660,2011/12,132126,57234,218855,58714
에스엔유프리시젼(주),080000,2011/12,13060,0,,
에스엔유프리시젼(주),080000,2012/12,9749,22215,,
에스엔유프리시젼(주),080000,2013/12,14500,10000,,
에스엔유프리시젼(주),080000,2014/12,26500,16504,,
에스엔유프리시젼(주),080000,2015/12,36400,2500,,
에스엔유프리시젼(주),080000,2016/12,14300,0,,
에스엔유프리시젼(주),080000,2017/12,0,0,,
에스엔유프리시젼(주),080000,2018/12,0,0,0,0
에스엔유프리시젼(주),080000,2019/12,0,11300,0,11300
에스엔유프리시젼(주),080000,2020/12,0,0,0,0
에스엔유프리시젼(주),080000,2021/12,0,0,0,0
에스엔케이폴리텍(주),091340,2011/12,0,0,,
에스엔케이폴리텍(주),091340,2012/12,0,0,,
에스엔케이폴리텍(주),091340,2013/12,0,0,0,0
에스엔케이폴리텍(주),091340,2014/12,3000,0,3000,0
에스엔케이폴리텍(주),091340,2015/12,3700,0,3700,0
에스엔케이폴리텍(주),091340,2016/12,3700,0,15985,6254
에스엔케이폴리텍(주),091340,2017/12,13342,0,37893,15381
에스엔케이폴리텍(주),091340,2018/12,0,16077,25262,23407
에스엔케이폴리텍(주),091340,2019/12,5000,13653,40556,25578
에스엔케이폴리텍(주),091340,2020/12,5000,4986,33700,13770
에스엔케이폴리텍(주),091340,2021/12,8000,1656,51030,25264
에스엠로보틱스(주),252940,2014/12,,,,
에스엠로보틱스(주),252940,2015/12,,,,
에스엠로보틱스(주),252940,2016/12,,,,
에스엠로보틱스(주),252940,2017/12,,,,
에스와이(주),109610,2011/12,,,,
에스와이(주),109610,2012/12,,,,
에스와이(주),109610,2013/12,,,,
에스와이(주),109610,2014/12,,,,
에스와이(주),109610,2015/12,22465,9109,44016,22783
에스와이(주),109610,2016/12,41492,5035,68775,21201
에스와이(주),109610,2017/12,47099,8373,51967,10481
에스와이(주),109610,2018/12,46519,13344,59772,18480
에스와이(주),109610,2019/12,54561,7924,68939,12553
에스와이(주),109610,2020/12,32170,15088,50672,20788
에스와이(주),109610,2021/12,36971,25417,58050,32248
에스지씨이테크건설(주),016250,2011/12,55007,2500,55006,2500
에스지씨이테크건설(주),016250,2012/12,67207,1250,67207,1250
에스지씨이테크건설(주),016250,2013/12,87184,0,176752,17979
에스지씨이테크건설(주),016250,2014/12,87403,0,237048,69902
에스지씨이테크건설(주),016250,2015/12,78287,0,185227,95115
에스지씨이테크건설(주),016250,2016/12,74493,65,164493,161614
에스지씨이테크건설(주),016250,2017/12,75243,2342,185204,194402
에스지씨이테크건설(주),016250,2018/12,106517,1625,277095,167211
에스지씨이테크건설(주),016250,2019/12,88859,35913,221976,84468
에스지씨이테크건설(주),016250,2020/12,36971,1939,36971,1939
에스지씨이테크건설(주),016250,2021/12,3660,323,3660,323
에스지에이(주),049470,2011/12,4119,0,4339,0
에스지에이(주),049470,2012/12,3113,0,3580,0
에스지에이(주),049470,2013/12,2768,0,5334,0
에스지에이(주),049470,2014/12,4402,343,6984,423
에스지에이(주),049470,2015/12,1500,363,9888,5162
에스지에이(주),049470,2016/12,12475,1671,17476,1751
에스지에이(주),049470,2017/12,1635,4111,5303,4254
에스지에이(주),049470,2018/12,720,4950,5285,15582
에스지에이(주),049470,2019/12,8300,5643,15998,18061
에스지에이(주),049470,2020/12,7162,1124,13342,800
에스지에이(주),049470,2021/12,0,1546,,
에스지에이솔루션즈(주),184230,2014/06,,,,
에스지에이솔루션즈(주),184230,2015/06,1227,80,1227,80
에스지에이솔루션즈(주),184230,2016/12,4851,80,6821,80
에스지에이솔루션즈(주),184230,2017/12,3500,0,4300,143
에스지에이솔루션즈(주),184230,2018/12,2200,0,4565,11196
에스지에이솔루션즈(주),184230,2019/12,2200,0,4680,2425
에스지에이솔루션즈(주),184230,2020/12,3980,0,6280,0
에스지에이솔루션즈(주),184230,2021/12,0,0,2000,0
에스지에이시스템즈(주),232290,2015/12,534,0,,
에스지에이시스템즈(주),232290,2016/12,150,0,,
에스지에이클라우드서비스(주),224880,2016/12,1970,0,,
에스지에이클라우드서비스(주),224880,2017/12,800,0,,
에스지에이클라우드서비스(주),224880,2018/12,2365,0,,
에스지에이클라우드서비스(주),224880,2019/12,4480,0,,
에스지에이클라우드서비스(주),224880,2020/12,5110,0,,
에스지이(주),255220,2012/12,,,,
에스지이(주),255220,2013/12,,,,
에스지이(주),255220,2014/12,12235,431,,
에스지이(주),255220,2015/12,14030,2116,14680,3828
에스지이(주),255220,2016/12,19464,9296,16584,9629
에스지이(주),255220,2017/12,21969,9613,21919,9613
에스지이(주),255220,2018/12,27200,21323,25390,22323
에스지이(주),255220,2019/12,19132,41325,21236,41385
에스지이(주),255220,2020/12,45850,2418,42642,2886
에스지이(주),255220,2021/12,38978,24680,35248,24712
에스케이 머티리얼즈(주),036490,2011/12,37600,23333,37600,23927
에스케이 머티리얼즈(주),036490,2012/12,0,76646,8931,77386
에스케이 머티리얼즈(주),036490,2013/12,0,11886,14379,22655
에스케이 머티리얼즈(주),036490,2014/12,0,22667,18069,44644
에스케이 머티리얼즈(주),036490,2015/12,0,42667,22362,43220
에스케이 머티리얼즈(주),036490,2016/12,0,73468,51316,115942
에스케이 머티리얼즈(주),036490,2017/12,81000,25000,148847,30475
에스케이 머티리얼즈(주),036490,2018/12,110500,73174,274951,93658
에스케이 머티리얼즈(주),036490,2019/12,119000,101428,242268,261241
에스케이 머티리얼즈(주),036490,2020/12,263000,109991,614206,143294
