회사명,거래소코드,회계년도,유형자산증가율(IFRS),매출액증가율(IFRS),자기자본증가율(IFRS),총자본증가율(IFRS),정상영업이익증가율(IFRS),유형자산증가율(IFRS연결),매출액증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)와이팜,332570,2015/12,,,,,,,,,,
(주)와이팜,332570,2016/12,,,,,,,,,,
(주)와이팜,332570,2017/12,,,,,,,,,,
(주)와이팜,332570,2018/12,0,0,0,0,0,,,,,
(주)와이팜,332570,2019/12,-49.97,94.08,38.31,35.72,143.83,,,,,
(주)와이팜,332570,2020/12,18.21,-70.22,108.66,91.23,0,0,0,0,0,0
(주)와이팜,332570,2021/12,-1.73,54.68,-11.32,3,0,17.65,60.63,-11.32,4.23,0
(주)우리기술,032820,2011/12,-1.36,11.91,20.86,12.02,11.1,-2.55,16.58,14.91,8.29,12.71
(주)우리기술,032820,2012/12,-1.55,-15.06,-11.16,-6.4,0,-2.48,-14.43,-11.28,-7.1,0
(주)우리기술,032820,2013/12,-1.21,-49.93,-6.48,-0.29,0,19.54,-12.14,1.01,9.58,0
(주)우리기술,032820,2014/12,-0.91,15.06,-19.19,-2.43,0,-0.96,33.6,-12.41,-0.34,0
(주)우리기술,032820,2015/12,0.69,73.23,-7.34,-1.74,0,-19.23,52.16,-26.95,-15.38,0
(주)우리기술,032820,2016/12,-77.73,41.77,-0.3,1.93,21.96,-77.76,-20.85,17.74,2.16,43.98
(주)우리기술,032820,2017/12,-2.32,-4.05,21.89,3.22,30.76,-1.8,-4.05,21.61,3.51,30.76
(주)우리기술,032820,2018/12,-3.78,-18.46,-11.46,6.23,0,4.42,-6.58,-11.9,7.51,-157.07
(주)우리기술,032820,2019/12,-0.18,-32,-0.53,1.62,0,28.26,15.61,1.24,13.52,0
(주)우리기술,032820,2020/12,0.75,97.97,52.67,16.29,0,7,53.14,53.39,13.75,0
(주)우리기술,032820,2021/12,-1.67,-11.73,53.12,27.07,184.69,4.21,4.47,53.33,25.19,167.82
(주)우리넷,115440,2011/12,0.32,19.81,14.33,16.57,169.58,,,,,
(주)우리넷,115440,2012/12,-11.7,18.12,14.02,11.51,20.91,,,,,
(주)우리넷,115440,2013/12,2716.62,-5.25,8.5,25.99,-8.29,,,,,
(주)우리넷,115440,2014/12,-1.61,1.53,9.06,-4.17,16.48,,,,,
(주)우리넷,115440,2015/12,-0.97,9.43,11.27,19.31,28.76,,,,,
(주)우리넷,115440,2016/12,-1.09,-12.53,3.83,0.53,-64.68,,,,,
(주)우리넷,115440,2017/12,1.53,19.05,5.57,10.44,46.29,,,,,
(주)우리넷,115440,2018/12,1.58,-13.7,5.71,20.05,-69.11,,,,,
(주)우리넷,115440,2019/12,-0.1,65.2,35.26,9.15,182.49,0,0,0,0,0
(주)우리넷,115440,2020/12,4.34,-28.93,-17.34,5.63,0,4.34,-28.93,-16.96,6.01,0
(주)우리넷,115440,2021/12,-1.53,15.39,3.27,-1.78,0,-1.53,15.39,3.27,-1.78,0
(주)우리로,046970,2011/12,27.1,35.44,126.8,33.17,154.91,,,,,
(주)우리로,046970,2012/12,1.34,-26.89,140.51,53.58,-76.03,,,,,
(주)우리로,046970,2013/12,-7.34,-4.86,-32.05,-22.4,0,,,,,
(주)우리로,046970,2014/12,-11.4,-15.29,-17.44,10.68,0,,,,,
(주)우리로,046970,2015/12,-11.49,79.62,26.81,37.55,0,0,0,0,0,0
(주)우리로,046970,2016/12,-9.83,-35.73,11.45,0.08,0,-7.53,-20.65,12.27,-2.06,-181.03
(주)우리로,046970,2017/12,-6.36,-5.24,-2.64,-11.4,0,-2.06,-2.76,-1.7,-6.63,0
(주)우리로,046970,2018/12,10.55,92.45,8.83,42.14,0,6.95,36.03,6.14,30.73,0
(주)우리로,046970,2019/12,-14.17,217.55,-19.09,-0.43,-91.45,-12.08,106.55,-21.01,-5.31,0
(주)우리로,046970,2020/12,-3,-4.12,-30.55,-18.92,0,-19.09,-3.87,-22.38,-18.76,0
(주)우리로,046970,2021/12,-3.45,-0.77,99.94,2.98,0,-3.79,-3.17,92.3,0.42,0
(주)우성아이비,194610,2014/12,,,,,,,,,,
(주)우성아이비,194610,2015/12,0,0,0,0,0,0,0,0,0,0
(주)우성아이비,194610,2016/12,46.37,0.05,15.87,35.12,-54.99,58.24,0.08,16.99,39.29,-66.88
(주)우성아이비,194610,2017/12,-49.44,-11.17,-36.87,-17.79,0,-42.21,-11.01,-34.94,-17.96,-1287
(주)우양,103840,2011/12,,,,,,,,,,
(주)우양,103840,2012/12,,,,,,,,,,
(주)우양,103840,2013/12,,,,,,,,,,
(주)우양,103840,2014/12,,,,,,,,,,
(주)우양,103840,2015/12,,,,,,,,,,
(주)우양,103840,2016/12,,,,,,,,,,
(주)우양,103840,2017/12,,,,,,,,,,
(주)우양,103840,2018/12,0,0,0,0,0,,,,,
(주)우양,103840,2019/12,14.33,9.75,84.97,10.32,-9.86,,,,,
(주)우양,103840,2020/12,27.63,12.85,12.46,19.51,8.01,,,,,
(주)우양,103840,2021/12,-0.21,4.59,10.77,9.97,-68.44,,,,,
(주)우전,052270,2011/12,-5.75,7.2,9.33,10.65,-14.87,13.38,23.13,17.54,21.5,103.43
(주)우전,052270,2012/12,-1.24,-17.23,3.74,-1.93,-47.96,-1.8,-14.57,3.3,1.38,-34.75
(주)우전,052270,2013/12,7.14,25.84,1.04,5.02,-51.8,51.78,55.77,7.82,21.44,-7.25
(주)우전,052270,2014/12,-4.1,-64.61,-55.73,-24.52,0,-6.42,-40.15,-57.55,-20.4,0
(주)우전,052270,2015/12,-35.9,-31.56,-71.66,-28.36,0,-15.66,-36.53,-76.85,-25.01,0
(주)우전,052270,2016/12,-34.46,-24.26,0,-38.74,0,-63.88,-39.92,-682.09,-53.02,0
(주)우정바이오,215380,2015/12,,,,,,,,,,
(주)우정바이오,215380,2016/12,,,,,,,,,,
(주)우정바이오,215380,2017/12,0,0,0,0,0,,,,,
(주)우정바이오,215380,2018/12,66.57,-17.88,12.18,42.65,0,,,,,
(주)우정바이오,215380,2019/12,58.95,35.91,29.69,28.67,0,,,,,
(주)우정바이오,215380,2020/12,84.74,15.65,5.14,21.14,0,,,,,
(주)우정바이오,215380,2021/12,60.67,-16.35,12.23,43.43,0,,,,,
(주)우주일렉트로닉스,065680,2011/12,0.71,-14.38,5.86,4.86,-68.38,0.33,-12.46,6.41,5.9,-66.51
(주)우주일렉트로닉스,065680,2012/12,20.34,24.18,4.76,10.57,55.13,19.31,20.28,4.62,3.29,35.85
(주)우주일렉트로닉스,065680,2013/12,-1.06,22.86,6.5,5.49,2.98,1.51,17.22,7.31,6.03,9.82
(주)우주일렉트로닉스,065680,2014/12,-12.15,-18.22,2.9,6,-42.62,-0.76,-18.16,3.41,5.76,-40.31
(주)우주일렉트로닉스,065680,2015/12,-5.23,1.36,-1.19,1.73,36.42,-0.81,1.03,-0.31,1.91,37.15
(주)우주일렉트로닉스,065680,2016/12,-2.09,17.55,4.91,5.03,59.99,-4.75,18.6,2.61,3.2,34.47
(주)우주일렉트로닉스,065680,2017/12,-2.45,-5.34,6.58,1.58,-48.72,4.89,-4.78,3.13,-0.4,-50.76
(주)우주일렉트로닉스,065680,2018/12,-4.09,-9.84,0.01,-0.05,-77.48,-1.21,-10.11,-0.53,-1.12,-92.22
(주)우주일렉트로닉스,065680,2019/12,-1.5,3.33,3.12,6.44,675.48,16.71,2.36,5.14,8.19,2077.24
(주)우주일렉트로닉스,065680,2020/12,6.62,2.44,7.61,6.79,13.91,1.03,2.7,4.27,4.27,9.33
(주)우주일렉트로닉스,065680,2021/12,-5.41,3.39,6.2,3.83,21.85,-9.67,4.85,8.99,5.82,40.32
(주)원바이오젠,278380,2015/12,,,,,,,,,,
(주)원바이오젠,278380,2016/12,,,,,,,,,,
(주)원바이오젠,278380,2017/12,,,,,,,,,,
(주)원바이오젠,307280,2018/12,,,,,,,,,,
(주)원바이오젠,278380,2018/12,,,,,,,,,,
(주)원바이오젠,278380,2019/12,0,0,0,0,0,,,,,
(주)원바이오젠,307280,2019/12,,,,,,,,,,
(주)원바이오젠,307280,2020/12,0,0,0,0,0,,,,,
(주)원바이오젠,307280,2021/12,0,0,309.15,365.74,0,0,0,0,0,0
(주)원방테크,053080,2011/12,,,,,,,,,,
(주)원방테크,053080,2012/12,,,,,,,,,,
(주)원방테크,053080,2013/12,,,,,,,,,,
(주)원방테크,053080,2014/12,,,,,,,,,,
(주)원방테크,053080,2015/12,,,,,,,,,,
(주)원방테크,053080,2016/12,,,,,,,,,,
(주)원방테크,053080,2017/12,,,,,,,,,,
(주)원방테크,053080,2018/12,0,0,0,0,0,0,0,0,0,0
(주)원방테크,053080,2019/12,11.81,-21.42,-18.98,-18.88,-47.23,19.82,42.49,-13.99,28.22,1.07
(주)원방테크,053080,2020/12,23.19,74.18,32.3,32.51,-1.2,40.21,43.13,35.78,20.73,12.14
(주)원방테크,053080,2021/12,1.07,-11.22,5.79,14.95,26.52,3.88,-4.83,7.49,18.15,-36.7
(주)원익,032940,2011/12,-27.4,4.59,21.44,4.89,0,60,3.64,0.66,19.58,-86.38
(주)원익,032940,2012/12,-24.3,-7.99,-20.59,-5.6,-52.78,-37.91,14.01,-15.65,-9.08,-4.63
(주)원익,032940,2013/12,117.99,-18.99,-14.4,-6.23,0,49.45,-11.64,19.63,10.62,-93.45
(주)원익,032940,2014/12,-5.22,0.96,-16.15,-15.5,0,-6.5,-0.73,6.38,-4.34,185.61
(주)원익,032940,2015/12,-18.27,-18.77,-41.11,-12.14,0,463.71,4.73,-0.59,24.42,0
(주)원익,032940,2016/12,-9.85,4.29,726.5,164.22,0,14.64,8.86,161.3,48.04,0
(주)원익,032940,2017/12,-6.39,-36.47,-4.19,5.41,0,11.5,3.77,12.87,17.96,-82.33
(주)원익,032940,2018/12,-4.38,2.05,-24.5,-30.73,0,-1.13,19.41,-46.04,-41.06,556.34
(주)원익,032940,2019/12,375.13,-0.9,43.81,41.08,0,8.47,12.57,56.49,33.63,49.25
(주)원익,032940,2020/12,0.73,108.21,10.98,8.35,0,-0.88,-3.2,78.01,57.13,9.81
(주)원익,032940,2021/12,1.76,1.19,1.84,1.04,32.87,-2.49,8.21,15.86,12.04,45.54
(주)원익머트리얼즈,104830,2011/12,4.09,35.19,122.32,84.58,30.08,,,,,
(주)원익머트리얼즈,104830,2012/12,24.03,22.28,19.7,15.47,18.9,,,,,
(주)원익머트리얼즈,104830,2013/12,13.5,18.91,17.75,14.02,13.39,0,0,0,0,0
(주)원익머트리얼즈,104830,2014/12,4.38,7.15,15.55,14.78,7.51,9.33,11.64,13.13,17.24,6.51
(주)원익머트리얼즈,104830,2015/12,39.12,29.28,14.45,14.29,19.23,34,32.6,14.08,10.63,21.91
(주)원익머트리얼즈,104830,2016/12,44.22,-10.32,7.94,11.55,-34.31,37.51,-9.05,9.37,12.02,-29.76
(주)원익머트리얼즈,104830,2017/12,20.14,18.79,8.67,6.66,59.24,19.05,15.99,9.94,6.6,40.45
(주)원익머트리얼즈,104830,2018/12,17.2,16.08,20.79,18.66,27.52,11.11,14.99,19.1,12.69,28.23
(주)원익머트리얼즈,104830,2019/12,-0.88,-1.1,8.17,4.2,-19.17,21.29,-5.41,9.43,13.86,-14.5
(주)원익머트리얼즈,104830,2020/12,14.31,21.08,10.14,11.54,29.99,10.81,25.32,10.13,11.53,27.42
(주)원익머트리얼즈,104830,2021/12,12.88,11.49,12.95,14.23,5.11,9.44,12.28,15.85,15.7,9.97
(주)원익아이피에스,240810,2016/12,,,,,,,,,,
(주)원익아이피에스,240810,2017/12,0,0,0,0,0,0,0,0,0,0
(주)원익아이피에스,240810,2018/12,27.47,2.89,17.65,25,-13.78,27.48,2.92,17.78,25.08,-13.38
(주)원익아이피에스,240810,2019/12,77.39,3.03,53.49,75.61,-61.56,77.44,3.07,53.45,75.5,-61.17
(주)원익아이피에스,240810,2020/12,11.64,63.14,17.04,22.37,246.61,11.62,63.01,17.03,22.3,241.95
(주)원익아이피에스,240810,2021/12,22.13,12.97,20.29,5.9,16.32,22.12,12.96,20.82,6.18,16.74
(주)원익큐브,014190,2011/12,-13.7,9.76,7.72,17.05,-20.61,,,,,
(주)원익큐브,014190,2012/12,22.73,-1.44,38.3,-11.29,-33.26,,,,,
(주)원익큐브,014190,2013/12,1.09,-12.5,64.75,17.58,-14.09,0,0,0,0,0
(주)원익큐브,014190,2014/12,-1.99,-8.94,-27.82,-25.19,20.67,0,0,0,0,0
(주)원익큐브,014190,2015/12,14.94,10.24,2.37,9.05,-69.38,12.32,6.48,15.35,11.85,-69.86
(주)원익큐브,014190,2016/12,4.53,17.3,7.35,12.37,203.63,4.95,17.59,7.21,12.83,176.37
(주)원익큐브,014190,2017/12,-0.65,15.09,13.84,12.63,27.72,-0.44,15.63,13.34,34.75,32.77
(주)원익큐브,014190,2018/12,38.03,-4.08,-2.19,-1.42,0,38.21,-3.48,-3.83,-2.16,-145.49
(주)원익큐브,014190,2019/12,1.04,-12.33,5.37,12.03,0,3.72,-12.05,7.5,-5.83,0
(주)원익큐브,014190,2020/12,-8.51,-3.53,4.65,-10.94,0,-11.57,-4.15,4.14,-11.19,0
(주)원익큐브,014190,2021/12,-0.89,31.91,11.36,15.18,258.13,-1.05,32.22,12.92,16.07,310.26
(주)원익큐엔씨,074600,2011/12,56.75,23.57,18.9,16.87,32.51,49.48,35,26.94,18.63,151.07
(주)원익큐엔씨,074600,2012/12,22.62,4.01,13.77,4.05,-7.98,14.15,-20.04,5.62,-2.54,-45.1
(주)원익큐엔씨,074600,2013/12,7.19,7.03,9.39,9.66,3.7,2.23,2.17,10.46,6.8,-7.73
(주)원익큐엔씨,074600,2014/12,2.87,2.75,10.95,-0.57,-3.51,0.5,-1.55,9.04,-1.65,23.17
(주)원익큐엔씨,074600,2015/12,-2.53,19.98,16.89,4.79,37.33,-3.47,16.08,17.1,6.08,34.44
(주)원익큐엔씨,074600,2016/12,-0.57,-0.42,44.12,29.2,-18.34,3.95,-0.88,43.51,29.04,-11.09
(주)원익큐엔씨,074600,2017/12,48.88,46.86,11.96,13.59,69.17,46.36,41.96,15.12,15.32,64.47
(주)원익큐엔씨,074600,2018/12,42.25,23.81,21.06,26.32,26.84,78.46,35.08,23.07,39.95,39.1
(주)원익큐엔씨,074600,2019/12,8.65,-9.37,8.3,14.52,-24.03,20.22,-1.28,1.26,78.3,-33.61
(주)원익큐엔씨,074600,2020/12,-2.54,35.94,20.6,8.72,83.62,86.18,99.82,11.93,15.93,50.7
(주)원익큐엔씨,074600,2021/12,53.39,32.23,21.96,18.39,35.11,6.37,18.73,29.05,10.84,110.45
(주)원익테라세미콘,123100,2011/12,66.84,198.77,149.1,93.68,51,,,,,
(주)원익테라세미콘,123100,2012/12,-1.4,-45.06,51.09,22.82,-12.71,,,,,
(주)원익테라세미콘,123100,2013/12,-2.38,-34.7,-4.88,-2.39,-84.96,0,0,0,0,0
(주)원익테라세미콘,123100,2014/12,-1,42.91,5.86,18.25,213.69,-0.98,42.91,5.9,18.28,223.03
(주)원익테라세미콘,123100,2015/12,-6.44,48.93,6.08,3.52,-14.29,-6.48,48.93,6.12,3.54,-13.28
(주)원익테라세미콘,123100,2016/12,10.37,61.57,81.57,67.78,527.54,10.31,61.57,81.78,67.83,519.65
(주)원익테라세미콘,123100,2017/12,81.04,109.49,35.07,8.03,144.42,81.01,109.49,34.98,7.95,142.79
(주)원익피앤이,217820,2013/12,,,,,,,,,,
(주)원익피앤이,217820,2014/12,0,0,0,0,0,,,,,
(주)원익피앤이,217820,2015/12,19.04,46.54,129.41,57.36,40.67,,,,,
(주)원익피앤이,217820,2016/12,-0.86,-11.86,6.54,-8.61,-38.43,0,0,0,0,0
(주)원익피앤이,217820,2017/12,-3.4,35.05,-0.29,82.35,-26.02,-0.97,42.35,1.79,83.87,4.46
(주)원익피앤이,217820,2018/12,92.22,20.58,11.49,19.15,38.28,72.01,20.12,13.77,17.98,27.89
(주)원익피앤이,217820,2019/12,5.29,32.71,17.97,48.64,152.22,2.41,28.45,18.69,47.16,85.64
(주)원익피앤이,217820,2020/12,9.31,4.05,28.91,-10.7,37.34,6.14,2.41,26.49,-11.01,22.64
(주)원익피앤이,217820,2021/12,2.66,-38.92,28.83,26.42,-79.69,2.75,-30.64,31.98,28.55,-65.52
(주)원익홀딩스,030530,2011/12,34.93,44.68,39.93,32.25,-28.42,24.79,41.25,37.32,44.52,-0.72
(주)원익홀딩스,030530,2012/12,2.05,-4.65,4.77,-7.39,-77.14,8.54,2.45,5.48,-3,-22.72
(주)원익홀딩스,030530,2013/12,0.46,22.81,18.52,22.68,804.46,10.6,21.3,19.38,23.49,108.34
(주)원익홀딩스,030530,2014/12,2.92,40.91,10.96,9.65,118.73,5.6,31.72,11.52,11.66,66.71
(주)원익홀딩스,030530,2015/12,12.79,10.02,17.19,-7.97,4.18,21.74,16.18,17.95,-0.07,8.01
(주)원익홀딩스,030530,2016/12,-85,-74.93,43.01,30.47,-74.69,-28.04,-54.45,39.8,31,-59.28
(주)원익홀딩스,030530,2017/12,11.22,139.11,5.79,25.28,165.28,14.92,63.44,13.85,23.02,88.8
(주)원익홀딩스,030530,2018/12,81.95,-6.52,5.4,0.92,-26.87,19.87,3.77,9.49,13.93,2.84
(주)원익홀딩스,030530,2019/12,40.48,-20.28,0.52,-0.24,-33.37,25.33,-9.88,4.72,1.34,-21.44
(주)원익홀딩스,030530,2020/12,34.11,70.68,7.26,19.38,91.26,31.57,43.31,11.52,31.22,40.64
(주)원익홀딩스,030530,2021/12,4.69,-10.17,4.67,-0.67,-30.19,17.88,30.71,13.31,20.96,5.74
(주)원일특강,012620,2011/12,-0.73,34.09,12.3,19.42,22.41,-0.73,33.78,12.28,19.16,22.28
(주)원일특강,012620,2012/12,-1.42,-4.25,8.85,-1.12,-16.91,-1.42,-4.08,9.03,-0.93,-16.99
(주)원일특강,012620,2013/12,-0.74,-1.22,7.53,2.55,-6.71,-0.74,-1.06,7.35,2.61,-6.62
(주)원일특강,012620,2014/12,1.67,5.24,8.79,5.03,14.96,1.67,5.35,9.22,5.19,15.55
(주)원일특강,012620,2015/12,6.58,0.74,4.55,-2.03,-38.94,6.65,0.74,4.97,-1.72,-39.06
(주)원일특강,012620,2016/12,27.83,-12.48,5.32,0.58,0.29,28.03,-12.26,5.57,0.9,-0.4
(주)원일특강,012620,2017/12,17.52,11.48,7.1,16.64,22.68,17.57,13.35,7.4,18.67,25.58
(주)원일특강,012620,2018/12,16.68,5.01,3.9,0.98,-4.1,16.59,9.36,5.26,3.07,3.11
(주)원일특강,012620,2019/12,-5.69,1.19,9.02,6.12,0.65,12.61,-0.02,8.62,10.49,-3.31
(주)원일특강,012620,2020/12,-11.72,-0.98,-0.8,5.35,-85.8,-9.53,-4.19,0.44,3.07,-75.1
(주)원일특강,012620,2021/12,-1.53,33.68,7.26,4.02,1289.97,30.65,33.79,16.41,8.3,638.73
(주)원준,382840,2020/12,,,,,,,,,,
(주)원준,382840,2021/12,0,0,0,0,0,0,0,0,0,0
(주)원티드랩,376980,2020/12,,,,,,,,,,
(주)원티드랩,376980,2021/12,0,0,0,0,0,0,0,0,0,0
(주)원풍,008370,2011/12,7.03,1.28,5.27,3.49,17.18,6.21,1.96,5.86,3.77,16.52
(주)원풍,008370,2012/12,-3.88,-2.42,5.29,3,19,-3.85,-2.1,5.25,3.1,16.12
(주)원풍,008370,2013/12,-5.25,-14.34,5.88,0.69,-23.72,-5.62,-14.41,5.24,0.07,-25.59
(주)원풍,008370,2014/12,6.47,-7.01,6.2,1.71,4.04,7.43,-7.23,5.05,1.45,-17.25
(주)원풍,008370,2015/12,-2.43,0.77,5.87,3.67,78.76,-3.48,-0.44,7.03,3.83,118.05
(주)원풍,008370,2016/12,33.58,-9.15,5.61,3.83,-37.12,31.16,-9.12,5.09,3.55,-37.29
(주)원풍,008370,2017/12,-1.76,-4.54,0.96,0.08,-43.33,-2.05,-5.01,0.4,-1.66,-46.97
(주)원풍,008370,2018/12,-6.48,-2.96,-5.74,-4.82,-83.64,-6.45,-4.17,-1.28,-1.5,-64.39
(주)원풍,008370,2019/12,-4.39,6.67,-0.58,-0.11,395.48,-5.18,6.67,-1.34,-1.21,152.93
(주)원풍,008370,2020/12,-12.8,1.03,1.49,1.9,90.72,-15.26,1.03,1.51,1.86,88.18
(주)원풍,008370,2021/12,1.3,20.8,9.31,10.89,-24.7,1.3,20.8,9.13,10.99,-23.31
(주)월덱스,101160,2011/12,12.5,14.24,10.46,11.13,12.89,32.05,18.69,9.13,19.65,16.31
(주)월덱스,101160,2012/12,-2.59,-20.06,1.11,3.54,-39.53,14.93,-18.88,-3.63,4.86,0
(주)월덱스,101160,2013/12,-5.32,-9.07,-11.27,-7.34,-87.41,0.66,-7.92,-18.03,-10.23,0
(주)월덱스,101160,2014/12,-10.36,-5.18,10.7,0.14,221.33,-6.57,-5.57,3.8,-4.47,0
(주)월덱스,101160,2015/12,-11.02,4.71,-23.52,-11.27,37.86,-7.53,4.81,-5.91,-8.47,-38.28
(주)월덱스,101160,2016/12,-9.02,3.9,14.49,2.44,-7.82,-9.75,2.72,15.28,0.13,120.83
(주)월덱스,101160,2017/12,0.13,42.24,16.69,-1.99,223.55,-9.59,27.77,14.85,-4.38,205.19
(주)월덱스,101160,2018/12,3.03,16.09,19.31,9.91,36.15,9.42,18.9,33.47,20,93.25
(주)월덱스,101160,2019/12,7.47,9.56,19.49,11.32,14.72,12.74,11.27,26.1,13.62,6.58
(주)월덱스,101160,2020/12,3.89,42.47,39.38,29.38,74.88,-5.09,32.56,21.49,13.71,52.96
(주)월덱스,101160,2021/12,63.61,32.03,27.52,22.99,23.24,38.96,22.08,31.81,24.45,12.58
(주)웨이버스,336060,2019/12,,,,,,,,,,
(주)웨이버스,336060,2020/12,,,,,,,,,,
(주)웨이버스,336060,2021/12,,,,,,,,,,
(주)웨이브일렉트로닉스,095270,2011/12,4.35,-64.18,-17.71,-16.09,0,-11.86,-44.1,-21.33,-22.89,0
(주)웨이브일렉트로닉스,095270,2012/12,-3.97,8.46,-2.26,-6,0,-4.64,-31.56,-2.31,-9.34,0
(주)웨이브일렉트로닉스,095270,2013/12,5.62,66.47,-12.19,8.17,0,12.51,48.69,-12.3,4.92,0
(주)웨이브일렉트로닉스,095270,2014/12,35.95,8.86,24.39,-0.2,0,33.26,2.6,16.59,-2.19,0
(주)웨이브일렉트로닉스,095270,2015/12,53.69,-34.09,4.57,43.22,0,51.21,-24.1,6.86,48.7,0
(주)웨이브일렉트로닉스,095270,2016/12,30.08,13.37,14.77,33.71,0,28.97,46.22,17.94,50.48,0
(주)웨이브일렉트로닉스,095270,2017/12,-9.61,10.9,11.92,5.01,0,-11.25,23.73,10.07,-0.88,0
(주)웨이브일렉트로닉스,095270,2018/12,-11.83,-18.35,-0.6,3.01,0,-12.09,-13.11,-3.34,5.27,0
(주)웨이브일렉트로닉스,095270,2019/12,-11.33,-11.53,-63.2,-18.47,0,-11.06,-22.43,-75.49,-21.18,0
(주)웨이브일렉트로닉스,095270,2020/12,1.19,19.49,38.75,-16.46,0,0.8,6.73,52.85,-18.46,0
(주)웨이브일렉트로닉스,095270,2021/12,-97.72,30.18,274.42,68.58,0,-96.53,19.28,420.39,64.47,0
(주)웰크론,065950,2011/12,2.16,-8.12,8.67,-9.06,-71.86,1.56,53.57,9.05,13.11,196.19
(주)웰크론,065950,2012/12,-0.96,-1.01,0.21,-1.23,0,0.55,63.68,2.42,22.98,70.16
(주)웰크론,065950,2013/12,-2.7,12.27,-0.48,-2.42,0,0.29,-12.8,-2.22,-5.29,-60.66
(주)웰크론,065950,2014/12,-3.31,5.38,6.47,-0.31,543.77,10.28,-4.02,-6.32,-4.75,0
(주)웰크론,065950,2015/12,-4.57,6.99,12.8,5.86,35.94,1.25,6.6,5.85,9.16,0
(주)웰크론,065950,2016/12,5.13,19.32,2.21,6.96,-37.71,32.54,6.81,-3.9,10.57,-95.3
(주)웰크론,065950,2017/12,0,7.67,-2.66,9.4,-22.49,1.9,50.55,-1.95,10.29,1347.74
(주)웰크론,065950,2018/12,25.77,4.66,6.16,5.73,181.02,-10.39,4.26,21.23,7.49,160.81
(주)웰크론,065950,2019/12,11.37,-1.84,0.37,-4.02,19.74,-14.91,-0.72,3.38,-20.82,-71.91
(주)웰크론,065950,2020/12,13.54,20.81,14.35,9.23,156.8,-3.51,-15.74,20,-3.23,598.21
(주)웰크론,065950,2021/12,-0.74,-11,6.94,3.56,-31.75,-2.41,17.67,5.59,-3.7,-33.27
(주)웰크론한텍,076080,2011/12,-1.47,39.23,20.73,20.46,635.11,1.5,232.09,28.05,45.06,1721.93
(주)웰크론한텍,076080,2012/12,-14.44,95.27,22.42,19.86,62.24,-8.9,111.96,31.05,43.5,79.29
(주)웰크론한텍,076080,2013/12,0.43,34.6,13.01,10.66,1.92,2.43,-20.32,14.78,-4.85,-46.46
(주)웰크론한텍,076080,2014/12,-2.83,-21.68,-10.04,-9.26,0,43.34,-11.17,-11.9,-7.94,0
(주)웰크론한텍,076080,2015/12,-2.39,16.05,-2.73,7.42,0,9.7,4.17,-1.72,13.67,0
(주)웰크론한텍,076080,2016/12,-2.62,3.05,-1.28,15.81,-92.54,76.52,-1.89,-1.4,15.05,-169.46
(주)웰크론한텍,076080,2017/12,-1.67,92.35,12.95,11.94,5565.23,0.95,90.36,8.55,12.74,0
(주)웰크론한텍,076080,2018/12,30.02,6.58,-10.92,-0.38,-59.97,-39.18,4.94,-1,6.45,452.36
(주)웰크론한텍,076080,2019/12,-2.39,27.89,10.8,10.81,102.54,-49.37,2.43,-1.5,-31.72,-267.62
(주)웰크론한텍,076080,2020/12,-0.19,-13.99,-1.35,4.95,-35.63,-0.22,-25.73,-1.59,-6.51,0
(주)웰크론한텍,076080,2021/12,-3.13,32.69,6.31,-5.63,0,-4.48,33.85,4.52,-8.85,0
(주)웹솔루스,160350,2011/12,,,,,,,,,,
(주)웹솔루스,160350,2012/12,,,,,,,,,,
(주)웹솔루스,160350,2013/12,,,,,,,,,,
(주)웹솔루스,160350,2014/12,0,0,0,0,0,0,0,0,0,0
(주)웹스,196700,2011/12,,,,,,,,,,
(주)웹스,196700,2012/12,,,,,,,,,,
(주)웹스,196700,2013/12,0,0,0,0,0,,,,,
(주)웹스,196700,2014/12,24.28,-0.66,52.77,31.29,17.16,,,,,
(주)웹스,196700,2015/12,46.23,-0.4,85.88,54.86,-19.63,0,0,0,0,0
(주)웹스,196700,2016/12,3.04,-4.18,5.38,5.83,-41.01,19.56,-1.85,5.38,7.09,-43.25
(주)웹스,196700,2017/12,-6.77,10.83,-2.92,5.81,-16.67,-10.2,12.59,-2.92,-0.34,-65.12
(주)웹스,196700,2018/12,-7.76,-7.72,0.18,1.17,-5.19,1.06,-7.29,0.18,1.55,-47.9
(주)웹스,196700,2019/12,-8.38,-1.05,-0.42,0.66,13.55,5.83,0.16,-0.42,2.32,10.89
(주)웹스,196700,2020/12,-17.12,-0.3,-5.47,0,20.98,-13.03,14.29,-5.47,-2.51,0
(주)웹스,196700,2021/12,-8.45,14.53,2.52,-1.49,-11.18,-1.78,7.63,13.17,3.54,0
(주)웹젠,069080,2011/12,915.78,10.22,28.27,24.66,-63.27,0,0,0,0,0
(주)웹젠,069080,2012/12,71.65,-3.54,14.46,1.69,62.5,0,0,0,0,0
(주)웹젠,069080,2013/12,24.95,10.58,11.52,3.55,126.05,28.17,27.18,3.27,-0.92,-67.5
(주)웹젠,069080,2014/12,-43.91,28.37,6.95,4.84,164.78,7.02,1.93,7.49,1.77,412.81
(주)웹젠,069080,2015/12,17.65,303.33,37.56,66.34,464.48,1.57,229.68,43.34,73.16,425.21
