회사명,거래소코드,회계년도,유형자산증가율(IFRS),매출액증가율(IFRS),자기자본증가율(IFRS),총자본증가율(IFRS),정상영업이익증가율(IFRS),유형자산증가율(IFRS연결),매출액증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)현대리바트,079430,2015/12,2.66,10.23,13.72,10.53,22.84,2.63,7.99,12.26,9.85,17.97
(주)현대리바트,079430,2016/12,15.33,5.13,13.74,11.81,2.25,15.23,5.97,12.88,10.72,4.48
(주)현대리바트,079430,2017/12,9.59,20.74,48.13,61.35,11.25,9.8,20.77,49.11,62.62,16.86
(주)현대리바트,079430,2018/12,7.71,49.58,7.68,-1.13,-4.57,7.66,52.15,8.15,-0.57,-2.29
(주)현대리바트,079430,2019/12,63.21,-7.88,2.34,10.86,-49.77,64.34,-8.44,2.36,10.89,-50.38
(주)현대리바트,079430,2020/12,25.96,11.96,4.73,6.97,51.57,24.92,11.88,5.04,6.71,55.75
(주)현대리바트,079430,2021/12,-0.97,1.72,1.38,7.42,-44.02,-1.11,1.59,1.67,7.51,-45.58
(주)현대미포조선,010620,2011/12,3.92,11.62,-21.17,-25.31,-37.13,4.27,11.74,-21.7,-18.3,-44.66
(주)현대미포조선,010620,2012/12,-0.54,-4.08,-0.54,-8.85,-68.73,3.21,-4.51,-1.06,-1.3,-75.46
(주)현대미포조선,010620,2013/12,-1.1,-12.9,-1.41,9.34,0,-7.9,-9.73,-2.84,32.43,0
(주)현대미포조선,010620,2014/12,1.17,-3.49,-42.47,-9.36,0,0.75,-0.46,-41.89,-1.6,0
(주)현대미포조선,010620,2015/12,-3.48,10,-6.76,-7.35,0,-1.83,17.26,-6.8,-6.22,0
(주)현대미포조선,010620,2016/12,49.13,-7.01,27.93,1.9,303.45,34.76,-9.3,27.91,-2.24,211.7
(주)현대미포조선,010620,2017/12,2.34,-29.08,2.96,-20.19,-50.25,-3.25,-41.86,3.47,-9.83,-47.98
(주)현대미포조선,010620,2018/12,45.58,-1.49,3.53,-6.2,-36.67,39.38,-2.05,3.28,-58.37,-34.32
(주)현대미포조선,010620,2019/12,0.17,24.72,0.77,-3.75,11.29,0.64,24.6,1.22,-2.4,30.64
(주)현대미포조선,010620,2020/12,7.75,-7.29,0.09,4.75,-88.56,5.57,-6.75,0.39,6.46,-60.39
(주)현대미포조선,010620,2021/12,0,2.77,-7.19,8.56,0,1.41,3.41,-7,7.76,0
(주)현대백화점,069960,2011/12,46.5,16.13,16.6,20.55,18.63,30.32,13.26,19.61,20.51,14.77
(주)현대백화점,069960,2012/12,0.26,6.91,9.45,10.45,4.15,6.45,5.62,12.49,14.41,-5.3
(주)현대백화점,069960,2013/12,12.7,9.81,12.03,5.99,4.15,8.2,0.91,9.91,3.72,-7.75
(주)현대백화점,069960,2014/12,10.23,-0.51,7.17,-1.35,-7.57,9.72,1.18,7.39,1.49,-7.52
(주)현대백화점,069960,2015/12,10.91,8.48,5.3,12.71,-4.74,6.8,6.77,6.34,8.39,-0.23
(주)현대백화점,069960,2016/12,6.05,12.71,6.45,7.29,3.36,4.09,10.55,7.07,6.92,5.61
(주)현대백화점,069960,2017/12,3.25,0.43,6.11,0.45,0.55,5.11,0.89,7.08,2.88,2.74
(주)현대백화점,069960,2018/12,5.03,-0.03,9.25,7.53,0.87,1.73,0.76,4.48,3.12,-9.4
(주)현대백화점,069960,2019/12,3.43,0.67,3.15,9.07,-10.07,3.39,18.08,2.65,9.08,-18.06
(주)현대백화점,069960,2020/12,2.59,-10.12,1.51,11.04,-54.95,4.76,3.37,0.58,14.22,-53.51
(주)현대백화점,069960,2021/12,0.38,21.44,3.02,3.51,71.28,-0.04,57.16,3.62,3.01,94.58
(주)현대퓨처넷,126560,2011/12,-0.28,5.98,3.76,-2.77,-2.67,-2.74,9.4,11.3,4.5,16.73
(주)현대퓨처넷,126560,2012/12,-11.77,8.98,7.09,-7.19,8.43,-6.46,10.73,12.43,-1.96,15.54
(주)현대퓨처넷,126560,2013/12,-12.26,-0.49,5.54,4.51,-32.71,-5.52,9.83,9.3,4.62,-15.53
(주)현대퓨처넷,126560,2014/12,-11.41,1.08,2.21,1.45,27.79,-6.81,1.25,7.37,4.93,2.94
(주)현대퓨처넷,126560,2015/12,-13.63,0.42,1.48,0.82,-32.79,-2.93,-4.91,6.74,1.71,-20.12
(주)현대퓨처넷,126560,2016/12,912.98,124.78,51.3,62.71,123.95,-10.67,0.31,8.82,5.97,8.53
(주)현대퓨처넷,126560,2017/12,0.5,188,6.35,6.31,263.53,0.49,-0.64,6.48,6.35,0.03
(주)현대퓨처넷,126560,2018/12,-10.41,-0.2,6.11,5.05,-4.67,-2.57,-0.17,6.71,6.19,-5.11
(주)현대퓨처넷,126560,2019/12,3.19,-0.58,3.81,4.63,-13.44,-4.99,1.08,3.84,4.23,-12.7
(주)현대퓨처넷,126560,2020/12,-98.34,-15.82,-4.3,1.97,-26.29,85.05,5.16,-6.81,22.26,-46.39
(주)현대퓨처넷,126560,2021/12,891.45,-85.07,12.22,11.64,0,-50.34,-55.62,11.11,3.97,-66.11
(주)현대홈쇼핑,057050,2011/12,10.25,22.36,18.07,18.87,15.06,10.23,22.39,18.73,19.35,15.42
(주)현대홈쇼핑,057050,2012/12,-3.41,6.89,17.08,18.59,0.37,,,,,
(주)현대홈쇼핑,057050,2013/12,5.12,5.18,18.52,9.39,-5.27,,,,,
(주)현대홈쇼핑,057050,2014/12,-0.56,8.51,9.55,8.48,0.25,,,,,
(주)현대홈쇼핑,057050,2015/12,3.41,2.63,-1.9,-1.46,-23.71,0,0,0,0,0
(주)현대홈쇼핑,057050,2016/12,-3.49,7.92,5.88,13.23,19.47,11.12,8.2,7.26,14.2,6.43
(주)현대홈쇼핑,057050,2017/12,0.76,6.29,4.27,-3.39,13.35,18.95,7.6,6.12,-1.45,12.62
(주)현대홈쇼핑,057050,2018/12,-0.76,-4.74,3.66,4.29,-9.67,160.33,-2.44,9.07,35.85,-10.38
(주)현대홈쇼핑,057050,2019/12,-1.54,5.85,2.02,-2.63,11.06,17.9,102.45,2.64,-1.72,16.05
(주)현대홈쇼핑,057050,2020/12,-0.48,5.3,1.65,9.11,3.52,-6.18,3.87,3.81,7.56,18.83
(주)현대홈쇼핑,057050,2021/12,2.38,-0.42,1.78,-5.6,-14,1.22,3.26,4.88,-3.44,-17.04
(주)혜인,003010,2011/12,-5.1,-12.52,1.53,4.6,-52.93,0,0,0,0,0
(주)혜인,003010,2012/12,16.88,2.84,-9.59,24.1,0,13.38,1.81,-4.9,25.33,0
(주)혜인,003010,2013/12,1.46,7.49,-4.82,-10.26,0,1.46,14.88,-5.57,-8.42,0
(주)혜인,003010,2014/12,4.31,1.55,-0.3,11.83,245.48,2.96,13.61,0.63,12.33,964.37
(주)혜인,003010,2015/12,-1.84,-5.67,-8.59,-7.82,-53.73,-2.97,2.66,-3.74,-7.96,-66.61
(주)혜인,003010,2016/12,6.66,3.73,0.42,1.98,11.74,2.53,-20.92,0.63,-0.88,100.46
(주)혜인,003010,2017/12,-12.83,11.92,3.56,-1.95,-30.49,-13.18,12.58,-0.21,-2.81,-51.44
(주)혜인,003010,2018/12,-7.66,-8.21,-0.84,0.54,65.4,-8.02,-8.76,-0.63,0.2,145.63
(주)혜인,003010,2019/12,-4.09,20.71,6.06,-3.11,99.66,-6.71,20.36,4.28,-4.41,91.29
(주)혜인,003010,2020/12,-5.58,-16.32,3.27,-4.71,-26.25,-5.79,-16.61,2.96,-4.79,-25.28
(주)혜인,003010,2021/12,-5.7,-5.14,4.51,-6.13,2.4,-6.25,-5.14,4.05,-6.32,2.77
(주)호텔신라,008770,2011/12,2.77,22.56,5.5,16.66,18.19,3.76,23.06,5.51,16.71,15.46
(주)호텔신라,008770,2012/12,0.85,24.11,14.82,12.11,34.59,-0.3,23.42,14.59,11.72,32.55
(주)호텔신라,008770,2013/12,33.84,3.9,-0.93,10.86,-31.55,33.45,3.49,-1.54,10.63,-33.03
(주)호텔신라,008770,2014/12,5.03,22.87,13.2,10.1,97.4,9.35,26.64,7.58,11.41,60.55
(주)호텔신라,008770,2015/12,4.43,-0.47,9.88,17.59,-23.54,4.55,11.78,1.91,14.12,-44.49
(주)호텔신라,008770,2016/12,-3.99,13.4,-7.92,-8.1,-15.33,-3.9,14.26,-11.08,-6.24,2.35
(주)호텔신라,008770,2017/12,-2.58,6.59,0.98,11.18,-12.06,-1.96,7.97,0.9,10.24,-7.45
(주)호텔신라,008770,2018/12,-0.93,8.35,9.73,-0.77,104.04,0.56,17.5,14.52,2.39,186.11
(주)호텔신라,008770,2019/12,-1.75,25.35,13.58,36.87,40.2,-3.21,21.29,20.24,53.11,41.49
(주)호텔신라,008770,2020/12,-3.92,-38.38,-30.99,-20.53,0,-7.37,-44.24,-32.16,-17.96,0
(주)호텔신라,008770,2021/12,-5.94,20.06,-13.31,-9.06,0,-5.59,18.54,-7.55,-8.2,0
(주)화승알앤에이,378850,2021/12,,,,,,,,,,
(주)화승엔터프라이즈,241590,2015/12,,,,,,,,,,
(주)화승엔터프라이즈,241590,2016/12,0,0,0,0,0,38.49,0,206.13,67.62,0
(주)화승엔터프라이즈,241590,2017/12,0,21.85,34.19,40,21.7,77.93,19.99,34.18,43.53,33.56
(주)화승엔터프라이즈,241590,2018/12,-23.33,-89.17,-22.35,-16.49,-91.87,25.71,14.45,8.44,21.33,-31.16
(주)화승엔터프라이즈,241590,2019/12,108.47,71.94,2.54,6.79,71.3,12.33,36.66,24.61,28.72,112.02
(주)화승엔터프라이즈,241590,2020/12,-29.08,-51.59,72.38,61.37,-81.71,1.09,-7.14,48.55,17.99,-26.9
(주)화승엔터프라이즈,241590,2021/12,-41.01,22.64,0.73,-0.44,63.43,0,0,0,0,0
(주)화승인더스트리,006060,2011/12,17.55,20.25,-0.21,11.37,-18.92,5.65,6.12,-2.8,4.96,10.44
(주)화승인더스트리,006060,2012/12,-7.56,-11.01,1.8,-4.81,-36.53,2.54,-7.16,-2.58,-4.04,-23.93
(주)화승인더스트리,006060,2013/12,5.56,-6.85,-8.59,1.77,0,2.21,6.87,-10.3,3.37,-24.25
(주)화승인더스트리,006060,2014/12,-9.85,4.3,-3.77,14.45,0,-0.5,0.02,6.07,12.77,71.84
(주)화승인더스트리,006060,2015/12,-7,178.42,10.26,5.45,0,14.77,24.78,10.27,5.27,175.22
(주)화승인더스트리,006060,2016/12,-2.57,31.39,79.6,43.57,87.87,43.66,35.39,78.29,43.27,76.38
(주)화승인더스트리,006060,2017/12,-9.32,17.24,3.56,1.91,-17.2,26.78,13.92,5.04,8.94,21.26
(주)화승인더스트리,006060,2018/12,-92.96,-16.79,-30.61,-25.75,-43.62,20.42,-3.48,11.18,13.19,-39.1
(주)화승인더스트리,006060,2019/12,-77.45,29.21,8.85,7.42,105.74,11.95,28.24,22.64,28.19,96.8
(주)화승인더스트리,006060,2020/12,8.84,-11.38,5.1,-4.3,-17.48,1.84,-8.91,6.74,12.81,-27.45
(주)화승인더스트리,006060,2021/12,-24.99,-10.24,2.07,0.5,-13.55,0,0,0,0,0
(주)화승코퍼레이션,013520,2011/12,11.12,22.31,2.98,8.35,15.51,10.55,19.97,5.08,7.33,-1.86
(주)화승코퍼레이션,013520,2012/12,15.75,4.81,2.38,1.62,2.61,3.54,6.31,0.04,-1.32,5.92
(주)화승코퍼레이션,013520,2013/12,9.68,-0.88,0.03,8.89,3.55,22.23,13.86,-17.62,18.32,50
(주)화승코퍼레이션,013520,2014/12,1.64,1.19,-6.74,1.34,-20.62,6.97,3.94,4.62,3.21,19.99
(주)화승코퍼레이션,013520,2015/12,2.44,2.2,30.62,17.33,22.1,3.39,-1.01,31.5,11.26,25.15
(주)화승코퍼레이션,013520,2016/12,5.8,11.72,19.96,11.63,-2.53,-3.43,-3.78,20.83,3.1,-4.24
(주)화승코퍼레이션,013520,2017/12,-7.99,-5.14,-19.44,-14.75,-83.09,2.97,-10.68,-17.02,-4.9,-66.02
(주)화승코퍼레이션,013520,2018/12,-5.72,1.58,-18.79,-6.75,300.1,-6.37,5.87,-19.23,-4.9,50.76
(주)화승코퍼레이션,013520,2019/12,-2.98,2.53,18.29,4.78,47.05,4.64,1.56,20.07,-0.02,20.44
(주)화승코퍼레이션,013520,2020/12,-3.89,-16.09,-13.3,2.41,0,-4.73,-15.38,-15.51,-2.28,-78.85
(주)화승코퍼레이션,013520,2021/12,-94.79,-87.62,-32.3,-58.91,0,-5.11,6.59,-34.61,-2.42,-25.8
(주)화신,010690,2011/12,20,23.94,17.33,24.59,-8.33,27.09,7.21,9.21,16.73,-27.83
(주)화신,010690,2012/12,9.59,7.1,7.07,0.18,-35.87,16.02,9.11,1.21,-3.86,32.33
(주)화신,010690,2013/12,15.97,8.59,11.58,19.76,-13.76,3.76,-8.76,-2.17,-8.43,-32.93
(주)화신,010690,2014/12,3.29,-9.92,18.68,26.98,-75.6,13.07,-11.46,12.97,18.67,-37.99
(주)화신,010690,2015/12,1.54,-0.28,4.15,-2.18,-25.84,7.52,-4.71,-3.49,-2.91,-53.35
(주)화신,010690,2016/12,-1.55,-7.68,-0.5,5.46,52.49,1.64,-0.16,8.35,7.07,140.48
(주)화신,010690,2017/12,0.63,-10.08,-8.17,-15.99,0,-8.64,-14.63,-10.26,-12.21,-149.48
(주)화신,010690,2018/12,16.25,20.93,-13,8.8,0,-0.25,0.83,-16.88,-2.15,0
(주)화신,010690,2019/12,0.54,13.64,-1.59,-2.35,0,4.57,8.23,2.23,-2.39,0
(주)화신,010690,2020/12,-2.78,4.11,-7.54,4.87,-76.64,-8.36,-6.77,-14.7,1.76,0
(주)화신,010690,2021/12,-7.13,2.28,3.26,5.96,0,5.11,13.91,12.82,5.85,0
(주)화인베스틸,133820,2011/12,-4.59,6.88,-5.9,-5.95,58.93,,,,,
(주)화인베스틸,133820,2012/12,-4.03,7.3,14.39,-6.07,83.11,,,,,
(주)화인베스틸,133820,2013/12,-4.82,-8.03,46.15,-0.49,75.45,,,,,
(주)화인베스틸,133820,2014/12,4.88,14.81,81.69,24.98,5.33,,,,,
(주)화인베스틸,133820,2015/12,7.32,-17.01,-3.84,-12.11,-77.38,,,,,
(주)화인베스틸,133820,2016/12,-2.86,-23.65,0.71,1.73,-27.5,,,,,
(주)화인베스틸,133820,2017/12,-4.76,-21.88,-2.01,-4.76,11.84,,,,,
(주)화인베스틸,133820,2018/12,-11.54,13.84,1.13,5.75,34.73,,,,,
(주)화인베스틸,133820,2019/12,-2.62,-7.09,-8.55,-7.6,0,,,,,
(주)화인베스틸,133820,2020/12,-5.22,-26.82,-17.17,-15.67,0,,,,,
(주)화인베스틸,133820,2021/12,-5.57,25.78,4.16,3.07,0,,,,,
(주)황금에스티,032560,2011/12,1.21,10.47,4.86,5.76,-20.65,3.42,15.22,5.51,2.5,-27.22
(주)황금에스티,032560,2012/12,11.83,-19.24,2.23,-8.37,-65.14,11.57,-17.43,2.81,-6.11,-63.56
(주)황금에스티,032560,2013/12,3.35,1.72,2.65,2.76,43.86,4.39,3.52,3.57,4.85,73.89
(주)황금에스티,032560,2014/12,6.16,0.08,3.02,-2.58,29.78,6.69,1.92,4.37,-1.2,49.96
(주)황금에스티,032560,2015/12,10.6,-12.3,0.81,17.71,-49.08,6.46,-7.42,2.16,17.34,-29.63
(주)황금에스티,032560,2016/12,-22.74,-9.44,7.12,-0.26,106.76,32.68,30.3,15.03,26.43,138.49
(주)황금에스티,032560,2017/12,0.94,0.73,5.85,-6.96,83.1,-15.01,-0.26,9.75,-2.21,36.3
(주)황금에스티,032560,2018/12,-1.49,0.06,2.17,4.32,-42.04,3.19,8.92,6.38,11.7,-12.74
(주)황금에스티,032560,2019/12,-1.66,4.21,4.73,-5.64,0.77,-5.03,-0.49,8.51,-3.93,-21.78
(주)황금에스티,032560,2020/12,-1.49,-4.77,4.81,17.73,-9.22,15.27,-1.7,6.82,15.91,26.46
(주)황금에스티,032560,2021/12,-0.35,15.98,11.32,0.69,311.58,6.64,13.17,10.65,-4.58,73.29
(주)효성,004800,2011/12,10.24,13.23,1.33,11.03,-37.11,17.27,11.78,-3.31,10.67,-61.71
(주)효성,004800,2012/12,7.44,0.02,6.12,-2.61,-52.81,4.5,11.19,2.07,1.03,-34.46
(주)효성,004800,2013/12,3.46,-2.34,-15.37,-5.26,32.03,5.81,-0.26,-11.25,-1.24,156.68
(주)효성,004800,2014/12,-0.67,-5.9,5.19,-1.19,-16.38,0.64,-3.2,7.43,0.51,23.55
(주)효성,004800,2015/12,3.1,-5.85,9.87,-0.12,131.19,2.61,2.31,16.7,2.57,58.27
(주)효성,004800,2016/12,-1.15,-0.73,14.27,-0.85,33.77,3.84,-4.25,11.08,0.77,6.96
(주)효성,004800,2017/12,0.29,6.72,1.65,2.14,-34.39,-3.11,5.17,0.95,2.93,-24.16
(주)효성,004800,2018/12,-84.09,-95.86,-46.19,-72.96,0,-83.26,-76.16,-33.14,-55.91,-81.39
(주)효성,004800,2019/12,0.89,-2.69,-2.84,-0.1,0,-3.13,12.79,-0.09,1.86,65.06
(주)효성,004800,2020/12,1.73,-13.81,24.87,25.39,4.73,1.37,-17.52,-8.49,-32.13,-41.39
(주)효성,004800,2021/12,-0.33,256.38,17.06,17.23,677.34,0,0,0,0,0
(주)후성,093370,2011/12,21.32,31.89,13.17,27.72,231.27,21.21,26.01,13.36,26.35,210.33
(주)후성,093370,2012/12,-1.63,-9.26,17.93,-4.37,0,12.87,-8.14,15.84,4.45,0
(주)후성,093370,2013/12,-17.88,-10.43,-18.61,-12.47,0,-10.61,-8.65,-18.95,-9.83,0
(주)후성,093370,2014/12,-31.95,-9.3,-57.74,-23,0,-26.71,-8.06,-58.66,-20.04,0
(주)후성,093370,2015/12,23.84,13.78,70.7,18.76,0,15.06,15.09,74.01,12.68,0
(주)후성,093370,2016/12,11.57,-6.56,76.47,16.31,128.7,4.91,-10.76,75.8,20.54,133.15
(주)후성,093370,2017/12,-4.33,29.54,17.63,5.28,10.88,1.57,29.55,16.56,0.33,-2.61
(주)후성,093370,2018/12,34.27,11.46,19.85,32.24,20.66,66.11,10.49,17.86,39.66,11.58
(주)후성,093370,2019/12,0.32,-10.29,4.34,9.93,-40.3,29.6,-9.45,2.17,19.8,-66.06
(주)후성,093370,2020/12,-0.13,-1.65,4.16,0.1,-15.24,0.47,5.08,2.44,1.36,-79.11
(주)후성,093370,2021/12,11.71,28.67,18.45,3.54,143.29,7.64,45.74,13.97,14.96,1971.39
(주)휠라홀딩스,081660,2011/12,33.91,9.58,14.21,58.27,2.3,8.1,24.18,-2.27,23.32,4.75
(주)휠라홀딩스,081660,2012/12,257.59,-7.38,11.41,-3.72,-40.19,3.44,-12.29,36.69,4.45,-14.22
(주)휠라홀딩스,081660,2013/12,-1.48,-2.06,4.31,4.14,-24.29,-6.36,9.8,18.81,10.78,7.31
(주)휠라홀딩스,081660,2014/12,-3.49,-4.25,4.62,-1.96,-52.05,-5.67,8.33,12.68,6.58,-4.67
(주)휠라홀딩스,081660,2015/12,1.85,-12.75,3.74,3.82,0,12.67,2.29,-15.12,-5.44,-13.88
(주)휠라홀딩스,081660,2016/12,35.59,-11.71,-4.91,6.89,0,673.55,18.56,78.7,245.78,-85.31
(주)휠라홀딩스,081660,2017/12,49.59,11.85,2.78,-11.66,0,-6.08,161.63,-6.83,-9.04,1737.07
(주)휠라홀딩스,081660,2018/12,-40.12,45.98,6.37,4.08,3889.81,-3.96,16.77,24.12,7.32,64.21
(주)휠라홀딩스,081660,2019/12,18.62,22.47,22,17.49,98.79,41.3,16.78,26.01,14.1,31.8
(주)휠라홀딩스,081660,2020/12,-93.83,-99.94,-17.23,-18.67,0,-7.7,-9.32,3.42,-0.31,-27.53
(주)휠라홀딩스,081660,2021/12,-51.56,28139.38,20.2,16.87,0,3.2,21.26,24.64,14.11,44.5
(주)휴니드테크놀러지스,005870,2011/12,-2.09,-10.26,-3.29,-6.01,0,,,,,
(주)휴니드테크놀러지스,005870,2012/12,-1.74,-13.38,-11.91,-4.06,0,,,,,
(주)휴니드테크놀러지스,005870,2013/12,-0.39,38.55,-0.86,3.1,0,,,,,
(주)휴니드테크놀러지스,005870,2014/12,-2.08,-29.1,5.68,1.42,73.08,,,,,
(주)휴니드테크놀러지스,005870,2015/12,-1.35,50.23,22.39,21.9,429.84,,,,,
(주)휴니드테크놀러지스,005870,2016/12,5.15,195.68,25.33,3.12,809.16,,,,,
(주)휴니드테크놀러지스,005870,2017/12,2.15,1.07,11.08,-12.74,-10.53,,,,,
(주)휴니드테크놀러지스,005870,2018/12,-2.42,44.48,-0.92,53.89,78.16,,,,,
(주)휴니드테크놀러지스,005870,2019/12,-1.89,-25.5,6.69,14.83,-70.75,,,,,
(주)휴니드테크놀러지스,005870,2020/12,-2.76,1.75,2.99,-4.02,20.73,,,,,
(주)휴니드테크놀러지스,005870,2021/12,-1.73,14.96,11.63,6.74,25.7,,,,,
(주)휴비스,079980,2011/12,3.98,23.23,38.01,9.25,102.68,4.02,23.13,42.27,11.25,114.29
(주)휴비스,079980,2012/12,5.43,-7.41,45.08,5.78,-25.64,2.98,-6.39,44.25,4.01,-21.53
(주)휴비스,079980,2013/12,2.86,-2.08,-0.04,0.62,-29.91,2.24,-1.89,2.2,0.1,-26.67
(주)휴비스,079980,2014/12,1.19,-10.73,0.95,5.07,-9.01,10.54,-10.52,3.73,8.89,1.07
(주)휴비스,079980,2015/12,1.91,-18.13,3.61,-5.68,-30.91,0.92,-12.15,3.32,-4.79,-22.8
(주)휴비스,079980,2016/12,19.11,-6.47,1.3,10.6,-60.15,13.96,-5.11,0.24,6.72,-55.14
(주)휴비스,079980,2017/12,-0.82,15.6,0.91,0.26,51.13,-1.64,12.02,2.32,-1.51,96.2
(주)휴비스,079980,2018/12,-0.31,4.82,-2.92,5.59,40.81,-6.29,-1.44,0.91,6.42,16.18
(주)휴비스,079980,2019/12,5.84,-18.83,-0.59,-5.01,-76.99,4.65,-18.47,-2.88,-8.45,-85.83
(주)휴비스,079980,2020/12,-0.74,-13.24,20.31,0.39,544.87,-0.39,-10.59,19.74,-0.49,719.13
(주)휴비스,079980,2021/12,4.88,20.65,-2.56,-6.51,-91.5,0,0,0,0,0
(주)휴스틸,005010,2011/12,5.08,9.85,9.82,13,4.85,5.15,11.36,10.63,13.09,9.13
(주)휴스틸,005010,2012/12,19.61,3.89,2.66,3.42,-8.46,19.57,3.56,1.78,3.56,1.19
(주)휴스틸,005010,2013/12,-1.43,-9.34,4.79,0.04,-75.51,-1.46,-6.99,4.41,1,-58.13
(주)휴스틸,005010,2014/12,1.22,6.97,-2.44,3.05,147.06,1.5,1.11,-2.13,3.05,12.31
(주)휴스틸,005010,2015/12,8.11,-37.6,-0.75,-13.12,-98.73,8.36,-20.83,-0.93,-11.19,-57.72
(주)휴스틸,005010,2016/12,-2.84,8.59,-1.35,16.1,193.82,-2.82,-16.98,-1.97,14.18,-83.62
(주)휴스틸,005010,2017/12,-2.75,68.78,-1.25,14.33,3016.05,-2.65,89.71,-2.33,12.31,1586.57
(주)휴스틸,005010,2018/12,-1.38,-17.97,5.24,-10.82,-64.38,-1.33,-14.74,7.72,-8.44,-21.01
(주)휴스틸,005010,2019/12,0.05,-15.36,-0.51,-5.62,0,1.02,-8.79,-2.33,-4.04,-171.97
(주)휴스틸,005010,2020/12,6.88,-24.48,1.22,1.71,0,6.62,-31.91,4.52,4.32,0
(주)휴스틸,005010,2021/12,76.4,63.96,47.56,52.19,0,75.6,68.62,51.13,57.57,258.01
AJ네트웍스(주),095570,2011/12,,,,,,,,,,
AJ네트웍스(주),095570,2012/12,,,,,,,,,,
AJ네트웍스(주),095570,2013/12,0,0,0,0,0,0,0,0,0,0
AJ네트웍스(주),095570,2014/12,14.11,837.74,58.78,22.41,56.1,13.18,33.55,59.44,15.01,9.13
AJ네트웍스(주),095570,2015/12,20.71,1.2,63.16,26.45,-9.95,15.51,4.39,62.59,19.98,-3.53
AJ네트웍스(주),095570,2016/12,37.36,24.65,7.49,31.54,21.83,14.81,18.79,6.54,20.64,-16.7
AJ네트웍스(주),095570,2017/12,25.93,14.41,3.84,20.88,26.88,16.17,14.13,3.13,13.11,24.83
AJ네트웍스(주),095570,2018/12,-91.34,21.24,-9.09,10.37,2.05,-86.46,-26.16,-0.59,9.38,-127.56
AJ네트웍스(주),095570,2019/12,15.61,15.3,16.62,14.5,7,11.33,13.83,10.94,-29.97,0
AJ네트웍스(주),095570,2020/12,4.97,15.77,-3.87,-2.23,25.87,-15.86,-15.44,-10.48,-11.93,28.63
AJ네트웍스(주),095570,2021/12,0.82,7.05,24.91,-0.49,12.3,-22.6,0.95,26.8,-14.68,96.53
CS홀딩스(주),000590,2011/12,-17.01,27.92,10.29,9.62,1719.98,13.05,30.53,16.9,17.19,153.42
CS홀딩스(주),000590,2012/12,-13.73,-27.1,1.17,1.16,-58.99,-2.16,-5.22,4.23,1.35,-37.18
CS홀딩스(주),000590,2013/12,-46.42,-0.51,0.86,1.15,-13.74,15.64,41.38,4.58,22.29,118.47
CS홀딩스(주),000590,2014/12,52.8,-0.41,5.43,6.28,23.05,-0.24,-3.12,7.77,11.3,24.26
CS홀딩스(주),000590,2015/12,-18.52,0.49,1.82,1.96,-22.28,-3.44,-1.83,7.09,9.44,8.1
CS홀딩스(주),000590,2016/12,6.61,-9.57,0.38,-1.08,-22.9,-0.36,-11.39,4.46,3.16,-12.62
CS홀딩스(주),000590,2017/12,200.83,45.33,0.32,0.27,138.44,-49.02,-1.77,1.07,2.89,-14.1
CS홀딩스(주),000590,2018/12,-26.29,16.71,0.59,0.44,22.4,-3.31,1.32,1.16,0.66,-21.82
CS홀딩스(주),000590,2019/12,-32.52,9.4,0.7,0.73,13.39,10.6,10.14,3.23,3.24,27.82
CS홀딩스(주),000590,2020/12,-44.51,0.83,0.29,0.22,-13.75,-14.96,-2.47,7.4,3,-6.6
CS홀딩스(주),000590,2021/12,-70.23,9.73,0.7,0.99,11.99,2.9,20.8,5.93,9.26,23.56
HD현대(주),267250,2017/12,,,,,,,,,,
HD현대(주),267250,2018/12,0,0,0,0,0,9.01,90.61,3.19,11.77,2.18
HD현대(주),267250,2019/12,20.51,-14.96,5.74,5.31,-26.7,6.63,-2.3,3.42,10.14,-22.62
HD현대(주),267250,2020/12,-48.97,-23.69,-5.3,-9.97,21.47,27,-28.99,-12.23,3.28,0
HD현대(주),267250,2021/12,260.69,-32.5,1.99,4.99,-22.09,26.13,48.9,-9.93,34.85,0
KG스틸(주),016380,2011/12,-3.42,6.43,-14.68,-3.3,-90.1,-0.41,16.02,-14.18,0.74,-77.54
KG스틸(주),016380,2012/12,-2.07,-8.57,-2.79,-2.97,7.99,-0.93,-7.64,-7.45,-0.95,-27.61
KG스틸(주),016380,2013/12,-10.22,-6.53,-9.67,-2.28,92.84,-2.36,-3.89,-10.92,-0.35,52.96
KG스틸(주),016380,2014/12,-65.03,-20.82,-95.71,-40.27,0,-41.66,-20.01,-95.79,-35.25,0
KG스틸(주),016380,2015/12,-6.79,-39.22,-50.59,-14.4,0,-0.77,-23.27,-96.85,-14.83,0
KG스틸(주),016380,2016/12,-7.33,-3.81,397.19,-2.63,23.71,-4.51,0.31,7567.04,-2.33,82.75
KG스틸(주),016380,2017/12,-7.31,12.35,15.08,-3.6,0,-8.71,11.52,31.57,-4.91,-108.19
KG스틸(주),016380,2018/12,-9.94,1.01,-90.35,-9.26,0,-11.39,-1.97,-96.28,-6.65,0
KG스틸(주),016380,2019/12,-4.41,-3.57,5833.43,-2.97,0,-2.54,-4.59,14501.35,-6.02,0
KG스틸(주),016380,2020/12,78.69,24.3,6.03,8.84,317.67,-7.63,-3.53,9.34,-4.14,219.8
