회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)남성,004270,2014/12,3484,7952,59274,69060,80189,72642,170615,195515,3518,1583
(주)남성,004270,2015/12,3367,7734,62237,75865,82206,70994,176973,201741,3677,2786
(주)남성,004270,2016/12,3503,7797,70870,83724,74053,73386,169336,204535,4119,4559
(주)남성,004270,2017/12,3491,7668,78336,91992,87590,87393,170017,203436,5823,7210
(주)남성,004270,2018/12,3440,7534,63605,83252,83103,82768,168663,205084,2973,977
(주)남성,004270,2019/12,3686,8014,57820,72953,86166,85924,168352,204792,2403,461
(주)남성,004270,2020/12,3490,8282,66948,92534,75863,75476,155194,193274,1951,-2456
(주)남성,004270,2021/12,1636,5060,82098,102320,118723,118573,241618,288757,5138,6945
(주)넥센,005720,2011/12,61307,100103,239884,281034,258164,319501,428935,521959,13098,15935
(주)넥센,005720,2012/12,65244,108667,218800,285151,406541,526416,553189,720859,15437,24641
(주)넥센,005720,2013/12,68714,110050,223756,379858,421282,593357,550328,787195,23238,84321
(주)넥센,005720,2014/12,85008,124893,214828,354341,442229,657565,568521,837244,24285,88240
(주)넥센,005720,2015/12,84366,123018,193901,306141,460152,724884,569536,883064,24279,85770
(주)넥센,005720,2016/12,84889,119296,192728,321408,482439,820785,581253,970603,26530,109069
(주)넥센,005720,2017/12,122649,154978,212027,314030,537644,917075,653954,1085452,20062,73407
(주)넥센,005720,2018/12,115908,2446518,341729,1360025,558547,1882757,660402,3825103,19010,143585
(주)넥센,005720,2019/12,119069,2510081,352221,2291342,571789,2016503,651026,4098015,17660,225120
(주)넥센,005720,2020/12,116993,2437895,353361,1968536,586619,2041279,686411,4239212,22953,62332
(주)넥센,005720,2021/12,116407,2422267,507421,2403881,605974,2116797,724981,4572292,26176,33579
(주)넥솔론,110570,2011/12,707837,,588216,,188990,,1078060,,-10217,
(주)넥솔론,110570,2012/12,686948,692118,376918,376918,96102,87705,968446,1012373,-100120,-100320
(주)넥솔론,110570,2013/12,642008,642008,331820,331820,22578,41304,886683,905409,-41118,-41118
(주)넥솔론,110570,2014/12,425510,425510,261891,261891,-375218,-362446,551287,564058,-78603,-78603
(주)넥솔론,110570,2015/12,391773,,154259,,15133,,492666,,-52460,
(주)넥솔론,110570,2016/12,358905,,154700,,-50826,,429974,,-43702,
(주)노루페인트,090350,2011/12,236811,244322,360301,387059,218898,224078,473071,490240,13012,14821
(주)노루페인트,090350,2012/12,251040,259575,388476,418645,218703,222705,511878,527546,14500,17352
(주)노루페인트,090350,2013/12,252537,263588,397753,433477,224964,230645,507428,528888,17075,21003
(주)노루페인트,090350,2014/12,255109,268566,415584,458148,232266,241258,518169,544220,22300,26986
(주)노루페인트,090350,2015/12,255705,268708,419624,461647,244314,271200,526081,572891,24798,30678
(주)노루페인트,090350,2016/12,259343,272533,432008,478936,266158,276454,543187,570582,23319,31193
(주)노루페인트,090350,2017/12,259694,284788,479768,551410,282181,299030,541017,591818,23357,27753
(주)노루페인트,090350,2018/12,263936,287201,537142,614726,291348,307806,555644,607445,17757,22667
(주)노루페인트,090350,2019/12,266714,289547,564411,647452,301855,322369,570496,627343,23797,29163
(주)노루페인트,090350,2020/12,267870,288587,555014,642935,307887,333862,598657,666659,21961,32297
(주)노루페인트,090350,2021/12,269898,291028,646953,730932,311999,344991,600505,670647,15633,25525
(주)노루홀딩스,000320,2011/12,14661,388533,24611,547974,185304,362753,253906,787103,7934,15269
(주)노루홀딩스,000320,2012/12,8501,379715,25780,585635,196271,371948,264857,835908,7559,17079
(주)노루홀딩스,000320,2013/12,8118,383364,39806,613234,212564,402451,281606,852425,22491,22822
(주)노루홀딩스,000320,2014/12,8085,384137,35964,669996,223860,439842,290206,899883,17612,33742
(주)노루홀딩스,000320,2015/12,8167,389424,34672,683481,229341,521365,296813,986461,12484,27231
(주)노루홀딩스,000320,2016/12,7091,399518,81210,690144,295177,533517,358240,970205,65787,22703
(주)노루홀딩스,000320,2017/12,8425,413370,42262,771302,303617,577521,360021,988648,26235,17260
(주)노루홀딩스,000320,2018/12,9710,412069,32517,835993,303866,561495,359066,987142,16669,10237
(주)노루홀딩스,000320,2019/12,16530,422172,29789,884292,302880,567466,358531,1007372,14624,25013
(주)노루홀딩스,000320,2020/12,22280,419181,19069,848027,302017,577969,363716,1051084,5876,35782
(주)노루홀딩스,000320,2021/12,26023,421505,21744,955214,303056,583537,365514,1055537,8168,26660
(주)녹십자,006280,2011/12,232508,251614,698866,767912,618913,630281,814582,860354,82232,88337
(주)녹십자,006280,2012/12,280692,300804,715597,811774,674322,685233,904287,954380,66269,74356
(주)녹십자,006280,2013/12,343446,368127,793754,888168,823234,839409,1040803,1104265,70623,78808
(주)녹십자,006280,2014/12,373996,408864,854258,975327,867732,920627,1232228,1330351,86810,96966
(주)녹십자,006280,2015/12,463331,500403,912911,1047812,961983,997704,1323118,1415128,84905,91680
(주)녹십자,006280,2016/12,515390,554026,1033114,1197904,982047,1059011,1422757,1550615,69392,78452
(주)녹십자,006280,2017/12,513613,552004,1098479,1287916,1032619,1108713,1575759,1703582,78818,90298
(주)녹십자,006280,2018/12,511073,559660,1141423,1334878,1056300,1126207,1580580,1723410,46311,50151
(주)녹십자,006280,2019/12,573510,641662,1146094,1369710,1049298,1184077,1742374,1959300,41861,40255
(주)녹십자,006280,2020/12,566773,673722,1227761,1504115,1100182,1269306,1862559,2151400,42024,50253
(주)녹십자,006280,2021/12,577675,799072,1170305,1537826,1225450,1499757,1925626,2462145,60178,73662
(주)녹십자홀딩스,005250,2011/12,26473,399826,34013,817953,512652,895760,880447,4603217,14024,99801
(주)녹십자홀딩스,005250,2012/12,34472,456071,30843,856575,539269,972827,699471,1446337,16738,88978
(주)녹십자홀딩스,005250,2013/12,43556,539417,34468,938298,567055,1099667,766055,1624124,16808,94902
(주)녹십자홀딩스,005250,2014/12,50189,594487,36776,1044768,561016,1181067,722616,1790875,18181,115193
(주)녹십자홀딩스,005250,2015/12,59553,720447,47792,1132877,557443,1307379,829703,2058661,19051,107609
(주)녹십자홀딩스,005250,2016/12,79452,852364,98335,1354466,569741,1377011,846282,2249277,30782,99256
(주)녹십자홀딩스,005250,2017/12,74841,990288,115366,1465489,588567,1439668,958660,2560696,30964,111972
(주)녹십자홀딩스,005250,2018/12,67631,1055215,140084,1548715,583342,1453117,993044,2628600,35422,49332
(주)녹십자홀딩스,005250,2019/12,46396,1153902,63553,1524799,596001,1506596,928992,2773869,27494,30380
(주)녹십자홀딩스,005250,2020/12,27748,971837,78785,1719326,630812,1673501,1080664,3241202,41313,70732
(주)녹십자홀딩스,005250,2021/12,34012,1068971,73934,1840559,654025,1910729,1066673,3496834,35602,86244
(주)농심,004370,2011/12,930392,1087293,1970686,2170883,1478326,1519246,2170397,2270288,110124,115844
(주)농심,004370,2012/12,923242,1072200,1958918,2175711,1441014,1459339,2075420,2151311,101754,96892
(주)농심,004370,2013/12,885615,1058965,1870807,2086651,1507190,1516673,2129920,2215391,92103,92603
(주)농심,004370,2014/12,857993,1088116,1801320,2041703,1541560,1553473,2116774,2224132,70933,73543
(주)농심,004370,2015/12,820531,1132998,1878665,2181624,1629466,1646472,2257471,2418708,105300,118288
(주)농심,004370,2016/12,792242,1092483,1862187,2217015,1791604,1802388,2330098,2481287,69097,89703
(주)농심,004370,2017/12,800948,1122261,1855364,2208261,1847176,1841098,2317378,2449898,76062,96384
(주)농심,004370,2018/12,807593,1157818,1857814,2236436,1894351,1897750,2406700,2532287,66943,88560
(주)농심,004370,2019/12,843924,1208288,1905694,2343943,1916385,1940743,2496940,2653050,49347,78816
(주)농심,004370,2020/12,866205,1271414,2105700,2639796,1982640,2048964,2494168,2725528,90366,160297
(주)농심,004370,2021/12,867980,1427517,2102582,2662983,2035020,2200767,2544773,2899908,62341,106140
(주)농심홀딩스,072710,2011/12,10,181358,19810,323877,509077,699674,570464,989300,16326,51760
(주)농심홀딩스,072710,2012/12,5,183372,19995,314201,513855,694878,570463,968293,16648,18608
(주)농심홀딩스,072710,2013/12,2,204503,19995,357018,520950,727960,571645,1027317,16426,52689
(주)농심홀딩스,072710,2014/12,0,222321,20135,387375,526209,740193,566806,1034456,16287,31699
(주)농심홀딩스,072710,2015/12,0,217082,17035,449116,528584,779534,569266,1084728,13019,55682
(주)농심홀딩스,072710,2016/12,1,212432,19090,497828,533120,841492,573761,1171929,14984,86853
(주)농심홀딩스,072710,2017/12,5,209068,19090,496615,546362,863282,576908,1145343,14461,47060
(주)농심홀딩스,072710,2018/12,6,204078,18121,543243,550944,895898,581586,1194828,13829,41107
(주)농심홀딩스,072710,2019/12,72,203847,18121,536687,551894,922099,586483,1216469,13757,41257
(주)농심홀딩스,072710,2020/12,41,202805,19291,583575,557323,973514,561731,1248143,14409,74004
(주)농심홀딩스,072710,2021/12,106,211352,19291,641496,560334,1038914,564715,1328638,13171,55765
(주)다우기술,023590,2011/12,85454,120016,167579,760690,421728,1077849,581257,4235093,36030,178736
(주)다우기술,023590,2012/12,124775,158911,200446,759180,452583,1144224,652777,4848503,21569,102752
(주)다우기술,023590,2013/12,101686,198782,213103,752247,457288,1176141,667637,4849468,21363,81204
(주)다우기술,023590,2014/12,103201,251433,238937,782979,457844,1250075,663270,5338505,20458,120242
(주)다우기술,023590,2015/12,102702,246015,251318,1049709,470702,1447571,745863,7156248,19172,260529
(주)다우기술,023590,2016/12,80026,227461,214672,1153420,487562,1607569,703516,9818253,22006,253413
(주)다우기술,023590,2017/12,76286,217859,181904,1351214,499853,1910992,705654,13126402,20672,331504
(주)다우기술,023590,2018/12,92021,245160,192269,2210007,514339,2440573,753409,19345654,33275,323946
(주)다우기술,023590,2019/12,93267,291175,221309,2901833,537331,2664226,784889,24741607,40013,507539
(주)다우기술,023590,2020/12,81073,318080,246162,4732935,555472,3245177,973712,38622233,44294,1015387
(주)다우기술,023590,2021/12,98671,336296,272897,6086980,596636,4616469,1052107,46322446,46220,1257234
(주)다이나믹디자인,145210,2011/12,54825,85735,127684,175307,82385,91268,181461,219940,27306,29730
(주)다이나믹디자인,145210,2012/12,63950,131654,138250,192336,107450,115612,217483,284953,34256,32666
(주)다이나믹디자인,145210,2013/12,65990,137545,141408,220665,133041,131702,231663,291667,26488,17450
(주)다이나믹디자인,145210,2014/12,102330,178510,146402,247075,152160,150459,284529,351752,30779,32967
(주)다이나믹디자인,145210,2015/12,89227,158022,132223,227815,174210,171574,282676,335699,14208,12101
(주)다이나믹디자인,145210,2016/12,84894,139733,125808,204284,119693,106662,242209,292356,7412,5481
(주)다이나믹디자인,145210,2017/12,79205,121854,100374,165350,32783,68264,176546,242445,-531,-4221
(주)다이나믹디자인,145210,2018/12,61398,86690,75650,120811,7203,28109,134387,172064,-11996,-27003
(주)다이나믹디자인,145210,2019/12,58363,76011,59018,99404,5659,21495,121054,158469,-3456,-10507
(주)다이나믹디자인,145210,2020/12,37611,54168,42506,76784,51809,64203,118202,151158,-7248,-9789
(주)다이나믹디자인,145210,2021/12,26451,30049,27513,52955,41090,41795,98714,116041,-15655,-18290
(주)다함이텍,009280,2011/12,397,4729,6844,10166,298875,304416,300192,320565,7289,1088
(주)다함이텍,009280,2012/12,351,416735,5625,12522,300058,291079,303583,570035,4216,-2951
(주)대교,019680,2011/12,135390,149928,818474,932829,644657,643781,829835,858491,79348,68879
(주)대교,019680,2012/12,139419,147787,771528,869494,633035,621930,791840,814113,40273,31655
(주)대교,019680,2013/12,134666,141488,756756,839582,661911,646547,823465,842291,43118,31707
(주)대교,019680,2014/12,130459,153238,744779,810557,659204,640828,820055,842177,38211,30685
(주)대교,019680,2015/12,135508,160633,750318,813208,640415,643977,780716,820643,46011,43045
(주)대교,019680,2016/12,162101,190863,759845,820717,661096,662797,809958,848139,45531,42847
(주)대교,019680,2017/12,185386,190747,756770,812203,675117,676932,822145,857097,47097,45485
(주)대교,019680,2018/12,183171,190953,705494,763142,642604,616826,797454,830328,26215,25607
(주)대교,019680,2019/12,172917,185049,700272,761939,634323,613227,880942,919874,29083,29396
(주)대교,019680,2020/12,132788,143373,586646,627006,567152,558887,791625,845162,-13442,-28027
(주)대교,019680,2021/12,125854,138075,593166,638395,524159,516402,736568,813567,-18647,-28312
(주)대구백화점,006370,2011/03,288071,,179163,,380091,,504984,,31300,
(주)대구백화점,006370,2012/03,301912,,173902,,395404,,497635,,19130,
(주)대구백화점,006370,2013/03,301525,,162019,,399380,,499635,,6952,
(주)대구백화점,006370,2014/03,300275,300317,161637,171072,406273,413276,494531,640061,4139,4351
(주)대구백화점,006370,2015/03,300065,300129,149405,158152,365214,372847,480519,623074,102,1284
(주)대구백화점,006370,2016/03,311031,380250,149710,158291,369896,376565,479242,626013,-1200,653
(주)대구백화점,006370,2017/03,307652,452501,130249,137288,362654,368183,464409,684071,-8606,-8428
(주)대구백화점,006370,2018/12,266522,427484,106227,119956,324090,309877,457145,700202,-14497,-18417
(주)대구백화점,006370,2019/12,262835,420317,95647,101484,301145,286171,430164,673555,-15783,-14240
(주)대구백화점,006370,2020/12,257671,411807,85152,91110,291724,262346,423700,508656,-19057,-17555
(주)대구백화점,006370,2021/12,142788,293545,75955,81794,286407,254032,407470,486600,-19393,-18071
(주)대덕,008060,2011/12,223844,247594,655724,656457,385342,391476,512464,523378,53975,56846
(주)대덕,008060,2012/12,202492,226044,750970,751113,426116,432420,542695,550218,58583,56362
(주)대덕,008060,2013/12,195173,217376,737186,737186,424474,428795,518608,530573,1617,1000
(주)대덕,008060,2014/12,196135,,690942,,437980,,547317,,24224,
(주)대덕,008060,2015/12,191291,,512597,,456190,,525407,,26807,
(주)대덕,008060,2016/12,171820,,490868,,466850,,557709,,28762,
(주)대덕,008060,2017/12,185424,,512147,,520066,,607099,,30578,
(주)대덕,008060,2018/12,464487,492364,590732,592072,979977,983926,1122348,1136921,34917,34805
(주)대덕,008060,2019/12,430199,464155,1060558,1072246,1037859,1039706,1185885,1201854,51828,46437
(주)대덕,008060,2020/12,225,845032,5793,3363,539167,1346268,543388,1638749,1261,-4075
(주)대덕,008060,2021/12,398,845108,13869,1371709,539275,1372903,540933,1723958,7499,67200
(주)대동,000490,2011/12,204497,253093,503098,619097,211881,234925,469761,568320,8261,14613
(주)대동,000490,2012/12,204387,252279,473786,563460,212757,230400,456744,554437,2178,652
(주)대동,000490,2013/12,198427,246214,509380,614567,205376,225941,489595,577833,3772,5935
(주)대동,000490,2014/12,195187,251726,505158,603238,208492,230397,603839,707010,6243,6464
(주)대동,000490,2015/12,188456,247396,462238,583473,206367,233123,579539,688285,-948,5433
(주)대동,000490,2016/12,178221,236961,463776,585414,186303,215148,539759,667216,-19726,-12978
(주)대동,000490,2017/12,168274,238796,453491,610103,186742,218898,558503,730626,7908,17177
(주)대동,000490,2018/12,168998,270207,475867,654760,180481,217504,551960,772717,-750,5220
(주)대동,000490,2019/12,167269,299179,620448,832931,170092,220812,550191,816998,17929,24519
(주)대동,000490,2020/12,257833,421699,637485,895751,245611,328299,657149,938726,18133,33136
(주)대동,000490,2021/12,275571,527500,886115,1179193,261227,385905,812119,1260639,15973,38206
(주)대성합동지주,005620,2011/12,8868,1870238,28916,1716371,441567,1090354,549132,3439224,6486,26908
(주)대성합동지주,005620,2012/12,8620,1905351,30141,1817310,444931,991246,565111,3883737,3373,22025
(주)대성합동지주,005620,2013/12,8999,1632790,30325,1817285,394627,808548,503280,3409020,2300,-117499
(주)대성합동지주,005620,2014/12,8682,528021,31027,1180814,370971,329035,434924,2106650,-2137,-12670
(주)대성합동지주,005620,2015/12,8387,511332,31668,1010077,348674,280871,393246,1235997,1599,-36117
(주)대성합동지주,005620,2016/12,11919,483921,36451,852585,353099,198305,403866,1123048,1425,-19806
(주)대양금속,009190,2011/12,67775,67781,146018,146313,33860,30463,216929,213532,-23353,-23481
(주)대양금속,009190,2012/12,57278,57279,99832,105129,17033,17397,104783,105457,-24490,-29215
(주)대양금속,009190,2013/12,49220,49221,112822,113652,20040,19759,101769,101489,-3502,-4108
(주)대양금속,009190,2014/12,46928,46928,122086,122339,5263,5263,104909,104909,-11406,-10507
(주)대양금속,009190,2015/12,41437,,121554,,12131,,98536,,-6828,
(주)대양금속,009190,2016/12,36707,,146248,,16525,,100099,,9842,
(주)대양금속,009190,2017/12,33452,,172877,,25993,,95910,,12949,
(주)대양금속,009190,2018/12,31421,,165044,,31676,,92308,,7525,
(주)대양금속,009190,2019/12,29392,,151598,,66729,,90520,,3243,
